,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,65562.000,94349.000,182867.000,167619.000,176279.000,208684.000,270323.000,281691.000,277144.000,262316.000,323782.000,372108.000,325151.000,471687.000,654140.000,663909.000
AccountsReceivableNetCurrent,,,572.000,3050.000,4350.000,2822.000,4110.000,4957.000,13317.000,44376.000,42449.000,32511.000,39147.000,64292.000,157013.000,68346.000
AccruedAdvertisingCurrent,853.000,2599.000,,,,,,,,,,,,,,
AccruedEmployeeBenefitsCurrent,156.000,97.000,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,21547.000,7541.000,,,,,,,,,,,,,11111.000,42361.000
AccruedLiabilitiesCurrentAndNoncurrent,,,182867.000,,,,,,,,,,,,,
AccruedRentCurrent,,,,,,,,,,,,,,,,6015.000
AccruedRentNoncurrent,,,,,,,,,,,,,,,,5177.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,18144.000,20271.000,22722.000,25302.000,28054.000,30942.000,34057.000,37393.000,,,48305.000,,,,62260.000,67749.000
AdditionalPaidInCapitalCommonStock,2744333.000,2769690.000,4022481.000,4121531.000,4737344.000,5147317.000,5741109.000,6354245.000,6739315.000,7242795.000,7568048.000,8006445.000,8333304.000,9394893.000,9944744.000,10230927.000
Assets,744234.000,532965.000,1600866.000,1315116.000,1534731.000,1652533.000,1950968.000,2231841.000,2209544.000,2365036.000,2319591.000,2209028.000,2033359.000,2208475.000,2980345.000,2745360.000
AssetsCurrent,696705.000,474189.000,1508723.000,942918.000,1141252.000,1074926.000,1457092.000,1435748.000,1361322.000,1548647.000,1622453.000,1340177.000,1229436.000,1321162.000,1579830.000,1432189.000
AssetsNoncurrent,19645.000,27644.000,,,,,,,,,,,,,,
BusinessAcquisitionSharePrice,,,,,,,,0.750,0.750,0.750,0.750,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,,,,660000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,,,,,,,,,58000.000,
CashAndCashEquivalentsAtCarryingValue,531206.000,198043.000,1162632.000,486819.000,578188.000,380114.000,590236.000,437112.000,289370.000,354421.000,416187.000,198622.000,116489.000,102341.000,162795.000,34460.000
CashFDICInsuredAmount,,,716847.000,250000.000,250000.000,250000.000,173933.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
CashUninsuredAmount,,,250000.000,112137.000,168427.000,65377.000,250000.000,74153.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,324000000.000,180000000.000,324000000.000,324000000.000,324000000.000,324000000.000,324000000.000,324000000.000,324000000.000,324000000.000,324000000.000,324000000.000,324000000.000,324000000.000,324000000.000,324000000.000
CommonStockSharesIssued,31977000.000,31987000.000,31647000.000,31718234.000,33303234.000,33413234.000,33483234.000,34123059.000,34760059.000,35760059.000,35885059.000,37150621.000,37464821.000,44690733.000,44901531.000,44915133.000
CommonStockSharesOutstanding,31977000.000,31627000.000,31647000.000,31718234.000,32943234.000,33053234.000,33123234.000,33763059.000,34400059.000,35400059.000,35885059.000,37150621.000,37464821.000,44690733.000,44901531.000,44915133.000
CommonStockValue,319770.000,319870.000,320070.000,320782.000,333032.000,334132.000,334832.000,341230.000,347600.000,357600.000,358850.000,371506.000,374648.000,446908.000,449016.000,449152.000
DebtInstrumentConvertibleConversionPrice1,0.278,0.500,0.280,,0.500,0.500,0.500,0.500,0.500,0.500,,,,,,
DebtInstrumentFaceAmount,,,,,,,,,,,,,,,575000.000,925000.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,402500.000,647500.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,51944.000,,,,27348.000,,,,146733.000,
DeferredTaxAssetsGross,,,1098722.000,,,,1743879.000,,,,2442810.000,,,,2953954.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,1057183.000,,,,1623458.000,,,,2042006.000,,,,2716420.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,41539.000,,,,68477.000,,,,373456.000,,,,90801.000,
DeferredTaxAssetsValuationAllowance,,,1098722.000,,,,1743879.000,,,,2442810.000,,,,2953954.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,79651.000,96119.000,88889.000,79546.000,63983.000,109041.000,83664.000,87481.000,72091.000,58611.000,101932.000,142282.000,82731.000,308797.000,228167.000,180733.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,21381.000,52849.000,95761.000,,,,,328911.000,391754.000,453336.000,514918.000,581045.000,656851.000
FiniteLivedIntangibleAssetsGross,,,,342944.000,394944.000,614944.000,,,,,1054444.000,1286712.000,1287179.000,1287179.000,1739179.000,1739179.000
FiniteLivedIntangibleAssetsNet,,,,321563.000,342095.000,519183.000,443222.000,742387.000,796586.000,750785.000,630286.000,799711.000,738596.000,677014.000,967114.000,891308.000
FiniteLivedTradeNamesGross,,,,,,,,,,,,,,,150000.000,150000.000
InterestPayableCurrent,,,,,,,,,,,,,,167.000,5592.000,9407.000
InterestPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,3600.000,
InventoryFinishedGoods,140092.000,230171.000,,,,,,,,,,,,,,
InventoryFinishedGoodsAndWorkInProcessNetOfReserves,140092.000,230171.000,,,,,,,,,,,,,,
InventoryNet,,,303318.000,412887.000,522189.000,651157.000,776448.000,916558.000,996244.000,1065732.000,1053890.000,1017572.000,1015932.000,1046048.000,1127072.000,1209093.000
Liabilities,90171.000,114723.000,209841.000,182592.000,179455.000,224149.000,318189.000,306734.000,279773.000,280920.000,498448.000,585789.000,612026.000,512694.000,1410391.000,1572334.000
LiabilitiesAndStockholdersEquity,744234.000,532965.000,1600866.000,1315116.000,1534731.000,1652533.000,1950968.000,2231841.000,2209544.000,2365036.000,2319591.000,2209028.000,2033359.000,2208475.000,2980345.000,2745360.000
LiabilitiesCurrent,90171.000,114723.000,209841.000,,,,,,,,376188.000,397480.000,326220.000,482502.000,1224486.000,1250093.000
LoansPayableCurrent,3062.000,12833.000,26974.000,14973.000,3176.000,15465.000,47866.000,25043.000,2629.000,18604.000,52406.000,25372.000,1069.000,10648.000,53643.000,28401.000
LongTermDebtAndCapitalLeaseObligations,,,,,,,,,,,200000.000,,,,1075000.000,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,200000.000,,,,575000.000,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,,,500000.000,
LongTermDebtFairValue,3062.000,12833.000,,,,,,,,,,,,,,
NotesPayableCurrent,,,,,,,,,,,,,,,500000.000,500000.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,122260.000,188309.000,285806.000,30192.000,185905.000,317064.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,600000.000,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,480355.000,,,,668914.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,24255.000,,,,97382.000,,,,163685.000,,,,190372.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,24255.000,,,,103673.000,103673.000,,,122390.000,,,,101157.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoAndThreeYears,,213961.000,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,11976.000,,24255.000,,,,100482.000,100482.000,,,168781.000,,,,211726.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,25499.000,,,,165659.000,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,23952.000,17830.000,,,,24023.000,,73246.000,,,,,,,,
OperatingLossCarryforwards,,,2809000.000,,,,4088000.000,,,,5426000.000,,,,5426000.000,
OtherAssetsCurrent,,,,,,,,,,,14500.000,,,,,
OtherAssetsNoncurrent,,,57644.000,14700.000,14700.000,22580.000,12580.000,12580.000,13047.000,15547.000,15547.000,15547.000,15080.000,133983.000,184400.000,170316.000
OtherPrepaidExpenseCurrent,,,6024.000,,,,,18084.000,,,8215.000,,,,1602.000,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
