,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,981000000.000,954000000.000,960000000.000,876000000.000,937000000.000,900000000.000,867000000.000,897000000.000,920000000.000,918000000.000,938000000.000,988000000.000,957000000.000,880000000.000,933000000.000,949000000.000,895000000.000,925000000.000,963000000.000,948000000.000,893000000.000,979000000.000,999000000.000,960000000.000,972000000.000,1113000000.000
AccountsPayableCurrent,,,,488000000.000,,,,498000000.000,,,,547000000.000,,,,542000000.000,,,,535000000.000,,,,615000000.000,,
AccruedProfessionalFeesCurrent,,,,10000000.000,,,,11000000.000,,,,7000000.000,,,,8000000.000,,,,7000000.000,,,,8000000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1159000000.000,1191000000.000,1244000000.000,1327000000.000,1380000000.000,1423000000.000,1478000000.000,1528000000.000,1569000000.000,1638000000.000,1615000000.000,1666000000.000,1724000000.000,1696000000.000,1724000000.000,1752000000.000,1795000000.000,1817000000.000,1855000000.000,1932000000.000,1976000000.000,1978000000.000,2019000000.000,2091000000.000,2167000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-2000000.000,,,,0.000,,-1000000.000,-1000000.000,0.000,0.000,,-1000000.000,,-4000000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-337000000.000,,,,-393000000.000,,-270000000.000,-268000000.000,-184000000.000,-181000000.000,3000000.000,-178000000.000,,-284000000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,24000000.000,,,,29000000.000,,-15000000.000,0.000,2000000.000,-14000000.000,,-62000000.000,,-183000000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-153000000.000,-132000000.000,-217000000.000,-315000000.000,-294000000.000,-334000000.000,-305000000.000,-364000000.000,-375000000.000,-399000000.000,-382000000.000,-297000000.000,310000000.000,-301000000.000,-356000000.000,-550000000.000,-591000000.000,-584000000.000,-617000000.000,-670000000.000,-625000000.000,-635000000.000,-632000000.000,-710000000.000,-676000000.000,-634000000.000
AdditionalPaidInCapital,3887000000.000,3895000000.000,3900000000.000,3907000000.000,3917000000.000,3924000000.000,3917000000.000,3925000000.000,3941000000.000,3953000000.000,3961000000.000,3938000000.000,3936000000.000,3939000000.000,3947000000.000,3954000000.000,3946000000.000,3950000000.000,3959000000.000,3965000000.000,3956000000.000,3965000000.000,3973000000.000,3984000000.000,3979000000.000,3988000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,19000000.000,18000000.000,15000000.000,15000000.000,18000000.000,18000000.000,19000000.000,17000000.000,16000000.000,15000000.000,13000000.000,14000000.000,14000000.000,13000000.000,13000000.000,10000000.000,9000000.000,10000000.000,9000000.000,8000000.000,9000000.000,9000000.000,10000000.000,9000000.000,12000000.000,12000000.000
