,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,1456410.000,1673278.000,1538060.000,1474901.000,1509293.000,1559012.000
AccountsPayableAndOtherAccruedLiabilities,,,,313686.000,310532.000,316672.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,1890.000,2945.000,824.000
AccountsPayableCurrent,,,291156.000,,,
AccountsPayableOtherCurrent,,,,152976.000,152976.000,152976.000
AccountsPayableRelatedPartiesCurrent,,,4682.000,7177.000,10177.000,13177.000
AccountsReceivableNetCurrent,0.000,0.000,0.000,,,
AccruedIncomeTaxesNoncurrent,,,,566071.000,566071.000,590634.000
AccruedProfessionalFeesCurrent,,,,2500.000,2500.000,2500.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,4263.000,4263.000,4263.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,268601.000,-66110.000,-66748.000,67376.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-8686.000,-8804.000,-7962.000,-8015.000,-8304.000,-8714.000
AdditionalPaidInCapital,62639449.000,62619444.000,62619444.000,62667874.000,62905729.000,62905729.000
AllowanceForDoubtfulAccountsReceivable,,,,605347.000,649457.000,0.000
AllowanceForDoubtfulAccountsReceivableCurrent,473977.000,517128.000,561237.000,1750000.000,,
AllowanceForDoubtfulAccountsReceivableNoncurrent,,,,1750000.000,1750000.000,0.000
AllowanceForNotesAndLoansReceivableCurrent,,,698207.000,,,
AllowanceForNotesAndLoansReceivableNoncurrent,2543822.000,2448208.000,2458602.000,,,
Assets,2110671.000,2140113.000,1097098.000,47793.000,44085.000,43465.000
AssetsCurrent,266139.000,298731.000,1053900.000,4734.000,1514.000,1522.000
AssetsFairValueDisclosureNonrecurring,,,,44.000,14.000,
BankOverdrafts,806.000,,,,,
CashAndCashEquivalentsAtCarryingValue,431.000,127.000,64.000,44.000,14.000,22.000
CommitmentsAndContingencies,0.000,0.000,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,60000000.000,60000000.000,400000000.000,400000000.000,40000000.000,40000000.000
CommonStockSharesIssued,26418322.000,26423470.000,26423470.000,29173470.000,39938166.000,39938166.000
CommonStockSharesOutstanding,26418322.000,26423470.000,26423470.000,29173470.000,39938166.000,20642347.000
CommonStockValue,26418.000,26423.000,26423.000,29173.000,39938.000,39938.000
CustomerDepositsCurrent,102188.000,102188.000,102188.000,102188.000,102188.000,102188.000
DebtAndCapitalLeaseObligations,,,,70786.000,,
DebtCurrent,,,,-250000.000,,
DebtDefaultLongtermDebtAmount,,,508492.000,713106.000,,
DeferredCosts,36733.000,37263.000,37413.000,37913.000,38063.000,38063.000
DeferredRevenueCurrent,341667.000,216661.000,,,,
DeferredRevenueNoncurrent,1283333.000,1239589.000,,,,
DeferredTaxAssetsLiabilitiesNet,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,22705162.000,,,
DeferredTaxAssetsValuationAllowance,,,22705162.000,,,
DepositAssets,,,3190.000,3190.000,,
EmployeeRelatedLiabilitiesCurrent,,,948410.000,971639.000,998235.000,1022492.000
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleInYearTwo,,,,250000.000,250000.000,250000.000
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleWithinOneYear,,,,463106.000,385256.000,418480.000
FurnitureAndFixturesGross,,,,4827.000,4827.000,4827.000
InterestPayableCurrent,,,120067.000,27533.000,34428.000,52871.000
InventoryFinishedGoods,,,1500.000,1500.000,1500.000,
InventoryGross,,,,1500.000,1500.000,
InventoryNet,209947.000,244947.000,1500.000,1500.000,1500.000,1500.000
InventoryValuationReserves,,,1973.000,,,
Liabilities,4447870.000,4727825.000,3351316.000,2290196.000,2246737.000,2329680.000
LiabilitiesAndStockholdersEquity,2110671.000,2140113.000,1097098.000,47793.000,44085.000,43465.000
LiabilitiesCurrent,2235642.000,2564956.000,3100437.000,2040196.000,1996737.000,2079680.000
LongTermDebt,,,1711068.000,463106.000,635256.000,668480.000
LongTermDebtCurrent,334571.000,572829.000,1460189.000,463107.000,385256.000,418480.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,0.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,,,1460189.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,0.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,0.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,250000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,879.000,,,
LongTermDebtNoncurrent,928895.000,923280.000,250879.000,250000.000,250000.000,250000.000
LossContingencyAccrualAtCarryingValue,,,,,,17686.000
LossContingencySettlementAgreementConsideration1,,,,17686.000,17686.000,
MinorityInterest,0.000,0.000,0.000,,,
NotesReceivableNet,,,0.000,,,
OperatingLossCarryforwards,,,64900000.000,,,
OtherAccruedLiabilitiesCurrent,,,20769.000,,,
OtherAssetsCurrent,55761.000,53657.000,3190.000,3190.000,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,,0.000
PreferredStockValue,0.000,0.000,0.000,,,
ProductLiabilityAccrualComponentAmount,,,24936.000,,,
PropertyPlantAndEquipmentGross,,,1323532.000,,71256.000,71256.000
PropertyPlantAndEquipmentNet,1807799.000,1804119.000,1054931.000,5146.000,4508.000,3880.000
PropertyPlantAndEquipmentOther,,,,66429.000,66429.000,66429.000
PropertyPlantAndEquipmentOtherNet,,,5785.000,71256.000,,
RetainedEarningsAccumulatedDeficit,-64974380.000,-65224775.000,-64892123.000,-64931435.000,-65140015.000,-65223168.000
SettlementLiabilitiesCurrent,,,152976.000,,,
StockholdersEquity,-2337199.000,-2587712.000,-2254218.000,-2242403.000,-2202652.000,-2286215.000
StockholdersEquityBeforeTreasuryStock,-2317199.000,-2587712.000,-2254218.000,-2242403.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2337199.000,-2587712.000,-2254218.000,-2242403.000,-2202652.000,-2286215.000
TreasuryStockShares,20000000.000,,,,,
TreasuryStockValue,20000.000,,,,,
