,2013-12-31,2014-12-31,2015-12-31
AdjustmentForAmortization,,12311.000,
AssetImpairmentCharges,36109.000,,50000.000
CapitalizedComputerSoftwarePeriodIncreaseDecrease,,-110800.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,144777.000,60338.000
ConversionGainsAndLossesOnForeignInvestments,,10.000,208.000
CostOfGoodsAndServicesSold,,650637.000,812154.000
CostOfGoodsSold,,439586.000,621269.000
CurrentFederalTaxExpenseBenefit,,30069.000,42883.000
CurrentStateAndLocalTaxExpenseBenefit,,11402.000,11351.000
DeferredFederalIncomeTaxExpenseBenefit,,,5399.000
DeferredFederalStateAndLocalTaxExpenseBenefit,,,1429.000
Depreciation,,1118.000,8939.000
EarningsPerShareBasic,,0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,,0.345,0.534
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.251,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,0.000
EffectiveIncomeTaxRateReconciliationDeductions,,,-0.053
EffectiveIncomeTaxRateReconciliationDeductionsOther,,,-0.028
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,0.054
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.095,
EffectiveIncomeTaxRateReconciliationTaxContingenciesOther,,,0.241
GeneralAndAdministrativeExpense,1297.000,602562.000,654146.000
GrossProfit,,1097622.000,1233249.000
ImpairmentChargeOnReclassifiedAssets,36109.000,,
ImpairmentOfIntangibleAssetsExcludingGoodwill,,98489.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,226701.000,120497.000
IncomeTaxExpenseBenefit,,41471.000,61062.000
IncreaseDecreaseInAccountsPayable,64721.000,-105519.000,-17979.000
IncreaseDecreaseInAccountsPayableRelatedParties,,273.000,
IncreaseDecreaseInAccountsReceivable,,625.000,-239.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,41471.000,54996.000
IncreaseDecreaseInAccruedLiabilities,,46104.000,19431.000
IncreaseDecreaseInDepositOtherAssets,,-16500.000,
IncreaseDecreaseInDueToRelatedPartiesCurrent,132.000,,
IncreaseDecreaseInInventories,,-2092.000,-40380.000
IncreaseDecreaseInPrepaidExpense,-4375.000,,-938.000
InterestExpense,,3090.000,1539.000
InterestExpenseRelatedParty,-131.000,,
InterestPaid,,3090.000,1539.000
LeaseAndRentalExpense,,104605.000,
NetCashProvidedByUsedInFinancingActivities,72750.000,46056.000,65521.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,72750.000,46056.000,65521.000
NetCashProvidedByUsedInInvestingActivities,-3000.000,-51989.000,-138448.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3000.000,-51989.000,-138448.000
NetCashProvidedByUsedInOperatingActivities,-69979.000,150710.000,133265.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-69979.000,150710.000,133265.000
NetIncomeLoss,-166566.000,185230.000,59435.000
NetIncomeLossAvailableToCommonStockholdersBasic,-0.630,,
NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,,21344.000,
NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,,125741.000,
OfficersCompensation,,153341.000,397920.000
OperatingExpenses,166435.000,867821.000,1111005.000
OtherExpenses,-131.000,3100.000,1747.000
PaymentsToAcquireMarketableSecurities,,50000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,1989.000,138448.000
ProceedsFromIssuanceOrSaleOfEquity,,135000.000,
ProceedsFromNotesPayable,,,53253.000
ProceedsFromOtherDebt,,,15453.000
ProceedsFromRelatedPartyDebt,,15453.000,
ProceedsFromShortTermDebt,,,12268.000
ProfessionalFees,129029.000,,
Revenues,,1748259.000,2045403.000
SalesReturnsGoods,,1502820.000,1808298.000
SalesRevenueNet,,1748259.000,2045403.000
ShippingAndHandlingRevenue,,245439.000,237105.000
ShippingHandlingAndTransportationCosts,,211051.000,190885.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,262926.000,,
WeightedAverageNumberOfSharesOutstandingBasic,,183345333.000,199160014.000
