,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,500000.000,700000.000,700000.000,700000.000,300000.000,1700000.000,1000000.000
AmortizationOfFinancingCostsAndDiscounts,,,2200000.000,,,,2300000.000
AmortizationOfIntangibleAssets,3800000.000,3700000.000,3700000.000,3800000.000,3600000.000,3800000.000,3800000.000
CapitalExpendituresIncurredButNotYetPaid,,,0.000,,,,20400000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,21400000.000,,,,
CasinoExpenses,83600000.000,85700000.000,92800000.000,84400000.000,83400000.000,92100000.000,91400000.000
CasinoRevenue,177300000.000,180600000.000,183100000.000,175700000.000,168200000.000,182600000.000,179000000.000
ComprehensiveIncomeNetOfTax,14800000.000,6200000.000,12700000.000,16000000.000,100000.000,-7500000.000,6400000.000
DecreaseInRestrictedCash,,,0.000,,,,
Depreciation,27300000.000,27800000.000,27800000.000,28900000.000,35300000.000,37200000.000,33700000.000
DepreciationDepletionAndAmortization,31600000.000,32200000.000,32200000.000,33400000.000,39200000.000,42700000.000,38500000.000
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000,,,,,
FoodAndBeverageCostOfSales,28800000.000,30800000.000,28700000.000,29300000.000,28600000.000,26200000.000,28600000.000
FoodAndBeverageRevenue,60300000.000,67800000.000,67000000.000,62900000.000,61800000.000,51200000.000,64000000.000
GainsLossesOnExtinguishmentOfDebt,0.000,0.000,,,,,
GoodwillAcquiredDuringPeriod,0.000,0.000,0.000,,,,0.000
GoodwillImpairmentLoss,0.000,0.000,0.000,,,,0.000
ImpairmentOfIntangibleAssetsFinitelived,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ImpairmentOfLongLivedAssetsHeldForUse,0.000,0.000,0.000,0.000,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,14800000.000,6200000.000,12700000.000,16000000.000,100000.000,-7500000.000,6400000.000
IncomeLossFromSubsidiariesNetOfTax,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,,,,,,,0.000
IncreaseDecreaseInAccountsPayable,,,600000.000,,,,-2500000.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,5900000.000,,,,6800000.000
IncreaseDecreaseInAccruedLiabilities,,,19700000.000,,,,12700000.000
IncreaseDecreaseInOperatingCapital,,,-20800000.000,,,,-4900000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,3700000.000,,,,4000000.000
IncreaseDecreaseInReceivables,,,1700000.000,,,,8100000.000
IncreaseInRestrictedCash,,,0.000,,,,
InterestCostsCapitalized,3500000.000,600000.000,,,,,
InterestExpense,39600000.000,42100000.000,43400000.000,41700000.000,41600000.000,41400000.000,40400000.000
InterestPaidNet,,,24400000.000,,,,23300000.000
ManagementFeeExpense,8500000.000,10000000.000,9400000.000,9400000.000,9200000.000,9000000.000,9400000.000
NetCashProvidedByUsedInFinancingActivities,,,-33800000.000,,,,-3600000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-33800000.000,,,,-3600000.000
NetCashProvidedByUsedInInvestingActivities,,,-12600000.000,,,,-33700000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-12600000.000,,,,-33700000.000
NetCashProvidedByUsedInOperatingActivities,,,67800000.000,,,,56500000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,67800000.000,,,,56500000.000
NetIncomeLoss,14800000.000,6200000.000,12700000.000,16000000.000,100000.000,-7500000.000,6400000.000
OccupancyCosts,21500000.000,21600000.000,22400000.000,23800000.000,24900000.000,22300000.000,22700000.000
OccupancyRevenue,82500000.000,82200000.000,93000000.000,91200000.000,90200000.000,86500000.000,93600000.000
OperatingExpenses,263000000.000,279300000.000,279100000.000,277600000.000,286700000.000,285900000.000,291900000.000
OperatingIncomeLoss,54400000.000,48300000.000,56100000.000,57700000.000,41700000.000,33100000.000,46800000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,0.000,0.000,0.000,0.000,0.000,0.000,0.000
OtherSalesRevenueNet,40900000.000,41500000.000,43200000.000,51000000.000,51500000.000,46800000.000,49000000.000
PaymentsToAcquireInterestInJointVenture,,,700000.000,,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,69100000.000,17800000.000,11900000.000,17500000.000,13200000.000,26000000.000,33700000.000
ProceedsFromContributionsFromParent,,,0.000,,,,
ProceedsFromIncomeTaxRefunds,,,,,,,0.000
ProceedsFromIssuanceOfLongTermDebt,,,15000000.000,,,,0.000
PromotionalAllowances,43600000.000,44500000.000,51100000.000,45500000.000,43300000.000,48100000.000,46900000.000
PropertyPlantAndEquipmentTransfersAndChanges,,,,,,,0.000
RepaymentsOfLongTermDebt,,,48800000.000,,,,3600000.000
Revenues,317400000.000,327600000.000,335200000.000,335300000.000,328400000.000,319000000.000,338700000.000
SalesRevenueNet,317400000.000,327600000.000,335200000.000,335300000.000,328400000.000,319000000.000,338700000.000
SellingGeneralAndAdministrativeExpense,86600000.000,97200000.000,93400000.000,96900000.000,101400000.000,91400000.000,95800000.000
ShareBasedCompensation,,,1200000.000,,,,1100000.000
