,2016-01-31
AdjustmentForAmortization,44930.000
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,-59906.000
AdjustmentsToAdditionalPaidInCapitalOther,12259.000
CashPeriodIncreaseDecrease,17816.000
EarningsPerShareBasicAndDiluted,-0.010
EffectiveIncomeTaxRateContinuingOperations,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.387
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.047
GeneralAndAdministrativeExpense,827083.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-843331.000
IncreaseDecreaseInAccountsPayable,13210.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,10000.000
IncreaseDecreaseInInterestPayableNet,16248.000
InterestExpenseRelatedParty,16248.000
IssuanceOfStockAndWarrantsForServicesOrClaims,701500.000
LeaseAndRentalExpense,5278.000
NetCashProvidedByUsedInFinancingActivities,45500.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,45500.000
NetCashProvidedByUsedInOperatingActivities,-27684.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-27684.000
NetIncomeLoss,-843331.000
NotesIssued1,539154.000
OperatingExpenses,827083.000
OperatingIncomeLoss,-827083.000
OtherNonoperatingExpense,16248.000
ProceedsFromIssuanceOfCommonStock,45500.000
ShareBasedCompensation,700000.000
StockIssued1,2500.000
StockIssuedDuringPeriodValueIssuedForServices,4000.000
StockIssuedDuringPeriodValueNewIssues,45500.000
StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,4500.000
StockIssuedDuringPeriodValueShareBasedCompensationForfeited,0.000
StockIssuedDuringPeriodValueShareBasedCompensationGross,700000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,90609123.000
