,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31
AccountsPayableAndAccruedLiabilitiesNoncurrent,,0.000,0.000,,,,
AccountsPayableCurrent,,,,14700.000,308278.000,223271.000,188804.000
AccountsReceivableNetCurrent,,,,,2898.000,29488.000,2696.000
AccruedLiabilitiesCurrent,,0.000,0.000,,43405.000,26351.000,76351.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-972.000,,,0.000,35054.000,31440.000,30708.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,-81434.000,2721.000,5234.000
AdditionalPaidInCapital,,,,-34614.000,757386.000,6542346.000,6947804.000
AdditionalPaidInCapitalCommonStock,14107.000,14107.000,14107.000,,,,
Assets,4080.000,826.000,1112.000,889903.000,5152080.000,4918148.000,5389014.000
AssetsCurrent,,4.000,452.000,889903.000,1316445.000,1369284.000,1858750.000
AssetsNoncurrent,,822.000,660.000,,,,
Cash,,,,0.000,,,
CashAndCashEquivalentsAtCarryingValue,3096.000,4.000,452.000,543853.000,848036.000,401185.000,310936.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,0.150
ClassOfWarrantOrRightOutstanding,,,,,,,5625000.000
CommonStockNoParValue,0.001,,,,,,
CommonStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,5413400.000,5413400.000,5413400.000,54134000.000,62134000.000,156720845.000,163281025.000
CommonStockSharesOutstanding,5413400.000,5413400.000,5413400.000,54134000.000,62134000.000,156720845.000,163281025.000
CommonStockSharesSubscribedButUnissued,,,,,14483720.000,,
CommonStockSharesSubscriptions,,,,1482366.000,5926444.000,459873.000,
CommonStockValue,5413.000,5413.000,5413.000,54134.000,62134.000,156721.000,163281.000
DeferredFinanceCostsNet,,,,,252237.000,0.000,0.000
DeferredTaxAssetsNet,0.000,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,213070.000,,,
DeferredTaxAssetsValuationAllowance,-5284.000,,,213070.000,,,
DepositsAssetsCurrent,,,,,277928.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,626683.000,,,
DueFromRelatedPartiesCurrent,,,,346050.000,0.000,195877.000,320706.000
DueToRelatedPartiesCurrent,,,,0.000,,,
DueToRelatedPartiesNoncurrent,,101.000,101.000,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,179717.000,192867.000,206017.000
FiniteLivedIntangibleAssetsGross,,,,,263000.000,263000.000,263000.000
FiniteLivedIntangibleAssetsNet,,,,,83283.000,70133.000,56983.000
Goodwill,,,,,3732528.000,3446495.000,3446495.000
InventoryNet,,,,,,284305.000,284305.000
Liabilities,,101.000,101.000,14700.000,381340.000,290267.000,305800.000
LiabilitiesAndStockholdersEquity,4080.000,826.000,1112.000,889903.000,5152080.000,4918148.000,5389014.000
LiabilitiesCurrent,,,,14700.000,361340.000,290267.000,305800.000
LoansPayableCurrent,,,,,9657.000,40645.000,40645.000
LongTermLoansPayable,,,,,20000.000,,
MachineryAndEquipmentGross,984.000,,,,,,
OperatingLossCarryforwards,15541.000,,,626680.000,,,
OperatingLossCarryforwardsValuationAllowance,5284.000,,,,,,
OtherLiabilities,,,,0.000,,0.000,0.000
OtherShortTermBorrowings,101.000,,,,,,
PrepaidExpenseCurrent,,0.000,0.000,,131067.000,400674.000,887367.000
PropertyPlantAndEquipmentGross,,822.000,660.000,,,,
PropertyPlantAndEquipmentNet,,,,0.000,19824.000,32236.000,26786.000
PropertyPlantAndEquipmentOther,1956.000,,,0.000,54878.000,63676.000,57494.000
PropertyPlantAndEquipmentOtherNet,984.000,,,,,,
RetainedEarningsAccumulatedDeficit,-15541.000,-18795.000,-18509.000,,-1641553.000,-2533780.000,-3433960.000
SharePrice,,,,,,,0.100
SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,,,,,,,0.000
StockholdersEquity,3979.000,,,875203.000,4770740.000,4627881.000,5083214.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,725.000,1011.000,875203.000,4770740.000,4627881.000,5083214.000
ValueAddedTaxReceivableCurrent,,,,,56516.000,57755.000,52740.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,,0.000,0.000,,,,
