,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,447298000.000,476632000.000,411342000.000,501575000.000,490506000.000,554938000.000,563750000.000,544003000.000,645941000.000,730112000.000,705835000.000,705862000.000,754678000.000,791409000.000,783439000.000,781572000.000,806743000.000,742750000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,15418000.000,97826000.000,41329000.000,85520000.000,3716000.000,90629000.000,127541000.000,58160000.000,5282000.000,80032000.000,27407000.000,26527000.000,2646000.000,41458000.000,70348000.000,71353000.000,3792000.000,44732000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,1876000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,6072000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-8600000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,5548000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,58920000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,46648000.000,33001000.000,14011000.000,26330000.000,6072000.000,-18471000.000,5810000.000,-25671000.000,-49928000.000,-113967000.000,-94918000.000,-142176000.000,-161538000.000,-119156000.000,-118803000.000,-128888000.000,-144136000.000,-139619000.000
Assets,13346529000.000,13283748000.000,13697942000.000,14604424000.000,14986704000.000,14782160000.000,15579868000.000,16135512000.000,15909565000.000,15366410000.000,15378336000.000,15111529000.000,15065169000.000,14632667000.000,14647527000.000,14225381000.000,14043259000.000,13458146000.000
AssetsHeldForSaleCurrent,46650000.000,32116000.000,32382000.000,28893000.000,40750000.000,36166000.000,50727000.000,61435000.000,129700000.000,147949000.000,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,173876000.000,180762000.000,161340000.000,178694000.000,173464000.000,175774000.000,199983000.000,191068000.000
AvailableForSaleSecuritiesDebtSecurities,9271000.000,5597000.000,5699000.000,2769000.000,2853000.000,,,,,,,,,,,,,
CapitalizedComputerSoftwareAccumulatedAmortization,21846000.000,,,,22792000.000,,,,23850000.000,,,,14845000.000,,,,16217000.000,
CapitalizedComputerSoftwareGross,26375000.000,,,,29596000.000,,,,32205000.000,,,,23321000.000,,,,23583000.000,
CapitalizedComputerSoftwareNet,4529000.000,4275000.000,4069000.000,4060000.000,6804000.000,6554000.000,6308000.000,6206000.000,8355000.000,8032000.000,7801000.000,7380000.000,8476000.000,8020000.000,7694000.000,7250000.000,7366000.000,6883000.000
CashAndCashEquivalentsAtCarryingValue,785913000.000,362235000.000,210898000.000,231367000.000,697608000.000,190039000.000,158693000.000,197796000.000,347987000.000,385614000.000,412773000.000,417230000.000,302148000.000,208746000.000,168916000.000,215355000.000,164247000.000,131629000.000
DebtCurrent,4230237000.000,4335732000.000,4201665000.000,4173609000.000,4289189000.000,4382394000.000,4008600000.000,4077366000.000,4632208000.000,4543875000.000,4579772000.000,5087509000.000,5031218000.000,4900492000.000,5133417000.000,4815115000.000,4262629000.000,3613384000.000
DeferredTaxAssetsGross,135680000.000,,,,135002000.000,,,,139214000.000,,,,122115000.000,,,,98434000.000,
DeferredTaxAssetsLiabilitiesNet,-47894000.000,,,,-84894000.000,,,,-172503000.000,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,21146000.000,,,,17019000.000,,,,13092000.000,
DeferredTaxAssetsTaxCreditCarryforwards,8480000.000,,,,9114000.000,,,,11644000.000,,,,5906000.000,,,,712000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,3375000.000,,,,3520000.000,,,,2864000.000,,,,2964000.000,,,,3111000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,23781000.000,,,,19814000.000,,,,9868000.000,,,,10613000.000,,,,3641000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,43166000.000,,,,33784000.000,,,,33512000.000,,,,33434000.000,,,,30606000.000,
DeferredTaxLiabilities,,,,,,,,,,,,,254713000.000,,,,297636000.000,
DeferredTaxLiabilitiesLeasingArrangements,183574000.000,,,,219896000.000,,,,311717000.000,,,,376828000.000,,,,396070000.000,
DerivativeAssets,2803000.000,,,,6189000.000,,,,7543000.000,,,,5142000.000,,,,5666000.000,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue,2803000.000,3720000.000,8116000.000,8446000.000,6091000.000,8435000.000,6475000.000,7542000.000,6863000.000,5416000.000,3206000.000,2352000.000,3954000.000,2871000.000,1885000.000,1672000.000,4035000.000,3585000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLiabilityAtFairValue,2764000.000,3720000.000,8100000.000,8462000.000,6023000.000,,6499000.000,7496000.000,,,3211000.000,,,,3606000.000,,5160000.000,3585000.000
DueFromRelatedParties,95379000.000,16217000.000,14559000.000,13971000.000,110148000.000,15035000.000,12306000.000,12321000.000,58731000.000,14002000.000,49702000.000,120965000.000,171658000.000,145911000.000,90280000.000,113739000.000,83843000.000,29992000.000
DueToRelatedPartiesCurrentAndNoncurrent,864032000.000,520033000.000,578424000.000,772689000.000,351004000.000,93132000.000,533436000.000,1073111000.000,862445000.000,608124000.000,,,22642000.000,9877000.000,,4579000.000,132851000.000,473751000.000
FinancingReceivableAllowanceForCreditLosses,29379000.000,,,,13462000.000,,,,12056000.000,,,,,,,,,
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,84542000.000,89072000.000,86952000.000,84100000.000,85142000.000,84470000.000,87372000.000,88893000.000,79477000.000,76674000.000,76829000.000,76089000.000,73319000.000,71040000.000,66096000.000,65018000.000,62532000.000,61858000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,37778000.000,33952000.000,22467000.000,25152000.000,16811000.000,15950000.000,14843000.000,15121000.000,16065000.000,16403000.000,20124000.000,20657000.000,21405000.000,22196000.000,21540000.000,20662000.000,22363000.000,23318000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,10744649000.000,11277163000.000,11912937000.000,12691043000.000,12210540000.000,12698280000.000,13404349000.000,13647296000.000,12755481000.000,12333579000.000,12208175000.000,11809801000.000,11555150000.000,11420259000.000,11397851000.000,11121293000.000,10891923000.000,10603737000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,109947000.000,99969000.000,65856000.000,72338000.000,74694000.000,74589000.000,100364000.000,82212000.000,129088000.000,115501000.000,164974000.000,165929000.000,176599000.000,147476000.000,122525000.000,129022000.000,75042000.000,54978000.000
FinancingReceivableRecordedInvestmentPastDue,55446000.000,,,,42719000.000,,,,56928000.000,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,927000.000,,,,885000.000,,,,1122000.000,,,,1835000.000,,,,1995000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,107000.000,,,,390000.000,,,,182000.000,,,,403000.000,,,,158000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,268000.000,,,,390000.000,,,,629000.000,,,,1044000.000,,,,724000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,417000.000,,,,551000.000,,,,812000.000,,,,1490000.000,,,,1365000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,602000.000,,,,700000.000,,,,973000.000,,,,1674000.000,,,,1811000.000,
ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue,15000.000,,16000.000,7000.000,68000.000,,,46000.000,136000.000,,,54000.000,91000.000,,,22000.000,58000.000,
ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLiabilityAtFairValue,20000.000,,,23000.000,,,24000.000,,,,5000.000,,,,1721000.000,,1183000.000,
Goodwill,117696000.000,116977000.000,115959000.000,116542000.000,115486000.000,114304000.000,115354000.000,113942000.000,112851000.000,110097000.000,110968000.000,108792000.000,107935000.000,109730000.000,109708000.000,109293000.000,108715000.000,108939000.000
GoodwillImpairedAccumulatedImpairmentLoss,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
