,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
CashPeriodIncreaseDecrease,-9282.000,147.000,-870.000,2722.000,-2368.000,-53.000,2074.000,2930.000,-4487.000,-439.000,228.000,2059.000,-1329.000,,
EarningsPerShareBasicAndDiluted,-0.001,,,,-0.001,,,,-0.001,,,,-0.000,0.000,-0.000
GeneralAndAdministrativeExpense,16165.000,10425.000,20562.000,21912.000,15695.000,9271.000,9395.000,8229.000,6211.000,4718.000,7854.000,10034.000,25263.000,13884.000,10678.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,-15872.000,-14594.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,2158.000,-11321.000,-4944.000,22270.000,-29405.000,960.000,4461.000,26119.000,1285.000,750.000,-16450.000,-1036.000,87021.000,,
IncreaseDecreaseInDueToRelatedParties,-29277.000,-18683.000,58407.000,181689.000,46505.000,29473.000,25958.000,,22585.000,27296.000,21225.000,,,,
IncreaseDecreaseInOtherLoans,-5216.000,-5216.000,5216.000,24078.000,-13301.000,3739.000,2503.000,,2765.000,134.000,,,,,
InterestExpense,,,,,,,,,,,,,,1988.000,3916.000
InterestExpenseOther,,,,,,,,,,,,,,1988.000,3916.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,171500.000,,,,25000.000,,,,
ManagementFeeExpense,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,,,
NetCashProvidedByUsedInFinancingActivities,-20.000,1082.000,44.000,967.000,-112.000,86.000,-18.000,114987.000,238.000,-689.000,20603.000,60752.000,-1573.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-20.000,1082.000,44.000,967.000,-112.000,86.000,-18.000,114987.000,238.000,-689.000,20603.000,60752.000,-1573.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,0.000,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,0.000,,,,,
NetCashProvidedByUsedInOperatingActivities,-9262.000,-935.000,-914.000,20467.000,-2256.000,-139.000,2092.000,-112057.000,-4725.000,250.000,-20375.000,-58693.000,244.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-9262.000,-935.000,-914.000,20467.000,-2256.000,-139.000,2092.000,-112057.000,-4725.000,250.000,-20375.000,-58693.000,244.000,,
NetIncomeLoss,-31165.000,-25723.000,-49161.000,-84744.000,-32657.000,-26833.000,-197324.000,-554181.000,-25830.000,-27662.000,-49325.000,-29175.000,-86777.000,-15872.000,-14594.000
OperatingExpenses,31165.000,25723.000,49161.000,84744.000,32657.000,26833.000,197324.000,29181.000,25830.000,27662.000,49325.000,29175.000,86777.000,13884.000,10678.000
OperatingIncomeLoss,-31165.000,-25723.000,-49161.000,-84744.000,-32657.000,-26833.000,-197324.000,-29181.000,-25830.000,-27662.000,-49325.000,-29175.000,-86777.000,,
PaymentsForRent,,,,,,,,,,,,,,232.000,533.000
PaymentsToAcquireMiningAssets,100000.000,,,,100000.000,,,,,,,,,,
PaymentsToAcquireProductiveAssets,-1522.000,-1585.000,-1824.000,,,,,,,,,,,,
ProceedsFromBankDebt,,,,,-112.000,86.000,-18.000,,238.000,,,,,,
ProceedsFromRepaymentsOfLinesOfCredit,,,,,,,,,,-689.000,,,,,
ProfessionalFees,,298.000,12338.000,,1962.000,868.000,1429.000,7646.000,4619.000,7944.000,1471.000,4141.000,12814.000,,
RepaymentsOfLongTermDebt,1542.000,503.000,1780.000,-12384.000,,,,,,,,,1573.000,,
RepaymentsOfLongtermLoansFromVendors,,,,,,,,,,,622.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,38421362.000,,,,38421362.000,,,,41921362.000,,,,1017199362.000,1017199362.000,1017199362.000
