,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsReceivableNet,,,,,,,,,,,622617000.000,626432000.000,645327000.000,606093000.000,557928000.000,596378000.000,504886000.000,531906000.000,606030000.000,538109000.000,519174000.000,563996000.000,666984000.000,542441000.000
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,,84703000.000,
AccruedFeesAndOtherRevenueReceivable,418126000.000,439857000.000,402843000.000,436201000.000,388588000.000,389346000.000,400529000.000,368682000.000,391762000.000,430197000.000,452535000.000,401037000.000,439957000.000,429477000.000,483681000.000,457337000.000,443682000.000,426441000.000,423817000.000,414464000.000,402986000.000,440384000.000,564291000.000,439836000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,146921000.000,,,,136376000.000,,,,132300000.000,,,,128022000.000,,,,123293000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,272369000.000,268374000.000,266673000.000,265223000.000,261690000.000,272740000.000,225861000.000,226570000.000,232487000.000,244634000.000,253930000.000,262928000.000,270972000.000,257512000.000,256285000.000,245842000.000,255463000.000,261856000.000,265505000.000,279431000.000,282731000.000,289390000.000,285997000.000,296274000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,-97050000.000,98140000.000,-128536000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,19111000.000,31575000.000,38657000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4850000.000,-46968000.000,-79252000.000,-59249000.000,-80923000.000,-69416000.000,-92393000.000,-106481000.000,-113053000.000,-100095000.000,-102196000.000,-97873000.000,-99788000.000,-118963000.000,-163288000.000,-191270000.000,-193842000.000,-205661000.000,-189758000.000,-181212000.000,-196346000.000,-197072000.000,-270775000.000,-256885000.000
AllowanceForDoubtfulAccountsReceivable,,,,,20756000.000,22324000.000,23017000.000,22805000.000,24593000.000,26160000.000,28777000.000,31324000.000,29943000.000,29859000.000,23540000.000,18459000.000,21071000.000,20327000.000,12882000.000,11230000.000,13569000.000,12967000.000,16386000.000,29662000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,19450000.000,21172000.000,,,,,,,,,,,,,,,,,,,,
AlternativeInvestmentsFairValueDisclosure,,,,,195785000.000,186935000.000,179417000.000,177366000.000,165240000.000,161420000.000,151269000.000,151903000.000,153363000.000,153335000.000,149222000.000,115261000.000,104644000.000,121140000.000,122732000.000,129550000.000,128460000.000,139934000.000,129591000.000,88848000.000
Assets,3000026000.000,3060906000.000,3037453000.000,2975712000.000,3111452000.000,3145562000.000,3048380000.000,2790006000.000,2985052000.000,3021480000.000,3093988000.000,2969942000.000,3087245000.000,3092938000.000,3170680000.000,2805746000.000,2938776000.000,3102456000.000,3398046000.000,2940432000.000,3148692000.000,3227606000.000,3515984000.000,3295155000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,513228000.000,467958000.000,383561000.000,470485000.000,457242000.000,460737000.000,385426000.000
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,,,,,,,,,,,,3364000.000,4078000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssetsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,2218000.000,
CapitalLeaseObligations,23101000.000,21576000.000,20084000.000,19891000.000,18293000.000,18148000.000,17863000.000,16395000.000,16168000.000,16094000.000,15834000.000,15246000.000,14530000.000,12889000.000,12015000.000,10184000.000,10089000.000,9685000.000,9028000.000,9013000.000,8391000.000,8037000.000,7205000.000,6913000.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,23486000.000,,,,20806000.000,,,,17326000.000,,,,15273000.000,,,,13628000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,21091000.000,,,,18173000.000,,,,13314000.000,,,,9632000.000,,,,7357000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,3637000.000,,,,3221000.000,,,,2594000.000,,,,2060000.000,,,,7282000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,9068000.000,,,,,,,,26000.000,,,,0.000,,,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,2475000.000,,,,9478000.000,,,,31000.000,,,,26000.000,,,,5000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,2792000.000,,,,2579000.000,,,,8375000.000,,,,32000.000,,,,32000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,3119000.000,,,,2895000.000,,,,2288000.000,,,,7514000.000,,,,38000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,17863000.000,,,,15834000.000,,,,12015000.000,,,,9028000.000,,,,7205000.000,
CashAndCashEquivalentsAtCarryingValue,822941000.000,805054000.000,820984000.000,676459000.000,725369000.000,821926000.000,845503000.000,580088000.000,595704000.000,682147000.000,832277000.000,653801000.000,611676000.000,789874000.000,917212000.000,595523000.000,689549000.000,846426000.000,1025844000.000,691537000.000,637588000.000,833143000.000,1131440000.000,883737000.000
CashAndSecuritiesSegregatedUnderFederalAndOtherRegulations,100162000.000,66219000.000,75506000.000,74502000.000,78774000.000,61863000.000,65232000.000,60484000.000,60767000.000,59541000.000,62046000.000,64460000.000,67661000.000,44710000.000,43290000.000,46700000.000,33726000.000,34859000.000,34948000.000,34034000.000,33522000.000,35168000.000,29030000.000,33687000.000
CertificatesOfDepositAtCarryingValue,,,,,,,,,514000.000,519000.000,516000.000,533000.000,542000.000,24785000.000,84575000.000,,,,,,,,,
CollateralizedFinancings,,,,,,,13854000.000,,,,0.000,,,,,,,,,,,,,
CommonStockSharesIssued,,,,,1.000,1.000,,,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,998350000.000,998350000.000,998350000.000,1200000000.000,1200000000.000
DebtInstrumentFairValue,,,,,1186000000.000,1208000000.000,,1204000000.000,1180000000.000,1197000000.000,,,,,,,,,,,,,,
DeferredCostsCurrentAndNoncurrent,,,,,,,4902000.000,,,,9188000.000,,,,7162000.000,,,,,,,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,9744000.000,8615000.000,8239000.000,7862000.000,11400000.000,10957000.000
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,,,,,,64064000.000,64932000.000,52695000.000,55572000.000,56529000.000,53293000.000,59767000.000,63994000.000
DeferredIncomeTaxLiabilitiesNet,,,,,,,,,,,,,,,,,,,11104000.000,10794000.000,10046000.000,9377000.000,8625000.000,8254000.000
DeferredIncomeTaxesAndOtherTaxReceivableCurrent,,,,,,,,,,,,,,,91782000.000,,,,28499000.000,,,,,
DeferredLeasingCommissions,,,,,,,74880000.000,,,,,,,,,,,,,,,,,
DeferredRevenue,,,,,,,,,,,,,,,25942000.000,,,,30178000.000,,,,35717000.000,
DeferredRevenueLeasesCurrent,,,,,,,,,,,84897000.000,,,,83209000.000,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,208461000.000,,,,242329000.000,,,,215620000.000,,,,170453000.000,,,,138090000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,,,,41591000.000,,,,51142000.000,
DeferredTaxAssetsNet,,,,,,,105641000.000,,,,125499000.000,,,,114089000.000,,,,81353000.000,,,,82896000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,58549000.000,,,,,,,,,
DeferredTaxAssetsOther,,,,,,,9222000.000,,,,16645000.000,,,,12185000.000,,,,6486000.000,,,,8093000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,840000.000,,,,848000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,87890000.000,,,,86138000.000,,,,117848000.000,,,,99714000.000,,,,78524000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,1161000.000,,,,3536000.000,,,,5711000.000,,,,21484000.000,,,,17035000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,102820000.000,,,,116830000.000,,,,101531000.000,,,,89100000.000,,,,55194000.000,
DeferredTaxLiabilities,,,,,,,49092000.000,,,,69668000.000,,,,70128000.000,,,,39762000.000,,,,31754000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,669000.000,,,,520000.000,,,,439000.000,,,,357000.000,,,,340000.000,
DeferredTaxLiabilitiesOther,,,,,,,32043000.000,,,,43656000.000,,,,39705000.000,,,,28371000.000,,,,24369000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,1702000.000,,,,1599000.000,
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,,,656025000.000,,,,709850000.000,,,,764169000.000,,,,694187000.000,,,,718821000.000,
DefinedBenefitPlanBenefitObligation,,,,,,,656025000.000,,,,709850000.000,,,,764169000.000,,,,694187000.000,,,,718821000.000,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,1576000.000,1577000.000,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,,607705000.000,,,,643844000.000,,,,672576000.000,,,,656084000.000,,,,646119000.000,
DerivativeAssetFairValueOfCollateral,,,,,,,,,,,,15884000.000,15924000.000,10434000.000,12364000.000,11214000.000,9954000.000,406000.000,9636000.000,13436000.000,10996000.000,,,
DerivativeAssets,,,,,4449000.000,46000.000,933000.000,4172000.000,6947000.000,313000.000,682000.000,275000.000,40000.000,8625000.000,2355000.000,,1582000.000,12210000.000,1048000.000,544000.000,716000.000,2269000.000,1993000.000,4057000.000
DerivativeFairValueOfDerivativeAsset,,,,,,,,,6332000.000,480000.000,2019000.000,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,,,,,,,,1171000.000,,,,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeLiability,,,,,85641000.000,91053000.000,97593000.000,158809000.000,151225000.000,156306000.000,162422000.000,213438000.000,215163000.000,209921000.000,207306000.000,226107000.000,202063000.000,188637000.000,193574000.000,180479000.000,177129000.000,175270000.000,170388000.000,174740000.000
DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,,,,,,,,1268000.000,11000.000,2305000.000,1587000.000,,,,,,,,,,,,,
DerivativeLiabilities,,,,,87495000.000,101238000.000,102492000.000,159370000.000,152514000.000,159267000.000,164001000.000,219172000.000,222318000.000,209941000.000,208093000.000,227628000.000,203273000.000,189563000.000,195689000.000,189457000.000,185893000.000,186196000.000,182223000.000,179023000.000
DerivativeLiabilityFairValueOfCollateral,,,,,,,,,4574000.000,14684000.000,11384000.000,,,,,,,,,,,,,
DueFromRelatedParties,168684000.000,195264000.000,204740000.000,207446000.000,210709000.000,210570000.000,128388000.000,124618000.000,124031000.000,124890000.000,117862000.000,107535000.000,125245000.000,98708000.000,1599000.000,3718000.000,,,108817000.000,23587000.000,23858000.000,26768000.000,28702000.000,14827000.000
DueToRelatedPartiesCurrentAndNoncurrent,246922000.000,192343000.000,130160000.000,222840000.000,220593000.000,219095000.000,209072000.000,211417000.000,203892000.000,206311000.000,202919000.000,187800000.000,125860000.000,112620000.000,158060000.000,154019000.000,,,104893000.000,65453000.000,61502000.000,63266000.000,60898000.000,65370000.000
