,2011-01-29,2011-04-30,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsAndOtherReceivablesNetCurrent,,,,,2200000.000,,,,2608000.000,,,,4602000.000,,,,3896000.000,,,,3289000.000,,,,4236000.000,
AccountsPayableCurrent,75986000.000,78502000.000,87566000.000,85053000.000,73735000.000,75152000.000,86787000.000,88883000.000,102021000.000,83469000.000,94770000.000,93164000.000,74532000.000,68970000.000,92593000.000,90816000.000,84439000.000,74526000.000,96902000.000,110663000.000,88456000.000,65672000.000,105239000.000,85710000.000,77046000.000,69922000.000
AccountsReceivableNetCurrent,,,,,3923000.000,,,,3346000.000,,,,3798000.000,,,,3681000.000,,,,3787000.000,,,,4666000.000,
AccruedBonusesCurrent,,,2500000.000,3500000.000,4200000.000,1100000.000,2100000.000,3400000.000,4300000.000,1100000.000,2100000.000,2900000.000,4000000.000,1200000.000,1900000.000,2600000.000,3500000.000,1000000.000,1800000.000,2500000.000,3200000.000,1100000.000,2100000.000,2900000.000,3300000.000,900000.000
AccruedIncomeTaxesCurrent,0.000,6715000.000,,,,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,104207000.000,106747000.000,109028000.000,110896000.000,112136000.000,114713000.000,117091000.000,119019000.000,121484000.000,124180000.000,121298000.000,124018000.000,125190000.000,126861000.000,119520000.000,118750000.000,119213000.000,122508000.000,125398000.000,127918000.000,130067000.000,131578000.000,131874000.000,135280000.000,135782000.000,135681000.000
AdditionalPaidInCapital,114568000.000,118902000.000,122953000.000,124825000.000,127779000.000,135441000.000,137745000.000,138939000.000,140423000.000,146641000.000,149551000.000,151352000.000,154533000.000,159862000.000,161339000.000,161777000.000,162675000.000,166411000.000,167501000.000,168539000.000,169543000.000,171517000.000,172666000.000,173483000.000,174719000.000,178080000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,49000.000,,,,42000.000,,,,42000.000,,,,79000.000,,,,89000.000,,,,79000.000,
Assets,314265000.000,318829000.000,325280000.000,313278000.000,313696000.000,335829000.000,342331000.000,352318000.000,377331000.000,394281000.000,402947000.000,416227000.000,416345000.000,437093000.000,441440000.000,443705000.000,452397000.000,472620000.000,466087000.000,451972000.000,442372000.000,452952000.000,469081000.000,466901000.000,458854000.000,458782000.000
AssetsCurrent,269341000.000,273841000.000,280598000.000,268908000.000,268773000.000,291538000.000,296601000.000,300731000.000,321614000.000,333439000.000,334263000.000,328628000.000,323649000.000,339582000.000,342250000.000,343590000.000,355498000.000,375013000.000,368420000.000,352073000.000,330368000.000,340984000.000,354599000.000,350213000.000,338264000.000,338879000.000
CapitalLeaseObligations,,,2400000.000,2300000.000,2200000.000,2200000.000,1900000.000,2400000.000,2800000.000,2800000.000,2700000.000,2600000.000,3200000.000,3500000.000,3300000.000,3600000.000,3500000.000,3400000.000,3300000.000,3100000.000,3600000.000,3500000.000,3400000.000,3300000.000,3500000.000,3300000.000
CapitalLeaseObligationsCurrent,,,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,700000.000,700000.000,700000.000,700000.000,300000.000,400000.000,400000.000,400000.000,400000.000,400000.000,500000.000,500000.000,500000.000,500000.000,500000.000,600000.000,595000.000,603000.000
CapitalLeaseObligationsNoncurrent,2245000.000,,2200000.000,2100000.000,2072000.000,2000000.000,1700000.000,2200000.000,2138000.000,2100000.000,2000000.000,1900000.000,2889000.000,3100000.000,2900000.000,3200000.000,3029000.000,3000000.000,2800000.000,2600000.000,3149000.000,3000000.000,2900000.000,2700000.000,2857000.000,2700000.000
CapitalLeasedAssetsGross,345000.000,,,,0.000,,,,3200000.000,,,,3700000.000,,,,4300000.000,,,,4800000.000,,,,5100000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,3560000.000,3425000.000,3290000.000,3198000.000,2682000000.000,3188000.000,3597000.000,3488000.000,3379000.000,3270000.000,4824000.000,5016000.000,4706000.000,5096000.000,4917000.000,,,,4839000.000,,,,4423000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,270000.000,135000.000,366000.000,275000.000,157000000.000,93000.000,874000.000,765000.000,656000.000,547000.000,619000.000,509000.000,330000.000,179000.000,726000.000,,,,746000.000,,,,844000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,369000.000,369000.000,379000.000,379000.000,327000000.000,385000.000,385000.000,385000.000,385000.000,385000.000,627000.000,685000.000,666000.000,730000.000,703000.000,,,,583000.000,,,,399000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,366000.000,366000.000,369000.000,369000.000,318000000.000,375000.000,385000.000,385000.000,385000.000,385000.000,632000.000,691000.000,672000.000,735000.000,730000.000,,,,761000.000,,,,642000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,366000.000,366000.000,366000.000,366000.000,315000000.000,372000.000,375000.000,375000.000,375000.000,375000.000,632000.000,691000.000,672000.000,735000.000,735000.000,,,,788000.000,,,,811000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,366000.000,366000.000,366000.000,366000.000,315000000.000,372000.000,372000.000,372000.000,372000.000,372000.000,623000.000,681000.000,662000.000,726000.000,735000.000,,,,793000.000,,,,838000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,1444000.000,1444000.000,1444000.000,1064000.000,923000000.000,1206000.000,1206000.000,821000.000,821000.000,821000.000,1691000.000,1101000.000,1065000.000,1288000.000,1288000.000,,,,1168000.000,,,,889000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,1045000.000,,,,745000.000,,,,1613000.000,,,,1452000.000,,,,1212000.000,,,,971000.000,
