,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,37467000.000,26515000.000,22685000.000,28097000.000,30856000.000,33094000.000,28266000.000,32469000.000,40650000.000,35892000.000,41136000.000,48692000.000,47996000.000
AccountsPayableCurrent,16927000.000,17874000.000,15928000.000,24880000.000,28599000.000,21317000.000,24166000.000,17527000.000,23097000.000,20766000.000,23104000.000,24741000.000,21842000.000,17954000.000,13402000.000,13835000.000,21751000.000,15823000.000,17043000.000,23017000.000,27728000.000,29906000.000,15193000.000,39612000.000,33186000.000
AccountsReceivableNetCurrent,15586000.000,14729000.000,15425000.000,25351000.000,24936000.000,23761000.000,22740000.000,24616000.000,32807000.000,27838000.000,23246000.000,33915000.000,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,,10437000.000,,,,18859000.000,9091000.000,5031000.000,3286000.000,31511000.000,24944000.000,0.000,,,,,,,
AccruedRentCurrent,,,,,7096000.000,7993000.000,8020000.000,8074000.000,8065000.000,6133000.000,7993000.000,8449000.000,8605000.000,9153000.000,10089000.000,10651000.000,20485000.000,22196000.000,24014000.000,25577000.000,26040000.000,11117000.000,10378000.000,17441000.000,12919000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,26182000.000,27327000.000,27580000.000,28728000.000,30127000.000,31562000.000,17825000.000,19595000.000,21285000.000,23202000.000,25221000.000,27306000.000,29516000.000,32345000.000,36099000.000,41472000.000,47219000.000,55521000.000,65524000.000,76703000.000,90577000.000,105653000.000,122509000.000,140535000.000,161191000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,-718000.000,-2312000.000,-1074000.000,-1627000.000,-1546000.000,-1511000.000,-1455000.000,,-1345000.000,-1323000.000,-1280000.000
AdditionalPaidInCapitalCommonStock,496240000.000,496014000.000,496136000.000,497396000.000,499599000.000,500981000.000,504527000.000,506558000.000,508745000.000,513142000.000,515331000.000,518506000.000,520492000.000,523476000.000,526173000.000,536050000.000,539443000.000,542022000.000,544277000.000,545377000.000,547763000.000,549375000.000,551004000.000,553820000.000,555704000.000
AirTrafficLiabilityCurrent,139791000.000,123197000.000,112280000.000,155738000.000,145085000.000,136693000.000,131414000.000,175803000.000,205786000.000,180735000.000,167627000.000,230068000.000,232072000.000,216477000.000,188870000.000,259404000.000,270185000.000,237043000.000,216831000.000,263430000.000,283851000.000,238793000.000,206392000.000,308958000.000,312587000.000
Assets,709964000.000,722163000.000,745813000.000,844894000.000,869525000.000,884680000.000,919884000.000,1019752000.000,1107061000.000,1125139000.000,1180765000.000,1299255000.000,1349850000.000,1413554000.000,1602981000.000,1955856000.000,2105337000.000,2276922000.000,2530545000.000,2763248000.000,3030200000.000,3129625000.000,3151927000.000,3438614000.000,3674345000.000
AssetsCurrent,454728000.000,449888000.000,442708000.000,534476000.000,539563000.000,538365000.000,547357000.000,605130000.000,676612000.000,661844000.000,649075000.000,675377000.000,688461000.000,704124000.000,731141000.000,856073000.000,871911000.000,918572000.000,1026340000.000,1069314000.000,1183779000.000,1103499000.000,975845000.000,1146531000.000,1230504000.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,,,,,,,,,,,100155000.000,100294000.000,100464000.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,1400000.000,1448000.000,1324000.000,1265000.000,1289000.000,1226000.000,1249000.000,,,,,,,,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,1634000.000,1786000.000,1663000.000,1381000.000,1094000.000,801000.000,503000.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,3400000.000,3600000.000,3311000.000,2899000.000,2588000.000,2177000.000,1866000.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,1200000.000,,,,1444000.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,0.000,0.000,44000.000,44000.000,12000.000,12000.000,12000.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,0.000,0.000,44000.000,44000.000,44000.000,44000.000,44000.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,1000000.000,1000000.000,1044000.000,1044000.000,44000.000,44000.000,44000.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,1200000.000,1200000.000,1244000.000,1244000.000,1044000.000,1044000.000,1044000.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,0.000,0.000,12000.000,12000.000,0.000,0.000,0.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,366000.000,366000.000,324000.000,253000.000,205000.000,150000.000,114000.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,3034000.000,3234000.000,2987000.000,2646000.000,2383000.000,2027000.000,1752000.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,1400000.000,923000.000,511000.000,,1033000.000,722000.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,248458000.000,350973000.000,343328000.000,420831000.000,414977000.000,399143000.000,416816000.000,483484000.000,524905000.000,540195000.000,530631000.000,543989000.000,567239000.000,588474000.000,632784000.000,741627000.000,769324000.000,748896000.000,803632000.000,902809000.000,1014080000.000,825904000.000,700900000.000,818110000.000,869153000.000
CollateralAlreadyPostedAggregateFairValue,,,,,,,,,800000.000,,,,,,,,,,,,,,,,
