,2011-06-30,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,192036.000,196866.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-21665.000,-3980.000
AdditionalPaidInCapital,3138786.000,3785547.000
Assets,998232.000,991730.000
AssetsCurrent,127873.000,121906.000
Cash,24177.000,21131.000
CashAndCashEquivalentsAtCarryingValue,24177.000,21131.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,300000000.000,300000000.000
CommonStockSharesIssued,54803140.000,61131457.000
CommonStockSharesOutstanding,53287826.000,61131457.000
CommonStockValue,54804.000,61132.000
ConvertibleNotesPayableCurrent,147669.000,44908.000
DebtInstrumentUnamortizedDiscount,,135336.000
DepositsAssetsNoncurrent,52500.000,53000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-2681163.000,-3195781.000
DueFromEmployeesCurrent,7559.000,9895.000
DueFromRelatedPartiesCurrent,60264.000,55007.000
InventoryNet,7823.000,7823.000
Liabilities,507470.000,344812.000
LiabilitiesAndStockholdersEquity,998232.000,991730.000
LiabilitiesCurrent,507470.000,344812.000
LoansPayableCurrent,4110.000,
MachineryAndEquipmentGross,196124.000,196124.000
NotesAndLoansPayable,101609.000,95492.000
NotesAndLoansReceivableNetCurrent,28050.000,28050.000
NotesPayableRelatedPartiesClassifiedCurrent,62046.000,7546.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000
PropertyPlantAndEquipmentNet,817859.000,816824.000
SharesIssued,54803140.000,61131457.000
StockholdersEquity,490762.000,646918.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,490762.000,646918.000
UnprovedOilAndGasPropertySuccessfulEffortMethod,601566.000,601566.000
