,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsAndNotesReceivableNet,,,,,,4123000.000,5548000.000,12521000.000,13056000.000,5976000.000,8493000.000,18730000.000,12978000.000,15398000.000,23949000.000,22206000.000,26429000.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,8908000.000,7299000.000,10363000.000,7703000.000,11517000.000,9535000.000,14673000.000,16640000.000,18806000.000,17934000.000,17056000.000,25762000.000
AccumulatedAmortizationOfOtherDeferredCosts,,,,,,2033000.000,0.000,6000.000,316000.000,634000.000,1064000.000,810000.000,1300000.000,1908000.000,2558000.000,3369000.000,4309000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,-48000.000,-266000.000,3000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-237089000.000,-417426000.000,-440939000.000,-321706000.000,-270139000.000,-95265000.000,0.000,183000.000,118000.000,-1405000.000,-1212000.000,-3167000.000,-3043000.000,-3703000.000,-303000.000,1445000.000,-1131000.000
AdditionalPaidInCapital,1078698000.000,1080093000.000,1080600000.000,1081021000.000,1085420000.000,1102227000.000,1102639000.000,1103216000.000,1103798000.000,1149896000.000,1150465000.000,1380482000.000,1391888000.000,1768837000.000,1787847000.000,2053265000.000,2053955000.000
AllowanceForDoubtfulAccountsReceivable,,,,,286000.000,211000.000,17000.000,17000.000,278000.000,449000.000,311000.000,4028000.000,683000.000,188000.000,278000.000,55000.000,56000.000
AssetRetirementObligation,,,,,,0.000,,,,0.000,,,,,,,
Assets,5278723000.000,4514810000.000,2258330000.000,2305208000.000,2236313000.000,2168836000.000,278561000.000,329904000.000,328091000.000,491663000.000,525465000.000,1081898000.000,1163235000.000,1500000000.000,2082688000.000,2437826000.000,2451727000.000
AssetsHeldForSaleAtCarryingValue,,,,,,1952264000.000,0.000,0.000,0.000,0.000,,,,0.000,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,0.000,,4539000.000,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,971577000.000,975662000.000,,,,,,,,,,,
AvailableForSaleSecurities,,,,,891653000.000,932265000.000,0.000,0.000,0.000,0.000,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,560108000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,0.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,560108000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,17920000.000,0.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,27587000.000,509000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,921155000.000,955642000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,832376000.000,912357000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,971577000.000,975662000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,32502000.000,20020000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,31690000.000,19399000.000,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,891653000.000,932265000.000,0.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,-165127000.000,-128087000.000,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,-165127000.000,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,-165127000.000,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,0.000,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,85203000.000,84690000.000,,,,,,,,,,,
