,2011-06-30,2011-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccretionExpense,,,4140000.000,7459000.000,7112000.000,7759000.000,-77000.000,4844000.000,4452000.000,5227000.000,4979000.000,3818000.000,6458000.000,-4759000.000,3235000.000,5690000.000,1721000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,1775000.000,,,,,,,,2186000.000,,,,2690000.000,,
AmortizationOfFinancingCostsAndDiscounts,,,2601000.000,,,,1909000.000,,,,2270000.000,,,,3358000.000,,
AmortizationOfIntangibleAssets,,,,,,,25131000.000,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,1387000.000,,837000.000,2385000.000,3728000.000,1493000.000,1608000.000,2073000.000,889000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,-290000.000,1976000.000,,-2015000.000,1850000.000,-4660000.000,0.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,21558000.000,,,,361000.000,,,,5429000.000,,,,-18762000.000,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,2565000.000,,,,2576000.000,,,,2574000.000,,,,2136000.000,,
ComprehensiveIncomeNetOfTax,,,,,,,,-60162000.000,-12397000.000,,-6582000.000,8129000.000,-33247000.000,-65070000.000,-16067000.000,-15049000.000,2745000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,-13058000.000,-25185000.000,-17294000.000,,-3186000.000,,,,,,,,,,
CostOfServicesExcludingDepreciationDepletionAndAmortization,,,189307000.000,193816000.000,197378000.000,,194133000.000,201398000.000,202305000.000,205754000.000,121297000.000,121288000.000,129385000.000,135388000.000,146488000.000,144365000.000,138685000.000
DebtInstrumentRedemptionPricePercentage,,,,,,,,,,,1.000,,,,,,
DeferredIncomeTaxExpenseBenefit,,,-9917000.000,,,,-22132000.000,,,,-7149000.000,,,,-14112000.000,,
DepreciationAndAmortization,,,,,,,,,,,,,85817000.000,,61127000.000,61856000.000,65899000.000
DepreciationDepletionAndAmortization,38934000.000,39830000.000,46815000.000,43946000.000,47181000.000,,46463000.000,46630000.000,48448000.000,47677000.000,48114000.000,49515000.000,,,,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,-638000.000,-645000.000,-652000.000,,-638000.000,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,44000.000,4358000.000,-2305000.000,,848000.000,,,,,,,,,,
EarningsPerShareBasic,0.060,0.040,,,,,,,,,,,,,,,
EarningsPerShareDiluted,0.060,0.040,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,0.410,,,,0.877,,,,0.512,,,,0.457,,
FairValueLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInOtherIncome,,,0.000,,-1879000.000,,-1960000.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,,,,,,,,,,,,,,,4650000.000,4650000.000,4650000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,,,0.000,-5717000.000,0.000,,-6015000.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,,,59000.000,67000.000,105000.000,,0.000,,,,8061000.000,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,23160000.000,0.000,,,,,,,,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,76508000.000,3114000.000,,839000.000,122000.000,219000.000,7372000.000,66000.000,165000.000,20000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,-43184000.000,,-28461000.000,-24005000.000,-31280000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,17148000.000,14874000.000,-22808000.000,-45459000.000,-16139000.000,,-24255000.000,-86486000.000,-8509000.000,1531000.000,-11787000.000,-8019000.000,,,,,
IncomeTaxExpenseBenefit,7920000.000,8601000.000,9357000.000,-17191000.000,126000.000,,21266000.000,26959000.000,4493000.000,-94583000.000,-6040000.000,-15947000.000,-10278000.000,-42078000.000,-13005000.000,-10668000.000,-33765000.000
IncreaseDecreaseInAccountsPayable,,,6922000.000,,,,-984000.000,,,,-3653000.000,,,,2674000.000,,
IncreaseDecreaseInAccountsReceivable,,,16783000.000,,,,950000.000,,,,-5254000.000,,,,34959000.000,,
IncreaseDecreaseInDueToRelatedParties,,,-103000.000,,,,,,,,,,,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,17817000.000,,,,2787000.000,,,,-5535000.000,,,,14629000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,971000.000,,,,4279000.000,,,,5845000.000,,,,11132000.000,,
InterestExpense,12653000.000,12577000.000,-41415000.000,-37974000.000,-37000000.000,,-36563000.000,-36543000.000,36635000.000,183300000.000,38008000.000,38135000.000,45541000.000,46568000.000,46622000.000,46564000.000,46534000.000
InvestmentIncomeInterest,3000.000,4000.000,,,,,,,,,,,,,,,
LitigationSettlementAmount,,,,,,,,,8000000.000,,,,,,,,
LossContingencyAccrualCarryingValuePeriodIncreaseDecrease,,,,,,,,2500000.000,,,,,,,,,
LossContingencyLossInPeriod,,,,,,,,,500000.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,-3702000.000,,,,-11016000.000,,,,-15487000.000,,,,-9961000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-3702000.000,,,,-11016000.000,,,,-15487000.000,,,,-9961000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-13551000.000,,,,-15290000.000,,,,-12782000.000,,,,-20965000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-13551000.000,,,,-15290000.000,,,,-12782000.000,,,,-20965000.000,,
NetCashProvidedByUsedInOperatingActivities,,,38811000.000,,,,26667000.000,,,,33698000.000,,,,12164000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,38811000.000,,,,26667000.000,,,,33698000.000,,,,12164000.000,,
NetIncomeLoss,5801000.000,3367000.000,,,,,,,-13002000.000,,-5747000.000,7928000.000,-32906000.000,-65344000.000,-15456000.000,-13337000.000,2485000.000
NetIncomeLossAttributableToNoncontrollingInterest,3427000.000,2906000.000,,,,,,,,,,,,,,,
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,,,,,,,,,,,10494000.000,,,,,,
OperatingIncomeLoss,27563000.000,23049000.000,18607000.000,15675000.000,19815000.000,,14268000.000,-54204000.000,30102000.000,36283000.000,24206000.000,31966000.000,-2303000.000,-61595000.000,18161000.000,22559000.000,15254000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,428000.000,3147000.000,-1064000.000,,-124000.000,-735000.000,732000.000,-266000.000,-560000.000,109000.000,6000.000,398000.000,-929000.000,-1704000.000,330000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,-35000.000,-64000.000,35000.000,,-73000.000,100000.000,-127000.000,-119000.000,-275000.000,92000.000,-347000.000,-124000.000,318000.000,-8000.000,-70000.000
OtherComprehensiveIncomeLossNetOfTax,,,393000.000,3083000.000,-1029000.000,,-197000.000,-635000.000,605000.000,-385000.000,-835000.000,201000.000,-341000.000,274000.000,-611000.000,-1712000.000,260000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,,,-762000.000,,,,,,,,,,
OtherIncome,,,,,,,,-3971000.000,,,,,,,,,
