,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-28
AccountsPayableCurrent,0.000,0.000,,,1159.000,1184.000,1876.000,2995.000,1451.000,3385.000,2550.000,2050.000,2050.000,2050.000,2700.000,,219184.000
AccountsReceivableNet,,,,,,,,,,,,,,,,,40892.000
AccountsReceivableNetCurrent,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,123985.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,-1486923.000
AdditionalPaidInCapital,,,,,,,,,,,22600.000,22600.000,22600.000,22600.000,126925.000,129617.000,
Assets,228.000,192.000,156.000,120.000,84.000,48.000,12.000,76.000,40.000,4.000,,0.000,0.000,0.000,0.000,0.000,1268625.000
AssetsCurrent,228.000,192.000,156.000,120.000,84.000,48.000,12.000,76.000,40.000,4.000,,0.000,,,,,432590.000
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,,,,,,,,,,,,,108000.000
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,,,,,,,,,,,,13500.000
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,,,,,,,,,,,,54000.000
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,,,,,,,,,,,,40500.000
Cash,,,,,,,,,,,,0.000,,,,,
CashAndCashEquivalentsAtCarryingValue,228.000,192.000,156.000,120.000,84.000,48.000,12.000,76.000,40.000,4.000,,,,,,,337710.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,
CommonStockSharesIssued,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,
CommonStockSharesOutstanding,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,
CommonStockValue,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,108.000,
ContractualObligationDueInFifthYear,,,,,,,,,,,,,,,,,98821.000
ContractualObligationDueInFourthYear,,,,,,,,,,,,,,,,,142228.000
ContractualObligationDueInNextTwelveMonths,,,,,,,,,,,,,,,,,167692.000
ContractualObligationDueInSecondYear,,,,,,,,,,,,,,,,,177173.000
ContractualObligationDueInThirdYear,,,,,,,,,,,,,,,,,187832.000
DebtAndCapitalLeaseObligations,,,,,,,,,,,,,,,,,773746.000
DebtCurrent,,,,,,,,,,,,,,,,,167692.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,,-17000.000
DeferredTaxAssetsNet,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,,,44000.000
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,31993.000,34537.000,36112.000,37881.000,36257.000,32088.000,32603.000,33119.000,44107.000,44107.000,
DeferredTaxAssetsTaxDeferredExpense,,,,,,,,,,,,,,,,,133000.000
DeferredTaxAssetsValuationAllowance,,,,,,,-31993.000,-34537.000,-36112.000,-37881.000,-39257.000,-32088.000,-32603.000,-33119.000,-44107.000,-44107.000,-44000.000
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,72000.000
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,,,,,,,-72000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-59533.000,63432.000,69427.000,76211.000,83773.000,87634.000,94098.000,101580.000,106213.000,111415.000,-92862.000,-94378.000,-95894.000,-97409.000,-129726.000,129725.000,
FreshStartAdjustmentIncreaseDecreaseDeferredIncomeTaxLiabilitiesCurrent,,,,,,,,,,,,,,,,,89000.000
InterestPayableCurrent,8203.000,9260.000,,,,,,,,,,,,,,,
InterestReceivableCurrent,,,,,,,,,,,,,-17928.000,,,,
InventoryNet,,,,,,,,,,,,,,,,,45818.000
Liabilities,59661.000,63524.000,69483.000,76231.000,83757.000,87582.000,94010.000,101556.000,106153.000,111319.000,92760.000,94277.000,95793.000,97309.000,2700.000,,1263915.000
LiabilitiesAndStockholdersEquity,228.000,192.000,156.000,120.000,84.000,48.000,12.000,76.000,40.000,4.000,,0.000,0.000,0.000,0.000,0.000,1268625.000
LiabilitiesCurrent,59661.000,63524.000,69483.000,76231.000,83757.000,87582.000,94010.000,101556.000,106153.000,111319.000,92760.000,94277.000,95793.000,97309.000,2700.000,,585861.000
LiabilitiesNoncurrent,,,,,,,,,,,,,,,,,678054.000
LongTermDebt,,,,,,,,,,,,,,,,,606054.000
NotesPayable,,,,,15000.000,,,,,,,,,,,,
NotesPayableCurrent,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,36458.000,39264.000,44104.000,49621.000,54621.000,57002.000,61220.000,66095.000,70590.000,72095.000,75315.000,75815.000,75815.000,75815.000,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
PreferredStockValue,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
PrepaidInsurance,,,,,,,,,,,,,,,,,5970.000
PropertyPlantAndEquipmentFairValueDisclosure,,,,,,,,,,,,,,,,,-72000.000
PropertyPlantAndEquipmentGross,,,,,,,,,,,,,,,,,2322958.000
PropertyPlantAndEquipmentNet,,,,,,,,,,,,,,,,,836035.000
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,-115460.000,-116977.000,-118493.000,-120009.000,-129725.000,-129725.000,
SharesIssued,,,,,1000000.000,1000000.000,1000000.000,1000000.000,,,,,,,,,
SharesOutstanding,,,,,,,,,,,,,,,,1089000.000,
StockholdersEquity,-59433.000,-63332.000,-69327.000,-76111.000,-83673.000,-87534.000,-93998.000,-101480.000,-106113.000,-111315.000,-92760.000,-94277.000,-95793.000,-97309.000,-2700.000,,4710.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-59433.000,-63332.000,-69327.000,-76111.000,-83673.000,-87534.000,-93998.000,-101480.000,-106113.000,-111315.000,,-94277.000,-95793.000,-97309.000,-2700.000,,4710.000
TaxesPayableCurrent,,,,,,,,,,,,,,,,,61000.000
