,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,11117000.000,16712000.000,27421000.000
AmortizationOfDebtDiscountPremium,,,1041000.000
AmortizationOfFinancingCostsAndDiscounts,3897000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,5770307.000,7808842.000,14624007.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,5185000.000,4599000.000,4305000.000
CashAcquiredFromAcquisition,2334000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,110838000.000,7834000.000,-33279000.000
ComprehensiveIncomeNetOfTax,-87658000.000,-223136000.000,-127566000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-44000.000,-678000.000,-451000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-87702000.000,-223814000.000,-128017000.000
DepreciationAndAmortization,,1869000.000,2996000.000
DepreciationDepletionAndAmortization,674000.000,,
EarningsPerShareBasicAndDiluted,-10.640,-6.010,-3.040
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,-666000.000,84000.000,-398000.000
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.254,-0.360,-0.338
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,-0.084
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.000,0.001,-0.001
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,-0.017,0.007,0.020
EffectiveIncomeTaxRateReconciliationTaxCreditsInvestment,0.007,,
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,0.031,0.025,0.084
FairValueAdjustmentOfWarrants,15899000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,,9849000.000,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersIntoLevel3,,0.000,0.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersOutOfLevel3,,0.000,0.000
ForeignCurrencyTransactionGainLossBeforeTax,671000.000,,-53000.000
ForeignCurrencyTransactionLossBeforeTax,,386000.000,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,6000.000
GainsLossesOnExtinguishmentOfDebt,2048000.000,,
GeneralAndAdministrativeExpense,17564000.000,36046000.000,51597000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,382000.000,
IncomeTaxExpenseBenefit,,,0.000
IncreaseDecreaseInAccountsPayable,3629000.000,18404000.000,-4965000.000
IncreaseDecreaseInAccountsPayableRelatedParties,1637000.000,1528000.000,-2671000.000
IncreaseDecreaseInAccountsReceivable,2139000.000,-857000.000,299000.000
IncreaseDecreaseInAccruedLiabilities,3949000.000,12832000.000,3953000.000
IncreaseDecreaseInDeferredRevenue,19848000.000,32294000.000,-93236000.000
IncreaseDecreaseInDueFromRelatedParties,,-1691000.000,
IncreaseDecreaseInDueToRelatedParties,-1691000.000,,
