,2011-12-31
AmortizationOfDebtDiscountPremium,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-3800.000
CostOfRevenue,0.000
DebtConversionConvertedInstrumentAmount1,0.000
DebtInstrumentDecreaseForgiveness,-487783.000
EarningsPerShareBasicAndDiluted,0.000
GainLossOnDispositionOfAssets,487783.000
GeneralAndAdministrativeExpense,151139.000
GrossProfit,0.000
GuaranteeObligationsLiquidationProceeds,0.000
IncomeTaxesPaid,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,83407.000
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,85050.000
IncreaseDecreaseInPrepaidExpense,0.000
InterestExpense,21118.000
InterestPaid,0.000
NetCashProvidedByUsedInFinancingActivities,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000
NetCashProvidedByUsedInInvestingActivities,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000
NetCashProvidedByUsedInOperatingActivities,-3800.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3800.000
NetIncomeLoss,315526.000
ProceedsFromIssuanceOfCommonStock,40000.000
ProfitLoss,315526.000
Revenues,0.000
SalesRevenueNet,0.000
StockIssuedDuringPeriodSharesConversionOfUnits,0.000
StockIssuedDuringPeriodValueConversionOfUnits,0.000
WeightedAverageNumberOfSharesOutstandingBasic,180260704.000
