,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,-940000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalOther,,,2453000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,78000.000,
AllocatedShareBasedCompensationExpense,,,29000.000,,,,-92000.000,
AmortizationOfDeferredPropertyTaxes,,,88000.000,,,,74000.000,
AmortizationOfFinancingCosts,,274939.000,316000.000,236000.000,236000.000,234000.000,229000.000,229000.000
AssetImpairmentCharges,613120.000,,,,7962000.000,,,790000.000
BusinessAcquisitionsProFormaNetIncomeLoss,-5350131.000,371168.000,-16343000.000,-3235000.000,-8339000.000,1184000.000,-475000.000,-3577000.000
BusinessAcquisitionsProFormaRevenue,7875036.000,8797751.000,12717000.000,14706000.000,15306000.000,16225000.000,15629000.000,16271000.000
BusinessCombinationAcquisitionRelatedCosts,221509.000,472390.000,1505000.000,136000.000,,,153000.000,3117000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,6900000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,6815000.000,,,,-2840000.000,
CommonStockDividendsPerShareDeclared,0.158,0.095,0.095,,,,,0.095
ConstructionAndDevelopmentCosts,,,45000.000,94000.000,217000.000,13000.000,3000.000,7000.000
CostOfPropertyRepairsAndMaintenance,,,3370000.000,4279000.000,4323000.000,4214000.000,3916000.000,4253000.000
CostsAndExpenses,9108527.000,10494375.000,5301000.000,6589000.000,6451000.000,6440000.000,6353000.000,6625000.000
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,356570.000,,,,,,,
DepreciationAndAmortization,3093787.000,3312373.000,4720000.000,5747000.000,4922000.000,3861000.000,3884000.000,4010000.000
DepreciationDepletionAndAmortization,,,4720000.000,,,,3884000.000,
DirectCostsOfLeasedAndRentedPropertyOrEquipment,,2580215.000,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,350120.000,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,15339.000,-80023.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationInterestExpense,224652.000,234240.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,654832.000,1171238.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,239991.000,154217.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,894823.000,1325455.000,,,,,,
Dividends,,,-3773000.000,,,,3709000.000,
DividendsPreferredStockCash,,,0.000,,,,0.000,
EarningsPerShareBasicAndDiluted,-0.510,0.120,-0.480,-0.110,-0.250,0.050,-0.010,-0.090
EquityMethodInvestmentDividendsOrDistributions,,,100000.000,,,,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,35193.000,-26507.000,-18000.000,20000.000,41000.000,169000.000,,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,698160.000,691948.000,665000.000,701000.000,731000.000,556000.000,,
GainLossOnSaleOfProperties,,,,,353000.000,,,
GainsLossesOnExtinguishmentOfDebt,-331000.000,,,,,,,
GeneralAndAdministrativeExpense,1847101.000,3112591.000,2095000.000,2318000.000,1943000.000,1747000.000,2088000.000,1590000.000
ImpairmentOfRealEstate,,,0.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-4824182.000,1960934.000,-16081000.000,-4024000.000,-9432000.000,-780000.000,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-4399153.000,1439779.000,-15194000.000,-3999000.000,-9086000.000,482000.000,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.560,0.130,-0.480,-0.110,-0.250,0.050,,
IncomeLossFromDiscontinuedOperationsNetOfTax,365459.000,-80023.000,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.050,-0.010,,,,,,
IncomeLossFromEquityMethodInvestments,17597.000,-13254.000,-9000.000,10000.000,20000.000,85000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-2210000.000,,,,-3287000.000,
IncreaseDecreaseInDepositOtherAssets,,,6912000.000,,,,,
IncreaseDecreaseInDueFromRelatedParties,,,-765000.000,,,,,
IncreaseDecreaseInDueToRelatedParties,,,-119000.000,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-7846000.000,,,,-1360000.000,
IncreaseDecreaseInRestrictedCashAndInvestmentsForOperatingActivities,,,-986000.000,,,,695000.000,
IncreaseDecreaseInSecurityDeposits,,,533000.000,,,,46000.000,
InterestExpense,2292957.000,2210066.000,2873000.000,3318000.000,3381000.000,3370000.000,3394000.000,3495000.000
InterestIncomeRelatedParty,,,15000.000,,,,,
InterestPaidCapitalized,,,0.000,,,,,
InterestPaidNet,,,2923000.000,,,,3405000.000,
InvestmentIncomeInterest,21750.000,,,,,,,
LeaseAndRentalExpense,54000.000,57000.000,,,,,,
LegalFees,100000.000,,,,,,,
ManagementFeeExpense,,0.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,98752000.000,,,,11047000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,98752000.000,,,,11047000.000,
NetCashProvidedByUsedInInvestingActivities,,,-95435000.000,,,,-15115000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-95435000.000,,,,-15115000.000,
NetCashProvidedByUsedInOperatingActivities,,,3498000.000,,,,1228000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,3498000.000,,,,1228000.000,
