,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,232112.000,358513.000,684993.000,382575.000,704602.000,852814.000,664472.000,1393206.000,2149681.000,1596488.000,1124240.000,1211658.000,829372.000,888989.000,1024614.000,1336543.000,1702527.000,1753811.000,1889100.000,1756715.000,2047012.000,2463654.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,109993.000,198568.000,79297.000,,62865.000
AccountsReceivableNetCurrent,1700.000,2500.000,2748.000,1375.000,53.000,141.000,199.000,955.000,1000.000,1285.000,1264.000,2356.000,7607.000,7550.000,6544.000,526.000,360.000,,,,,
AccruedProfessionalFeesCurrent,,,297500.000,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5460.000,6244.000,7425.000,14516.000,19580.000,25882.000,32769.000,40054.000,41544.000,46016.000,57915.000,73379.000,91742.000,110727.000,131465.000,135737.000,57823.000,20329.000,22220.000,17015.000,18473.000,19930.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,-1855.000,-19435.000,-46907.000,46320.000,148405.000,262880.000,108040.000,,,,,,,
AdditionalPaidInCapital,6485623.000,7065247.000,9872081.000,19284022.000,26235738.000,27330699.000,34087474.000,35002330.000,35318751.000,43820350.000,50529642.000,50795400.000,53458324.000,53992499.000,54213663.000,53952552.000,54203451.000,55584628.000,55652622.000,55747124.000,55955114.000,56076767.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,6293.000,0.000,,0.000,0.000,
Assets,82320.000,280539.000,1756850.000,3574825.000,7990784.000,6036190.000,9228067.000,5566175.000,2941184.000,5660946.000,7812684.000,4106654.000,3114170.000,2648458.000,1659153.000,1316310.000,776759.000,664196.000,588600.000,911976.000,613289.000,554350.000
AssetsCurrent,28791.000,190424.000,1553256.000,3145931.000,7466589.000,5400153.000,8479238.000,4785277.000,1978694.000,4389876.000,6593594.000,2881077.000,2251928.000,1789913.000,828576.000,531685.000,123995.000,68225.000,3735.000,340736.000,52719.000,4449.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,34071.000,,,,,
CashAndCashEquivalentsAtCarryingValue,20032.000,186159.000,1514154.000,3119056.000,7371036.000,5376048.000,8292164.000,4583551.000,1752461.000,4108065.000,5914803.000,2431915.000,1652392.000,1455824.000,409712.000,224857.000,16646.000,50808.000,3735.000,286736.000,52719.000,4449.000
CashFDICInsuredAmount,,,,,,250000.000,250000.000,250000.000,250000.000,,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,0.500,0.500,0.500,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,250000.000,50000.000,,,,,,,,,,,,,,,,,
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,180000000.000,180000000.000,180000000.000,180000000.000,230000000.000,230000000.000,230000000.000,230000000.000,230000000.000,230000000.000,230000000.000,230000000.000,230000000.000,230000000.000
CommonStockSharesIssued,65516422.000,66871422.000,74894709.000,92307983.000,101417508.000,102675842.000,111352268.000,111386768.000,111396768.000,116589055.000,117117626.000,117117626.000,119117626.000,119117626.000,119267626.000,117267626.000,117517626.000,117517626.000,118017626.000,118017626.000,118017626.000,118017626.000
CommonStockSharesOutstanding,65516422.000,66871422.000,74894709.000,92307983.000,101417508.000,102675842.000,111352268.000,111386768.000,111396768.000,116589055.000,117117626.000,117117626.000,119117626.000,119117626.000,119267626.000,117267626.000,117517626.000,117517626.000,118017626.000,118017626.000,118017626.000,118017626.000
CommonStockSharesSubscriptions,,,,250000.000,50000.000,,,,,,,,,,,,,,,,,
CommonStockValue,6552.000,6687.000,7489.000,9231.000,10142.000,10268.000,11136.000,11140.000,11140.000,11659.000,11712.000,11712.000,11912.000,11912.000,11927.000,11727.000,11752.000,11752.000,11802.000,11802.000,11802.000,11802.000
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,,,,,,,,1420200.000,2069200.000,2769200.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,,,,,,2940000.000,2940000.000,2940000.000,3040000.000,4459264.000,4260264.000,4060264.000
DebtDefaultShorttermDebtAmount,,,,,,,,,,,,,,,,,,,551000.000,,,
DebtInstrumentUnamortizedDiscount,23880.000,65560.000,28454.000,0.000,0.000,,,,86087.000,,,0.000,0.000,,,32294.000,37482.000,27679.000,10959.000,0.000,29139.000,0.000
DeferredCompensationEquity,,,,,,,,,,,,,,,,,72188.000,51563.000,22917.000,16042.000,9167.000,2292.000
DeferredRevenueCurrent,,,,,,,,,,,,,2685.000,7892.000,10361.000,7885.000,,,,,59323.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,10432000.000,,,,16296000.000,,,,19714000.000,,,,22428000.000,,,,24084000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,640000.000,,,,1290000.000,,,,1837000.000,,,,2239000.000,,,,2560000.000,
DeferredTaxAssetsValuationAllowance,,,,,11072000.000,,,,-17586000.000,,,,-21551000.000,,,,24667000.000,,,,26644000.000,
DepositAssets,2667.000,2667.000,28211.000,64900.000,65000.000,73900.000,81542.000,63510.000,118118.000,346949.000,313010.000,248649.000,46483.000,39230.000,39230.000,34680.000,31800.000,,,,,
DividendsPayableCurrent,,,,,,,,,,,,439397.000,723649.000,988254.000,1255799.000,1536022.000,1804302.000,2072582.000,2340863.000,2609143.000,2877424.000,3145704.000
EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,,,,,,,,,,3834200.000,5138450.000,3943850.000,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,1813246.000,1624616.000,1302096.000,1277457.000,1882596.000,821147.000,693678.000,,,374376.000,319803.000,287130.000
EquityIssuanceDollarAmountPerShare,,0.800,0.700,0.700,,,,,,,,,,,,,,,,,,
EquityIssuanceNumberOfEquitySecuritiesIssuedForCash,,625000.000,4011644.000,10213474.000,10213474.000,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,536.000,1622.000,2676.000,9168.000,13678.000,19047.000,25577.000,33295.000,42129.000,52258.000,59569.000,71584.000,75292.000,83772.000,93566.000,103289.000,96282.000,105490.000,114706.000,123918.000,133130.000,142342.000
FiniteLivedIntangibleAssetsNet,40643.000,78013.000,151917.000,268856.000,362496.000,448873.000,553183.000,604572.000,739657.000,784152.000,705717.000,769212.000,636230.000,655791.000,645997.000,636274.000,589420.000,580212.000,570997.000,561785.000,552573.000,543361.000
FurnitureAndFixturesGross,,,,46130.000,46130.000,53714.000,53714.000,53714.000,57238.000,83981.000,99710.000,99710.000,79634.000,79634.000,79634.000,72967.000,15722.000,15722.000,15722.000,15722.000,15722.000,15722.000
InsuranceSettlementsReceivableCurrent,,,,,75000.000,,,,4325.000,,,,,,,,,,,,,
LeaseholdImprovementsGross,,,,,,,,,,8350.000,54700.000,75135.000,81659.000,81659.000,81659.000,81659.000,,,,,,
LiabilitiesAndStockholdersEquity,82320.000,280539.000,1756850.000,3574825.000,7990784.000,6036190.000,9228067.000,5566175.000,2941184.000,5660946.000,7812684.000,4106654.000,3114170.000,2648458.000,1659153.000,1316310.000,776759.000,664196.000,588600.000,911976.000,613289.000,554350.000
LiabilitiesCurrent,358232.000,642953.000,856539.000,382575.000,1154602.000,852814.000,664472.000,1393206.000,3063594.000,5430688.000,6262690.000,5594905.000,1555706.000,3885135.000,5230774.000,6263456.000,7435747.000,8358607.000,9151572.000,8904419.000,9282384.000,10014187.000
LiabilitiesFairValueDisclosure,,,,,,,,,,3834200.000,5138450.000,3943850.000,,,,,,,,,,
LoansPayableCurrent,,,,,,,,,,,,,,,,,,,9000.000,,,25000.000
LossContingencyAccrualAtCarryingValue,,,,,450000.000,,,,,,,,,,,,,,,,,
MachineryAndEquipmentGross,15679.000,15679.000,30891.000,63524.000,70149.000,85432.000,93159.000,99156.000,89021.000,93654.000,103868.000,106250.000,109978.000,112958.000,115522.000,94782.000,73645.000,20366.000,20366.000,10748.000,10748.000,10748.000
NotesPayableCurrent,126120.000,284440.000,171546.000,,,,,,913913.000,,,,,2000000.000,2940000.000,,,1482221.000,1674041.000,,38361.000,256700.000
