,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,5505000.000,,,,5014000.000,,,,5133000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,273000.000,,,,-154000.000,,,,-4220000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2322000.000,4260000.000,,4858000.000,6157000.000,5802000000.000,-5807420000.000,5481000.000
CapitalLeaseObligationsIncurred,,,,,,,,,1747000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1953000.000,,,,-5855000.000,,,,19103000.000
ComprehensiveIncomeNetOfTax,6114000.000,3988000.000,6013000.000,12577000.000,-1253000.000,6887000.000,8751000.000,3962000.000,2856000.000
CostOfGoodsAndServicesSold,14663000.000,15092000.000,14899000.000,14965000.000,14162000.000,14705000.000,14980000.000,15359000.000,14372000.000
CostOfGoodsSold,,4759000.000,4665000.000,,3187000.000,3405000.000,3337000.000,3717000.000,2939000.000
CostOfServicesLicensesAndServices,,10333000.000,10234000.000,,10975000.000,11300000.000,11643000.000,11642000.000,11433000.000
DeferredIncomeTaxExpenseBenefit,119000.000,,,,,,,,
DeferredRevenueRevenueRecognized,,3200000.000,2600000.000,,,,,,
DepreciationDepletionAndAmortization,6510000.000,,,,4906000.000,,,,4655000.000
EarningsPerShareBasic,0.200,0.110,0.210,0.260,-0.050,0.210,0.230,0.110,0.080
EarningsPerShareDiluted,0.200,0.110,0.200,0.250,-0.050,0.210,0.230,0.100,0.080
EffectOfExchangeRateOnCashAndCashEquivalents,390000.000,,,,629000.000,,,,-567000.000
EffectiveIncomeTaxRateContinuingOperations,,0.515,0.401,,1.187,0.275,0.354,,-0.120
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,529000.000,,,,130000.000,,,,49000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,529000.000,,,,130000.000,,,,49000.000
FiniteLivedIntangibleAssetsAverageUsefulLife,,,,,4.400,,,,
FiniteLivedIntangibleAssetsFutureAmortizationExpense,,,,,24294000.000,,,,
ForeignCurrencyTransactionGainLossUnrealized,750000.000,,,,-144000.000,,,,-628000.000
FutureAmortizationExpenseAfterYearFive,,,,,238000.000,,,,
FutureAmortizationExpenseYearFive,,,,,3430000.000,,,,
FutureAmortizationExpenseYearFour,,,,,3862000.000,,,,
FutureAmortizationExpenseYearOne,,,,,6355000.000,,,,
FutureAmortizationExpenseYearThree,,,,,4689000.000,,,,
FutureAmortizationExpenseYearTwo,,,,,5720000.000,,,,
GainLossOnFairValueHedgesRecognizedInEarnings,,35000.000,155000.000,,,,,,
GeneralAndAdministrativeExpense,11164000.000,9789000.000,9969000.000,9941000.000,10318000.000,10510000.000,10132000.000,11201000.000,9263000.000
GrossProfit,73971000.000,75613000.000,77212000.000,77768000.000,75362000.000,75169000.000,75383000.000,76344000.000,73123000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,8830000.000,9022000.000,13544000.000,12623000.000,9819000.000,10921000.000,13079000.000,5225000.000,2474000.000
IncomeTaxExpenseBenefit,709000.000,4642000.000,5426000.000,2248000.000,11652000.000,2998000.000,4628000.000,1417000.000,-298000.000
IncomeTaxExpenseBenefitContinuingOperations,,4600000.000,5400000.000,,11700000.000,3000000.000,4600000.000,,-300000.000
IncomeTaxReconciliationTaxSettlementsDomestic,,,,,8800000.000,8800000.000,,,
IncomeTaxesPaidNet,694000.000,,,,2997000.000,,,,1146000.000
IncreaseDecreaseInAccountsPayable,-403000.000,,,,-3206000.000,,,,-5502000.000
IncreaseDecreaseInAccountsReceivable,-26779000.000,,,,-18968000.000,,,,-30507000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,,0.000,,,,
IncreaseDecreaseInDeferredRevenue,-11974000.000,,,,-8962000.000,,,,-5710000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,-1078000.000,,,,-680000.000,,,,-1491000.000
IncreaseDecreaseInOtherOperatingAssets,1316000.000,,,,-321000.000,,,,481000.000
IncreaseDecreaseInOtherOperatingLiabilities,-2201000.000,,,,-483000.000,,,,929000.000
IncreaseDecreaseInRestrictedCash,-38000.000,,,,17000.000,,,,1000.000
InterestExpense,426000.000,366000.000,374000.000,469000.000,656000.000,643000.000,644000.000,643000.000,634000.000
InterestPaid,393000.000,,,,607000.000,,,,543000.000
LicenseAndServicesRevenue,,80950000.000,81803000.000,,82008000.000,81699000.000,82285000.000,82284000.000,80146000.000
LineOfCreditFacilityDecreaseRepayments,,,,,5000000.000,,,,
NetCashProvidedByUsedInFinancingActivities,-27699000.000,,,,-26039000.000,,,,-6677000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-27699000.000,,,,-26039000.000,,,,-6677000.000
NetCashProvidedByUsedInInvestingActivities,-2148000.000,,,,-2801000.000,,,,-2852000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2148000.000,,,,-2801000.000,,,,-2852000.000
NetCashProvidedByUsedInOperatingActivities,31410000.000,,,,22356000.000,,,,29199000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,31410000.000,,,,22356000.000,,,,29199000.000
NetIncomeLoss,8121000.000,4380000.000,8118000.000,10375000.000,-1833000.000,7923000.000,8451000.000,3808000.000,2772000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,4380000.000,8118000.000,,-1833000.000,7923000.000,8451000.000,,
NetIncomeLossAvailableToCommonStockholdersDiluted,,4380000.000,8118000.000,,-1833000.000,7923000.000,8451000.000,,
OperatingExpenses,66179000.000,66086000.000,63498000.000,64386000.000,64635000.000,63717000.000,61579000.000,70789000.000,69636000.000
OperatingIncomeLoss,7792000.000,9527000.000,13714000.000,13382000.000,10727000.000,11452000.000,13804000.000,5555000.000,3487000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPeriodIncreaseDecrease,,,,,60000.000,-530000.000,-144000.000,439000.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease,,,,,504000.000,-615000.000,363000.000,-208000.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-2076000.000,387000.000,-1122000.000,2273000.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,387000.000,-1122000.000,,,,,,
OtherComprehensiveIncomeLossBeforeTax,,,,,,,,,156000.000
OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,,,,,564000.000,-1145000.000,219000.000,231000.000,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,,,,,,,,250000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,,,,,,-94000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,84000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,,,580000.000,-1036000.000,300000.000,154000.000,
OtherComprehensiveIncomeLossTax,,,,,16000.000,109000.000,81000.000,-77000.000,-72000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,69000.000,-779000.000,-983000.000,-71000.000,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,519000.000,-655000.000,,,,,,
OtherNonoperatingIncomeExpense,1464000.000,-139000.000,204000.000,-290000.000,-252000.000,112000.000,-81000.000,313000.000,-379000.000
PaymentsForRepurchaseOfCommonStock,23969000.000,,,,20490000.000,,,,5099000.000
PaymentsToAcquireIntangibleAssets,275000.000,,,,0.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,1911000.000,,,,2784000.000,,,,2851000.000
