,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,534000000.000,544000000.000,586000000.000,599000000.000,524000000.000,482000000.000,646000000.000,719000000.000,535000000.000,559000000.000,682000000.000,591000000.000,724000000.000,706000000.000,702000000.000,735000000.000,639000000.000,601000000.000,752000000.000,762000000.000,667000000.000,641000000.000,732000000.000,790000000.000,727000000.000
AccruedLiabilitiesCurrent,914000000.000,883000000.000,606000000.000,801000000.000,671000000.000,682000000.000,687000000.000,918000000.000,759000000.000,798000000.000,794000000.000,1067000000.000,746000000.000,804000000.000,646000000.000,743000000.000,591000000.000,615000000.000,601000000.000,784000000.000,623000000.000,634000000.000,616000000.000,706000000.000,601000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1059000000.000,1111000000.000,847000000.000,869000000.000,904000000.000,925000000.000,942000000.000,935000000.000,934000000.000,967000000.000,995000000.000,1009000000.000,1057000000.000,1098000000.000,1011000000.000,937000000.000,928000000.000,934000000.000,955000000.000,984000000.000,1035000000.000,1067000000.000,1098000000.000,1032000000.000,1087000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,251000000.000,282000000.000,170000000.000,152000000.000,177000000.000,121000000.000,154000000.000,148000000.000,66000000.000,55000000.000,126000000.000,99000000.000,112000000.000,116000000.000,2000000.000,-94000000.000,-210000000.000,-188000000.000,-189000000.000,-215000000.000,-189000000.000,-191000000.000,-198000000.000,-266000000.000,-243000000.000
AdditionalPaidInCapital,8171000000.000,8189000000.000,2936000000.000,2681000000.000,2469000000.000,2072000000.000,2034000000.000,2225000000.000,1994000000.000,1752000000.000,1478000000.000,1147000000.000,948000000.000,702000000.000,,4000000.000,,,,370000000.000,160000000.000,12000000.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,80000000.000,,,,79000000.000,80000000.000,80000000.000,82000000.000,89000000.000,88000000.000,93000000.000,88000000.000,92000000.000,90000000.000,86000000.000,81000000.000,87000000.000,89000000.000,97000000.000,92000000.000,99000000.000,97000000.000
Assets,26473000000.000,26578000000.000,17025000000.000,17339000000.000,17144000000.000,17031000000.000,18543000000.000,26255000000.000,25354000000.000,24285000000.000,24370000000.000,24676000000.000,24662000000.000,24722000000.000,17707000000.000,18641000000.000,18002000000.000,18142000000.000,18285000000.000,21180000000.000,20958000000.000,20693000000.000,21032000000.000,20355000000.000,20758000000.000
AssetsCurrent,7081000000.000,7112000000.000,2926000000.000,3120000000.000,2764000000.000,2637000000.000,3846000000.000,5258000000.000,4033000000.000,4109000000.000,3967000000.000,4426000000.000,4529000000.000,4757000000.000,4439000000.000,5548000000.000,5271000000.000,5399000000.000,5692000000.000,5875000000.000,5609000000.000,2714000000.000,2696000000.000,3169000000.000,2920000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecurities,,,,,,,,,,,,,1466000000.000,1271000000.000,1157000000.000,1220000000.000,1207000000.000,1360000000.000,1286000000.000,1294000000.000,1421000000.000,1704000000.000,1742000000.000,1846000000.000,2104000000.000
AvailableForSaleSecuritiesFairValueDisclosure,4518000000.000,4233000000.000,1019000000.000,1165000000.000,1339000000.000,1380000000.000,1639000000.000,1815000000.000,2373000000.000,1361000000.000,1339000000.000,1497000000.000,,,,,,,,,,,,,
