,2011-06-30,2011-09-30,2012-03-31,2012-09-30
AmortizationOfDebtDiscountPremium,,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,12038.000,
CostOfRevenue,0.000,0.000,0.000,
EarningsPerShareBasic,2.110,0.000,,
EarningsPerShareBasicAndDiluted,,,0.000,
GainLossOnDispositionOfAssets,487783.000,0.000,,
GeneralAndAdministrativeExpense,52057.000,37796.000,20530.000,19187.000
GrossProfit,0.000,0.000,0.000,
IncomeTaxesPaid,,,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-10389.000,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,,,45141.000,
InterestExpense,1283.000,844.000,2184.000,3949.000
InterestPaid,,,0.000,
NetCashProvidedByUsedInFinancingActivities,,,0.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,
NetCashProvidedByUsedInInvestingActivities,,,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,
NetCashProvidedByUsedInOperatingActivities,,,12038.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,12038.000,
NetIncomeLoss,434443.000,-38640.000,-22714.000,-23136.000
OtherNonoperatingExpense,0.000,0.000,,
ProceedsFromNotesPayable,,,0.000,
Revenues,0.000,0.000,0.000,
SalesRevenueNet,0.000,0.000,0.000,
WeightedAverageNumberOfSharesOutstandingBasic,206059.000,315590674.000,400207154.000,400207154.000
