,2013-06-30,2013-09-30,2014-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3060508.000
GeneralAndAdministrativeExpense,340.000,5714.000,-7901.000
IncreaseDecreaseInAccountsPayable,,,-2744.000
IncreaseDecreaseInAccountsReceivable,,,-761.000
InterestExpense,,,-92.000
LegalFees,1293.000,18785.000,
MarketingExpense,,600.000,
NetCashProvidedByUsedInFinancingActivities,,,3070300.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,3070300.000
NetCashProvidedByUsedInOperatingActivities,,,-9792.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-9792.000
NetIncomeLoss,-2361.000,-27579.000,-7809.000
OperatingIncomeLoss,,,-7901.000
PartnersCapitalAccountUnitsSaleOfUnits,,,3061.300
ProceedsFromContributedCapital,,,9000.000
ProfessionalFees,728.000,2480.000,
