,2011-10-31,2012-10-31,2013-10-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentOfWarrantsGrantedForServices,,,,787266.000,860502.000,
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,1978668.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,,,3291434.000,9546028.000
AmortizationOfDebtDiscountPremium,,,,437115.000,623101.000,2098665.000
AmortizationOfFinancingCosts,,,,60398.000,661617.000,300831.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,14693100.000,20504070.000,29943090.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,500.000,-120.000,2659858.000,-1546287.000,-494734.000
CurrentIncomeTaxExpenseBenefit,,,,1600.000,8840.000,2243.000
CurrentStateAndLocalTaxExpenseBenefit,400.000,400.000,400.000,1600.000,8840.000,2243.000
DebtConversionConvertedInstrumentAmount1,,,,,3852771.000,
DebtIssuanceCosts,,,,520487.000,,
Depreciation,,,,280.000,4451.000,700.000
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.000,-0.300,-0.490,-0.560
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.000,0.000,0.000
GainLossOnDispositionOfAssets,,,,,,4862.000
GainLossOnDispositionOfAssets1,,,,,,-4862.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,-1870.000,
GeneralAndAdministrativeExpense,,,,1509306.000,8329978.000,6246461.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-4520.000,-5231.000,-4806.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,-4422813.000,-13868087.000,-21026971.000
IncomeTaxExpenseBenefit,,,,1600.000,8840.000,2243.000
IncomeTaxesPaidNet,,,,1600.000,8840.000,2243.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,194463.000,73336.000
IncreaseDecreaseInAccruedLiabilities,1323.000,-426.000,-910.000,-164864.000,,
IncreaseDecreaseInDeferredCharges,,,,543401.000,185000.000,
IncreaseDecreaseInDeferredCompensation,,,,,,41667.000
IncreaseDecreaseInDueFromRelatedParties,,,,75000.000,,
IncreaseDecreaseInDueToRelatedParties,,,,-41300.000,,
IncreaseDecreaseInOtherReceivables,,,,,-75000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,78750.000,-3519.000,-29475.000
InterestExpense,,,,1402585.000,,
InterestExpenseOther,,,,,1872001.000,3172872.000
InterestPaid,,,,72014.000,544708.000,751306.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,379349.000,497003.000,
MarketableSecuritiesGainLoss,,,,-9624.000,,
NetCashProvidedByUsedInFinancingActivities,3597.000,6557.000,5996.000,5390000.000,2000000.000,6833111.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3597.000,6557.000,5996.000,5390000.000,2000000.000,6833111.000
NetCashProvidedByUsedInInvestingActivities,,,,25476.000,-504.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,25476.000,-504.000,
NetCashProvidedByUsedInOperatingActivities,-3597.000,-6057.000,-6116.000,-2755618.000,-3545783.000,-7327845.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3597.000,-6057.000,-6116.000,-2755618.000,-3545783.000,-7327845.000
NetIncomeLoss,-4920.000,-5631.000,-5206.000,-4424413.000,-13876927.000,-21029214.000
NonoperatingIncomeExpense,,,,-1412209.000,-1872001.000,-3177734.000
OperatingExpenses,4520.000,5231.000,4806.000,3010604.000,11996086.000,17849237.000
OperatingIncomeLoss,,,,-3010604.000,-11996086.000,-17849237.000
OtherExpenses,,,,877776.000,,
OtherGeneralAndAdministrativeExpense,,,120.000,,,
OtherNonoperatingExpense,,,,9624.000,,
PaymentsOfFinancingCosts,,,,,551034.000,
PaymentsToAcquireFurnitureAndFixtures,,,,11901.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,504.000,
ProceedsFromIssuanceOfCommonStock,,,,480000.000,,2500000.000
ProceedsFromIssuanceOfDebt,,,,617018.000,,
ProceedsFromIssuanceOfWarrants,,,,,,1250000.000
ProceedsFromNotesPayable,,,,5250000.000,2000000.000,3083111.000
ProceedsFromRelatedPartyDebt,,,,553371.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,5996.000,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,,37377.000,,
ProfessionalFees,4520.000,5231.000,4686.000,178597.000,75000.000,0.000
ProfitLoss,-4920.000,,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,,47500.000,112500.000,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,,320000.000,,
RepaymentsOfDebt,,,,590000.000,,
RepaymentsOfRelatedPartyDebt,,-6557.000,,303371.000,,
ResearchAndDevelopmentExpense,,,,623522.000,3666108.000,11602776.000
ShareBasedCompensation,,,,256642.000,3700431.000,3460078.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,,,,1.147,1.239
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,,,,1.098,1.212
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,,,,0.019,0.014
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,,,,0.010,0.014
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,757977.000,5536249.000,6361841.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,1.290,1.930
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,1.000,1.590,1.660
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,,,256508.000,-881008.000,-1913491.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,,,,0.730,0.730,1.310
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,,,,2491008.000,3852771.000,
StockIssuedDuringPeriodValueIssuedForServices,,,,,3234943.000,-100930.000
StockIssuedDuringPeriodValueNewIssues,,,,480000.000,2532.000,2500000.000
StockIssuedDuringPeriodValueShareBasedCompensationGross,,,,256641.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,1680000.000,4795000.000,8651000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,5000000.000,5000000.000,14952205.000,28462386.000,37630592.000
