,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-26187.000,,,,-17811.000
ComprehensiveIncomeNetOfTax,-42933.000,-62028.000,,,-47236.000
CostOfRevenue,0.000,0.000,0.000,-67206.000,0.000
Depreciation,1800.000,,,,2872.000
EarningsPerShareBasicAndDiluted,-0.001,-0.001,,,-0.001
EffectOfExchangeRateOnCashAndCashEquivalents,-1635.000,,,,15849.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,-3225.000,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,15893.000
GeneralAndAdministrativeExpense,-71695.000,-96573.000,-75553.000,-24173.000,-93062.000
GrossProfit,29560.000,30447.000,31016.000,-29726.000,29933.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,-44537.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-42135.000,-66126.000,,,-63129.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,0.000,,
IncomeTaxExpenseBenefit,0.000,0.000,,,0.000
IncomeTaxesPaid,,,0.000,,
IncreaseDecreaseInAccountsPayable,-3213.000,,,,0.000
IncreaseDecreaseInAccruedLiabilities,127.000,,,,-9332.000
IncreaseDecreaseInDueToAffiliatesCurrent,,,,,72895.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,59332.000,,,,
IncreaseDecreaseInOtherReceivables,-1066.000,,,,0.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,-21117.000
IncreaseDecreaseInPrepaidExpense,-18070.000,,,,
NetCashProvidedByUsedInFinancingActivities,0.000,,,,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,0.000
NetCashProvidedByUsedInInvestingActivities,-22962.000,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-22962.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,,,,,-17811.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,-17811.000
NetIncomeLoss,-42135.000,,,,-63129.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-108290.000,,,
NetIncomeLossAvailableToCommonStockholdersDiluted,,-108290.000,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,,,,,15893.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-798.000,4098.000,37.000,,
OtherComprehensiveIncomeLossTax,,,-44500.000,,
PaymentsToAcquirePropertyPlantAndEquipment,-22962.000,,,,0.000
ProfitLoss,-42135.000,-66126.000,-44537.000,-53899.000,-63129.000
Revenues,29560.000,60029.000,31016.000,7898.000,29933.000
SalesRevenueNet,29560.000,30447.000,31016.000,7898.000,29933.000
SellingExpense,0.000,,0.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,,81010491.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,81010491.000
WeightedAverageNumberOfSharesOutstandingBasic,,81010491.000,,,
