,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,320114.000,874700.000,1325754.000,1408399.000,1671253.000,2215927.000,2168973.000,1500650.000,1286041.000,1530763.000,1887726.000
AccountsPayableCurrent,5499.000,5865.000,8852.000,15643.000,8602.000,252436.000,188346.000,408884.000,477496.000,645696.000,460311.000,,,,,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,362088.000,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,7759.000,,,,136629.000,205601.000,355825.000,612229.000,879250.000,1147605.000,1425678.000,1708508.000
AdditionalPaidInCapital,63464.000,63464.000,63464.000,81699.000,61194.000,3396649.000,3814258.000,3979576.000,6217894.000,19134897.000,24135563.000,24962445.000,30692312.000,35750392.000,38138754.000,39130511.000,40216691.000,41268207.000,52782569.000,56025338.000,60640517.000,66548014.000
Assets,23478.000,15846.000,8888.000,480.000,,1567943.000,1103971.000,863570.000,2145830.000,6270191.000,7404652.000,6266718.000,10723266.000,12056030.000,11263202.000,9170446.000,8534501.000,8790850.000,10903391.000,10056629.000,9938401.000,10795092.000
AssetsCurrent,23478.000,15846.000,6943.000,,,1279226.000,815549.000,576034.000,1859180.000,5984427.000,6307559.000,4695671.000,8732867.000,8942221.000,6116384.000,3054741.000,1843261.000,2040300.000,4492107.000,3729539.000,3786589.000,4849600.000
AssetsNoncurrent,,,,,,288717.000,288422.000,287536.000,286650.000,285764.000,1097093.000,1571047.000,1990399.000,3113809.000,5146818.000,6115705.000,6691240.000,6750550.000,6411284.000,6327090.000,6151812.000,5945492.000
CapitalLeaseObligations,,,,,,,,,,,,8060.000,,139858.000,116989.000,93870.000,70526.000,46946.000,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,83182.000,91817.000,92912.000,93852.000,93870.000,70526.000,46946.000,23128.000,0.000,0.000,0.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,101695.000,70677.000,46946.000,23127.000,0.000,0.000,0.000,0.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,193450.000,169268.000,145335.000,121113.000,96890.000,72842.000,48446.000,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,64483.000,48362.000,24222.000,96890.000,72667.000,48619.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,32242.000,24181.000,24223.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,96725.000,96725.000,96890.000,24223.000,24223.000,24223.000,24223.000,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,,,5477.000,4124.000,3020.000,2316.000,1500.000,,,,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,,,,,,24223.000,,,,
Cash,23478.000,15846.000,6943.000,480.000,,394110.000,527.000,744.000,1144792.000,5641627.000,5934534.000,4297892.000,8589943.000,8224718.000,5278706.000,2353032.000,1708488.000,1746022.000,4062013.000,3365740.000,3573148.000,4436563.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,,,,,,,1.650
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,710000.000,,290861.000,,1052601.000,105000.000,105000.000,105000.000,105000.000,105000.000,,,,
