,2011-06-30
AccountsPayableCurrent,96099.000
AccountsReceivableNetCurrent,5573.000
AccruedLiabilitiesCurrent,340720.000
AccruedSalariesCurrentAndNoncurrent,1368048.000
AdditionalPaidInCapital,56840.000
Assets,88521.000
AssetsCurrent,69053.000
BankOverdrafts,9076.000
Cash,-9076.000
CashAndCashEquivalentsAtCarryingValue,0.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,50000000.000
CommonStockSharesIssued,49060788.000
CommonStockSharesOutstanding,49060788.000
CommonStockValue,4656636.000
DueToRelatedPartiesNoncurrent,432419.000
InventoryNet,63480.000
Liabilities,2353646.000
LiabilitiesAndStockholdersEquity,88521.000
LiabilitiesCurrent,553179.000
LongTermDebtAndCapitalLeaseObligationsCurrent,107284.000
PropertyPlantAndEquipmentNet,12376.000
RetainedEarningsAccumulatedDeficit,-6978601.000
SecurityDeposit,7092.000
StockholdersEquity,-2265125.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2265125.000
