,2011-07-30,2011-10-29,2012-04-28,2012-07-28,2012-10-27,2013-05-04,2013-11-02,2014-05-03
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-415000.000,,,-488000.000,,-461000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,-3404000.000
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,667000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,510000.000,,1367000.000
AllocatedShareBasedCompensationExpense,,,,612000.000,565000.000,,,
AmortizationOfFinancingCosts,,,1464000.000,,,1520000.000,,2041000.000
AssetImpairmentCharges,,,,,,51000.000,243000.000,19000.000
CapitalExpendituresIncurredButNotYetPaid,,,8268000.000,,,10427000.000,,14763000.000
CapitalLeaseObligationsIncurred,,,,,,1538000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,17990000.000,,,59012000.000,,-60999000.000
CashDividendsPaidToParentCompany,,,,,,,,336000000.000
ComprehensiveIncomeNetOfTax,-32763000.000,-10277000.000,-3940000.000,-31257000.000,-7447000.000,-702000.000,-11962000.000,15851000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,-7447000.000,,,
CostOfGoodsSold,507053000.000,540807000.000,619885000.000,543549000.000,594389000.000,667653000.000,649637000.000,698461000.000
CostsAndExpenses,,,,,,1073921000.000,1088686000.000,1109802000.000
DebtIssuanceCosts,,,,,,8855000.000,10050000.000,
DeferredIncomeTaxExpenseBenefit,,,-5446000.000,,,-5376000.000,,-8098000.000
DepreciationDepletionAndAmortization,37367000.000,39188000.000,39925000.000,39979000.000,40844000.000,43992000.000,41071000.000,41208000.000
Dividends,,,,,,4955000.000,,65789000.000
EarlyRepaymentOfSeniorDebt,,,,,9500000.000,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,0.372,,0.397
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,1000000.000,500000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,402000.000,,,64000.000,,-3404000.000
GainLossOnSaleOfPropertyPlantEquipment,,,-139000.000,,,39000.000,,-194000.000
GainsLossesOnExtinguishmentOfDebt,,,,-3413000.000,,,,-87000.000
ImpairmentOfLongLivedAssetsHeldForUse,25000.000,,13000.000,66000.000,1021000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-55895000.000,-23672000.000,-5657000.000,-47301000.000,-21651000.000,-932000.000,-15831000.000,26056000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,15851000.000
IncomeTaxExpenseBenefit,-23132000.000,-13395000.000,-1717000.000,-16044000.000,14204000.000,-230000.000,-3869000.000,10205000.000
IncomeTaxesPaidNet,,,21000.000,,,1150000.000,,35193000.000
IncreaseDecreaseInAccountsPayableTrade,,,194837000.000,,,130254000.000,,32925000.000
IncreaseDecreaseInAccountsReceivable,,,7609000.000,,,6508000.000,,10426000.000
IncreaseDecreaseInInventories,,,-21319000.000,,,47029000.000,,-12425000.000
IncreaseDecreaseInLeaseAcquisitionCosts,,,86000.000,,,,,
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,,,-40797000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,,8323000.000,,,-654000.000,,-898000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,264000.000,,,7835000.000,,592000.000
InterestPaidNet,,,39144000.000,,,35797000.000,,33035000.000
LineOfCreditFacilityPeriodicPayment,,,,,,,,2200000.000
NetCashProvidedByUsedInFinancingActivities,,,-198424000.000,,,-6718000.000,,-69317000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-198424000.000,,,-6718000.000,,-69317000.000
NetCashProvidedByUsedInInvestingActivities,,,-28342000.000,,,-29650000.000,,-45877000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-28342000.000,,,-29650000.000,,-45877000.000
NetCashProvidedByUsedInOperatingActivities,,,244756000.000,,,95380000.000,,54195000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,244756000.000,,,95380000.000,,54195000.000
NetIncomeLoss,-32763000.000,-10277000.000,-3940000.000,-31257000.000,-7447000.000,-702000.000,-11962000.000,15851000.000
OtherNoncashExpense,,,-3019000.000,,,-3284000.000,,
OtherNoncashIncomeExpense,,,,,,,,5539000.000
OtherNonoperatingIncomeExpense,2311000.000,1897000.000,2304000.000,2113000.000,1913000.000,2548000.000,1703000.000,1896000.000
OtherSalesRevenueNet,7095000.000,8140000.000,7534000.000,7559000.000,7958000.000,7976000.000,8353000.000,7589000.000
PaymentsForProceedsFromProductiveAssets,,,119000.000,,,-114000.000,,-108000.000
PaymentsOfDebtIssuanceCosts,,,13000.000,,,1574000.000,,
PaymentsOfDividends,,,1686000.000,,,4955000.000,,65789000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,28137000.000,,,29764000.000,,45985000.000
ProceedsFromContributionsFromParent,,,,,,,,667000.000
ProceedsFromLongTermLinesOfCredit,,,55200000.000,,,155000000.000,,115000000.000
