,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,136000000.000,156000000.000,142000000.000,156000000.000,147000000.000,130200000.000,127000000.000,125800000.000,121400000.000,138500000.000,128100000.000,124000000.000,124500000.000,127600000.000,126800000.000,133200000.000,140600000.000,156800000.000,164100000.000,164900000.000,150700000.000,178300000.000,180700000.000,170500000.000,153500000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,,,,60500000.000,44000000.000,45400000.000,39300000.000,76900000.000,76200000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1272000000.000,1288000000.000,1308000000.000,1328000000.000,1348000000.000,988300000.000,1003300000.000,1008300000.000,1023900000.000,1038200000.000,1046900000.000,1059400000.000,,,,1107000000.000,,,1153800000.000,1128600000.000,1147900000.000,1165600000.000,1183800000.000,1202700000.000,1222600000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-80000000.000,-80000000.000,-78000000.000,-92000000.000,-90000000.000,-43700000.000,-42900000.000,-45500000.000,-44200000.000,-44900000.000,-43900000.000,-23500000.000,-23200000.000,-22700000.000,-22000000.000,-53300000.000,-52400000.000,-51100000.000,-49500000.000,-46900000.000,-45600000.000,-44800000.000,-43600000.000,-46100000.000,-45400000.000
AdditionalPaidInCapitalCommonStock,228000000.000,234000000.000,236000000.000,239000000.000,252000000.000,246900000.000,251500000.000,252700000.000,252900000.000,255200000.000,260100000.000,261900000.000,262800000.000,264800000.000,267400000.000,274900000.000,278000000.000,283700000.000,284900000.000,287900000.000,282000000.000,283500000.000,286000000.000,289800000.000,285200000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,4700000.000,,,,4100000.000,,,,5000000.000,,,,6600000.000,,,,4200000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,7000000.000,,,,,,,,,,,,,,,,,,,,,
AmountOfRestrictedNetAssetsForConsolidatedAndUnconsolidatedSubsidiaries,,,,259000000.000,,,,,,,,,,,,,,,,,,,,,
Assets,2516000000.000,2556000000.000,2559000000.000,2544000000.000,2574000000.000,1189500000.000,1158500000.000,1174300000.000,1149200000.000,1168500000.000,1220200000.000,1248300000.000,1344300000.000,1364600000.000,1360800000.000,1401800000.000,1426900000.000,1726200000.000,1736700000.000,1669800000.000,1674300000.000,1688200000.000,2073100000.000,2015500000.000,2034400000.000
AssetsCurrent,283000000.000,298000000.000,286000000.000,275000000.000,289000000.000,236800000.000,210500000.000,234100000.000,215400000.000,253700000.000,312100000.000,348900000.000,457200000.000,478200000.000,464700000.000,519500000.000,555000000.000,322900000.000,348300000.000,277900000.000,258900000.000,253800000.000,310400000.000,274200000.000,287500000.000
AssetsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,1746900000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,200000.000,,,,,,,,,,,,,,,,,,
BankOverdrafts,,,,13000000.000,,,,19600000.000,,,,19800000.000,,,,18900000.000,,,,13800000.000,,,,21300000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,,,,,,,,,,,,,,,,,,58500000.000,56900000.000,56200000.000,55500000.000,60900000.000,60500000.000,60100000.000,59700000.000
CapitalLeaseObligations,,,,,,,,,,,,2400000.000,2100000.000,1900000.000,1700000.000,1300000.000,1100000.000,2100000.000,3700000.000,3100000.000,2600000.000,2300000.000,3100000.000,2600000.000,2200000.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,,,,,3100000.000,,,,2600000.000,,,,6400000.000,,,,6400000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,,300000.000,,,,300000.000,,,,600000.000,,,,1200000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassFlightEquipmentAccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,1100000.000,,,,2400000.000,
CashAndCashEquivalentsAtCarryingValue,17000000.000,15000000.000,17000000.000,22000000.000,19000000.000,35500000.000,11500000.000,19900000.000,11000000.000,39100000.000,81800000.000,114500000.000,229700000.000,223700000.000,230900000.000,293400000.000,325800000.000,15800000.000,25500000.000,25500000.000,20100000.000,19200000.000,16400000.000,13900000.000,19500000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,11500000.000,19900000.000,11000000.000,39100000.000,81800000.000,114500000.000,229700000.000,223700000.000,230900000.000,293400000.000,325800000.000,15800000.000,25500000.000,25500000.000,20100000.000,19200000.000,16400000.000,13900000.000,19500000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,,,,,,293400000.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,0.750,,,,0.750,,,,0.750,,,,0.750,,,,0.750,,,,0.750,
CommonStockSharesAuthorized,,,,150000000.000,,,,150000000.000,,,,150000000.000,,,,150000000.000,,,,150000000.000,,,,150000000.000,
CommonStockSharesOutstanding,,,,41700000.000,,,,42600000.000,,,,42800000.000,,,,43200000.000,,,,43500000.000,,,,42900000.000,
CommonStockValue,34000000.000,34000000.000,34000000.000,34000000.000,34000000.000,31800000.000,31900000.000,31900000.000,32000000.000,32000000.000,32100000.000,32100000.000,32100000.000,32100000.000,32100000.000,32400000.000,32400000.000,32400000.000,32400000.000,32600000.000,32400000.000,32200000.000,32100000.000,32100000.000,32300000.000
ContractualObligation,,,,,,,,,,,,,,,,,,,,,,,,26900000.000,
DebtCurrent,180000000.000,46000000.000,67000000.000,52000000.000,55000000.000,28400000.000,21400000.000,16400000.000,17400000.000,12400000.000,12500000.000,12500000.000,12500000.000,17100000.000,17100000.000,21600000.000,21600000.000,24300000.000,22200000.000,22000000.000,21700000.000,21800000.000,26300000.000,31800000.000,31600000.000
DeferredCosts,,,,,,,,,,,,56900000.000,,,,47500000.000,,,,57600000.000,68100000.000,79300000.000,76600000.000,89100000.000,90100000.000
DeferredIncomeTaxLiabilities,,,,,,,,312700000.000,,,,380400000.000,,,,381200000.000,,,,481800000.000,,,,528000000.000,
DeferredRevenueCurrent,,,,,,,,,,,,,,,,,,,,3600000.000,,,,,
DeferredTaxAssetsGross,,,,118000000.000,,,,67400000.000,,,,63400000.000,,,,84900000.000,,,,183900000.000,,,,191100000.000,
DeferredTaxAssetsLiabilitiesNet,,,,-413000000.000,,,,-245300000.000,,,,-317000000.000,,,,-300400000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,,,,,,,,42100000.000,41800000.000,,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,80800000.000,,,,171300000.000,,,,179200000.000,
DeferredTaxAssetsNetCurrent,8000000.000,7000000.000,8000000.000,5000000.000,5000000.000,1400000.000,1300000.000,6600000.000,6600000.000,6600000.000,6600000.000,9100000.000,9100000.000,9000000.000,9200000.000,8000000.000,7800000.000,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,,,,,,,,,68000000.000,,,,52100000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,,,,,,,,,,,,7800000.000,,,,7900000.000,
DeferredTaxAssetsOther,,,,10000000.000,,,,300000.000,,,,-200000.000,,,,800000.000,,,,1900000.000,,,,3500000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,,,,,1400000.000,,,,1500000.000,,,,3600000.000,,,,31000000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,82000000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,,,,54000000.000,,,,41800000.000,,,,63600000.000,,,,79100000.000,,,,78100000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,1700000.000,,,,1300000.000,,,,1400000.000,,,,2400000.000,,,,1300000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,,,,,,,,,,,,,,,,,,,,,2400000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,,,1700000.000,,,,6000000.000,,,,2100000.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,,,,10000000.000,,,,9700000.000,,,,10000000.000,,,,11400000.000,,,,15400000.000,,,,9900000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,4100000.000,,,,12600000.000,,,,11900000.000,
DeferredTaxLiabilities,,,,531000000.000,,,,,,,,,,,,,,,,310500000.000,,,,348800000.000,
DeferredTaxLiabilitiesDeferredExpenseOtherCapitalizedCosts,,,,3000000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,,,,,,,,,,,,,,,,,,,,10000000.000,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,10900000.000,,,,11400000.000,,,,10100000.000,,,,53000000.000,,,,53800000.000,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,1000000.000,,,,3800000.000,,,,4600000.000,,,,7700000.000,,,,10600000.000,,,,9900000.000,
DeferredTaxLiabilitiesNoncurrent,432000000.000,435000000.000,429000000.000,418000000.000,419000000.000,252000000.000,248800000.000,251900000.000,249100000.000,242400000.000,296900000.000,326100000.000,327000000.000,330100000.000,324100000.000,308400000.000,313300000.000,325200000.000,336700000.000,310500000.000,313300000.000,317500000.000,335200000.000,348800000.000,352200000.000
DeferredTaxLiabilitiesOther,,,,21000000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,293000000.000,,,,292600000.000,,,,278000000.000,,,,252700000.000,,,,300800000.000,,,,339000000.000,
DeferredTaxLiabilitiesTaxDeferredIncome,,,,213000000.000,,,,,,,,,,,,,,,,11800000.000,,,,9500000.000,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,,,,,,,-3100000.000,,,,-4100000.000,,,,-5700000.000,,,,,
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,3000000.000,3000000.000,3000000.000,1000000.000,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,,,,,,,,,,,,,,,,,,,,0.034,
