,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,176000.000,,,,0.000,,,,163000.000,,,,,,,,
AmortizationOfDebtDiscountPremium,,29000.000,,294000.000,,,,120000.000,,,,399000.000,,,,807000.000,,,,814000.000
AmortizationOfFinancingCostsAndDiscounts,,,,139000.000,,,,0.000,,,,6881000.000,,,,473000.000,,,,2197000.000
AmortizationOfIntangibleAssets,,3000.000,,0.000,,,,1000.000,,,,0.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,409439245.000,,,,627466010.000,,,,852508460.000,,,,1142281.000,,,,254434453.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,28000.000,,-123000.000,,,,-39000.000,,,,563000.000,,,,-17000.000,,,,216000.000
CostOfGoodsAndServicesSold,8000.000,1000.000,32000.000,69000.000,12000.000,123000.000,22000.000,0.000,17000.000,5000.000,35000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DebtConversionConvertedInstrumentAmount1,,,,250300.000,,,,0.000,,,,,,,,,,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,14311111.000,,,,0.000,,,,,,,,,,,,
Depreciation,,,,,,,,,,,,1000.000,,,,0.000,,,,1000.000
EarningsPerShareBasic,,,,0.000,-0.000,,,0.000,0.000,0.000,,0.030,0.050,-0.000,,1.490,23335603.000,0.130,,-0.040
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,,,0.000,,,,,,,,,,,,,,
EarningsPerShareDiluted,,,,0.000,-0.000,,,0.000,0.000,0.000,,0.030,0.020,-0.000,,1.490,25407055.000,0.130,,-0.040
FairValueAssumptionsExpectedVolatilityRate,,,,1.160,,,,,,,,,,,,,,,,
FairValueAssumptionsWeightedAverageExpectedDividend,,,,0.000,,,,,,,,,,,,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,,,1360000.000,15000.000,-10000.000,60000.000,-72000.000,11000.000,-407000.000,-15495000.000,-11266000.000,29140000.000,2809000.000,-27443000.000,31496000.000,5263000.000,436000.000,-233000.000,2743000.000
GrossProfit,-6000.000,,88000.000,19000.000,44000.000,60000.000,19000.000,0.000,8000.000,-2000.000,-2000.000,7000.000,20000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,23000.000,-615000.000,-1400000.000,482000.000,-315000.000,-365000.000,-366000.000,-370000.000,-261000.000,-4219000.000,-18655000.000,-20516000.000,26860000.000,-1692000.000,-37378000.000,25949000.000,1543000.000,-3630000.000,-2829000.000,-2315000.000
IncomeTaxExpenseBenefit,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,115000.000,,161000.000,,,,84000.000,,,,-6000.000,,,,976000.000,,,,523000.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,10000.000,,,,0.000,,,,,,,,
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,681000.000,-145000.000,0.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,-120000.000,,-15000.000,,,,-6000.000,,,,-25000.000,,,,0.000,,,,0.000
InterestAndDividendIncomeOperating,,,,,,,,0.000,,,,,,,,,,,,
InterestExpense,-117000.000,74000.000,65000.000,531000.000,256000.000,215000.000,194000.000,197000.000,168000.000,3263000.000,1518000.000,7439000.000,849000.000,1724000.000,7027000.000,1646000.000,1599000.000,1536000.000,1774000.000,3520000.000
InterestPaid,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
LicenseAndServicesRevenue,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33000.000,7000.000,0.000,0.000,20000.000,0.000,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,,220000.000,,1000.000,,,,50000.000,,,,2350000.000,,,,150000.000,,,,866000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,220000.000,,1000.000,,,,50000.000,,,,2350000.000,,,,150000.000,,,,866000.000
NetCashProvidedByUsedInOperatingActivities,,-192000.000,,-138000.000,,,,-90000.000,,,,-1787000.000,,,,-167000.000,,,,-650000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-192000.000,,-138000.000,,,,-90000.000,,,,-1787000.000,,,,-167000.000,,,,-650000.000
NetIncomeLoss,23000.000,-615000.000,-1400000.000,468000.000,-306000.000,-319000.000,-344000.000,-371000.000,-262000.000,-4220000.000,-18636000.000,-20516000.000,26860000.000,-1692000.000,-37378000.000,25949000.000,1543000.000,-3630000.000,-2829000.000,-2315000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,15000.000,14000.000,-9000.000,-46000.000,-22000.000,1000.000,1000.000,1000.000,-19000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
NonoperatingIncomeExpense,564000.000,-219000.000,-65000.000,829000.000,-241000.000,-225000.000,-134000.000,-269000.000,-157000.000,-3670000.000,-17013000.000,-18705000.000,28291000.000,1085000.000,-34470000.000,29850000.000,3664000.000,-1100000.000,-2007000.000,-777000.000
OperatingExpenses,535000.000,396000.000,1438000.000,366000.000,118000.000,201000.000,250000.000,101000.000,112000.000,547000.000,1640000.000,1818000.000,1451000.000,2777000.000,2908000.000,3901000.000,2121000.000,2530000.000,822000.000,1538000.000
OperatingIncomeLoss,-541000.000,-396000.000,-1350000.000,-347000.000,-74000.000,-140000.000,-232000.000,-101000.000,-104000.000,-549000.000,-1642000.000,-1811000.000,-1431000.000,-2777000.000,-2908000.000,-3901000.000,-2121000.000,-2530000.000,-822000.000,-1538000.000
ProceedsFromMinorityShareholders,,,,14000.000,,,,1000.000,,,,0.000,,,,0.000,,,,0.000
ProceedsFromShortTermDebt,,220000.000,,35000.000,,,,50000.000,,,,2350000.000,,,,150000.000,,,,866000.000
RepaymentsOfNotesPayable,,,,34000.000,,,,0.000,,,,,,,,0.000,,,,0.000
ResearchAndDevelopmentExpense,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250000.000,0.000,225000.000,525000.000,225000.000,250000.000,250000.000,250000.000,144000.000
Revenues,2000.000,1000.000,120000.000,88000.000,56000.000,183000.000,41000.000,0.000,25000.000,3000.000,33000.000,7000.000,20000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SalesRevenueGoodsNet,2000.000,1000.000,120000.000,88000.000,56000.000,183000.000,41000.000,0.000,25000.000,3000.000,0.000,0.000,20000.000,0.000,-20000.000,,0.000,0.000,,
SalesRevenueNet,2000.000,1000.000,120000.000,88000.000,56000.000,183000.000,41000.000,0.000,25000.000,3000.000,33000.000,7000.000,20000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SellingGeneralAndAdministrativeExpense,535000.000,396000.000,1438000.000,366000.000,118000.000,200000.000,251000.000,101000.000,112000.000,547000.000,1640000.000,1568000.000,1451000.000,2552000.000,2383000.000,3676000.000,1871000.000,2280000.000,572000.000,1394000.000
ShareBasedCompensation,,143000.000,,175000.000,,,,0.000,,,,163000.000,,,,3124000.000,,,,873000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,0.000,,,,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,717718596.000,573051524.000,,,573051524.000,573051524.000,590055554.000,,595444821.000,1226809602.000,600000000.000,,17415189.000,0.060,27462111.000,,57553979.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,397553268.000,,,573051524.000,,,,,,,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,547247820.000,573051524.000,,,573051524.000,573051524.000,590055554.000,,595444821.000,599095280.000,600000000.000,,17415189.000,0.070,27462111.000,,57553979.000
