,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,29841000.000,28044000.000,26257000.000,26854000.000,22370000.000,25509000.000,25267000.000,22646000.000,29801000.000,24156000.000,25806000.000,25116000.000,31470000.000,30192000.000,32491000.000,32577000.000,35811000.000,35806000.000,33401000.000,30193000.000,39460000.000,35017000.000,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,,37020000.000,36110000.000,36327000.000
AccountsReceivableNetCurrent,29784000.000,36760000.000,25416000.000,32536000.000,35275000.000,36259000.000,28534000.000,27498000.000,33490000.000,34463000.000,41223000.000,29941000.000,38891000.000,43093000.000,48149000.000,34227000.000,50907000.000,52174000.000,47818000.000,32024000.000,46311000.000,46528000.000,46260000.000,39337000.000,50229000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,,,14490000.000,17796000.000,18574000.000,22907000.000,17988000.000,20303000.000,19966000.000,20652000.000,16965000.000,16436000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,295000.000,463000.000,151000.000,1056000.000,470000.000,489000.000,208000.000,204000.000,211000.000,382000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,7100000.000,,,,7624000.000,7818000.000,8012000.000,8218000.000,8455000.000,8692000.000,8941000.000,9192000.000,9446000.000,9693000.000,9940000.000,9291000.000,9444000.000,9597000.000,9751000.000,9898000.000,10028000.000,10144000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,-5335000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3137000.000,-3137000.000,-3137000.000,-4916000.000,-4916000.000,-4799000.000,-4740000.000,-5335000.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,1314099000.000,1311037000.000,1311918000.000,1312566000.000,1313581000.000,1491639000.000,1492528000.000,1493397000.000,1793825000.000,1795295000.000,1796656000.000,2068721000.000,2071421000.000,2335709000.000,2397196000.000,2418567000.000,2454720000.000,2456604000.000,2457566000.000,2458735000.000,2535141000.000,2539278000.000,2540782000.000,2596620000.000,2594724000.000
AllowanceForDoubtfulAccountsReceivable,,100000.000,100000.000,200000.000,300000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,300000.000,200000.000,100000.000,100000.000,,,200000.000,
AssetRetirementObligationLegallyRestrictedAssetsFairValue,,,,,,,,,,,,,,,,1198000.000,,,984000.000,,,,,,
Assets,2810159000.000,3231590000.000,3209556000.000,3101240000.000,3064731000.000,3236404000.000,3144942000.000,3136675000.000,3203648000.000,3117156000.000,3255686000.000,3508798000.000,3497042000.000,3782960000.000,3869330000.000,3924965000.000,3881357000.000,3820798000.000,3871783000.000,3863251000.000,3781790000.000,3717140000.000,3739461000.000,3739234000.000,3732481000.000
AssetsCurrent,376400000.000,268803000.000,279452000.000,263853000.000,246439000.000,368145000.000,282011000.000,407560000.000,462078000.000,314158000.000,237690000.000,237686000.000,230392000.000,504616000.000,290510000.000,354745000.000,312400000.000,252356000.000,328789000.000,619545000.000,525427000.000,473171000.000,492963000.000,567624000.000,570977000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,1198000.000,,,984000.000,,,,,,
AssetsHeldForSaleAtCarryingValue,,,,,,,,132335000.000,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,115909000.000,14986000.000,,,,,,,,,,,,,,,,,,,,,,79113000.000,
BuildingsAndImprovementsGross,,,,,,58799000.000,58799000.000,58799000.000,58799000.000,58799000.000,58799000.000,2977458000.000,2986687000.000,3013911000.000,3216923000.000,3237596000.000,3245398000.000,3276598000.000,3300555000.000,3109562000.000,3130034000.000,3118115000.000,3168291000.000,3135806000.000,3174081000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,171889000.000,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,35000.000,35000.000,35000.000,35000.000,35000.000,35000.000,35000.000,35000.000,30000.000,21000.000,7000.000,1000.000,1000.000,1000.000,,1000.000,1000.000,1000.000,,1000.000
CapitalLeaseObligationsNoncurrent,,,,,,15636000.000,15630000.000,15621000.000,15615000.000,15603000.000,15594000.000,15586000.000,15577000.000,15576000.000,15576000.000,15576000.000,15576000.000,15576000.000,15575000.000,15575000.000,15575000.000,15575000.000,15574000.000,15574000.000,15574000.000
CapitalLeasedAssetsGross,,,,,,58903000.000,58903000.000,58903000.000,58903000.000,58903000.000,58903000.000,58903000.000,58903000.000,58903000.000,58903000.000,58903000.000,58799000.000,58799000.000,58799000.000,58799000.000,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,58840000.000,58403000.000,58032000.000,57661000.000,57289000.000,56918000.000,56547000.000,56276000.000,55804000.000,55433000.000,55062000.000,54634000.000,54266000.000,53899000.000,53531000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,120027000.000,119670000.000,119311000.000,118954000.000,118592000.000,118233000.000,117874000.000,117514000.000,117159000.000,116800000.000,116435000.000,116079000.000,115728000.000,115376000.000,115025000.000,114676000.000,114325000.000,113973000.000,,113272000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,1437000.000,,,,1437000.000,1437000.000,1432000.000,,1409000.000,,,,1403000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,1403000.000,,,,1403000.000,1403000.000,1403000.000,,1403000.000,,,,1403000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,1403000.000,,,,1403000.000,1403000.000,1403000.000,,1403000.000,,,,1403000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInRollingAfterYearFive,,,,,,112921000.000,112570000.000,,111868000.000,111517000.000,111167000.000,,,,109765000.000,,109064000.000,108713000.000,108361000.000,,,,106958000.000,,106257000.000
