,2015-03-31,2016-03-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,74.000,48.000,2330.000
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.010
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-16433.000,,-82122.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,62367.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-32000.000,62367.000,-8856.000
NetCashProvidedByUsedInFinancingActivities,16507.000,62415.000,84452.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,16507.000,62415.000,84452.000
NetCashProvidedByUsedInOperatingActivities,-16433.000,-62367.000,-82122.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-16433.000,-62367.000,-82122.000
NetIncomeLoss,-48433.000,-62367.000,-90978.000
OperatingExpenses,48433.000,62367.000,90978.000
OperatingIncomeLoss,-48433.000,,-90978.000
ProceedsFromNotesPayable,16507.000,62415.000,84463.000
ProfessionalFees,48433.000,62367.000,90978.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,833100090.000,991770362.000,9917689.000
