,2011-12-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31
AdjustmentsToAdditionalPaidInCapitalOther,16635.000,,,,
AdjustmentsToAdditionalPaidInCapitalStockSplit,0.000,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,-0.020,-0.020,-0.020,
BusinessAcquisitionsProFormaNetIncomeLoss,,-272637.000,-272637.000,-272637.000,
BusinessAcquisitionsProFormaRevenue,,289758.000,289758.000,289758.000,
BusinessCombinationAcquisitionRelatedCosts,,-38150.000,,,
BusinessCombinationConsiderationTransferred1,,64000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-536.000,,,,
CashPeriodIncreaseDecrease,,-574727.000,184636.000,51150.000,-202464.000
ComprehensiveIncomeNetOfTax,,-240859.000,-429543.000,-1342137.000,-1339701.000
ConversionOfStockSharesConverted1,,,20000000.000,20000000.000,
ConversionOfStockSharesIssued1,,,,,20000000.000
CostOfRevenue,,96831.000,283581.000,513837.000,326750.000
CurrentIncomeTaxExpenseBenefit,,,,,643.000
DeferredIncomeTaxExpenseBenefit,,,,,9088.000
DeferredOtherTaxExpenseBenefit,,1986.000,,,9731.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,,,,1892.000,
Depreciation,,,102698.000,110647.000,101663.000
EarningsPerShareBasic,-0.020,,,,
EarningsPerShareBasicAndDiluted,,-0.010,-0.000,0.000,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,64.000,14592.000,-2394.000,-6265.000
GainLossOnDispositionOfAssets1,,,,,176447.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,-1048463.000
GeneralAndAdministrativeExpense,29613.000,264246.000,312157.000,1343633.000,1515200.000
GoodwillAndIntangibleAssetImpairment,,,1763.000,,
GoodwillImpairmentLoss,,59355.000,,,
GrossProfit,,25143.000,172382.000,303843.000,239837.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-29613.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-238801.000,-434132.000,-1341726.000,-1347053.000
IncomeTaxExpenseBenefit,0.000,,,,9731.000
IncomeTaxesPaid,0.000,,,,643.000
IncreaseDecreaseInAccountsAndOtherReceivables,,,-4336.000,-22826.000,
IncreaseDecreaseInAccountsPayable,0.000,-21321.000,22237.000,76035.000,
IncreaseDecreaseInAccountsReceivable,,2133.000,,,
IncreaseDecreaseInAccountsReceivableRelatedParties,,-809901.000,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,8967.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,3815.000,,,
IncreaseDecreaseInInterestPayableNet,0.000,,,,
IncreaseDecreaseInNotesPayableRelatedParties,,14730.000,,,
IncreaseDecreaseInNotesReceivableRelatedPartiesCurrent,,,-12735.000,-2257639.000,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,1195594.000,-1182999.000,-131307.000
IncreaseDecreaseInOtherReceivables,,,,,16.000
IncreaseDecreaseInPrepaidExpense,,20941.000,,,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,-20000000.000,-20000000.000,
InterestAndDebtExpense,,,191770.000,193254.000,
InterestAndDividendIncomeOperating,,,,,74.000
InterestExpense,0.000,,,,146568.000
InterestIncomeExpenseNet,,302.000,111.000,73.000,20.000
InterestPaid,0.000,,191770.000,193254.000,146568.000
LeaseAndRentalExpense,,,,,106936.000
LeaseOperatingExpense,,4000.000,4000.000,4000.000,
NetCashProvidedByUsedInContinuingOperations,,-175864.000,,,
NetCashProvidedByUsedInFinancingActivities,29077.000,449188.000,3021609.000,2078410.000,302965.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,29077.000,449188.000,3021609.000,2078410.000,302965.000
NetCashProvidedByUsedInInvestingActivities,,-848051.000,-3720797.000,333609.000,1048463.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-848051.000,-3720797.000,333609.000,1048463.000
NetCashProvidedByUsedInOperatingActivities,-29613.000,,883824.000,-2360869.000,-1553892.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-29613.000,,883824.000,-2360869.000,-1553892.000
NetIncomeLoss,-29613.000,-240787.000,,,
OperatingExpenses,29613.000,264246.000,414855.000,1454280.000,1616863.000
OperatingIncomeLoss,-29613.000,-239103.000,-242473.000,-1150437.000,-1377026.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,-72.000,4589.000,-411.000,17083.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,-72.000,,,
OtherExpenses,,,191659.000,191289.000,-29973.000
PaymentsToAcquireBusinessesGross,,38150.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,4161631.000,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,628943.000,,
ProceedsFromPaymentsForLongTermLoansForRelatedParties,,,,,1394920.000
ProceedsFromRelatedPartyDebt,12442.000,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,16635.000,,,,
ProfitLoss,,-240787.000,-434132.000,-1341726.000,-1356784.000
RepaymentOfNotesReceivableFromRelatedParties,,-12442.000,,-179229.000,
RepaymentsOfLongTermDebt,,,-2379931.000,,642617.000
RepaymentsOfRelatedPartyDebt,,,-440834.000,-333609.000,449338.000
Revenues,0.000,121974.000,455963.000,817680.000,566587.000
SaleOfStockConsiderationReceivedOnTransaction,,446900.000,,,
SaleOfStockConsiderationReceivedPerTransaction,,446990.000,,,
SalesRevenueNet,0.000,121974.000,455963.000,817680.000,566587.000
StockIssuedDuringPeriodSharesStockSplits,20097.000,,,,
StockIssuedDuringPeriodValueNewIssues,,,628942.000,,
StockRepurchasedAndRetiredDuringPeriodShares,-500000.000,,,,
StockRepurchasedAndRetiredDuringPeriodValue,0.000,,,,
TemporaryEquityForeignCurrencyTranslationAdjustments,,,4589.000,-411.000,17083.000
WeightedAverageBasicSharesOutstandingProForma,,13770465.000,13770465.000,13770465.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,63230815.000,,,177748501.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,43230815.000,136738036.000,177748501.000,177748501.000
WeightedAverageNumberOfSharesIssuedBasic,,,136738000.000,177748501.000,
WeightedAverageNumberOfSharesOutstandingBasic,1393389.000,,,,177748501.000
