,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,9536286.000,,,,10277279.000,,,,10594000.000,,,,8948000.000,,,,10157000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,697689.000,134339.000,196738.000,319594.000,-427898.000,-617780.000,-562819.000,-1192225.000,-1456347.000,-1186630.000,-794000.000,-686000.000,-635000.000,-277000.000,-114000.000,-141000.000,-67000.000,-152000.000,-117000.000,-81000.000,-38000.000,-120000.000,-22000.000
AdditionalPaidInCapitalCommonStock,105050433.000,105050433.000,105129021.000,105182518.000,105285528.000,105355680.000,105363331.000,105371239.000,105424330.000,105483417.000,105540000.000,105610000.000,105683000.000,105752000.000,105865000.000,105979000.000,106091000.000,106568000.000,106722000.000,106876000.000,106694000.000,106729000.000,106772000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,,,,,,,,,,,,,,,,,,,,2451000.000,1478000.000,2676000.000,1755000.000
AdvancesFromFederalHomeLoanBanks,,,,,,50000000.000,,,,57000000.000,,,,120000000.000,,,120000000.000,132000000.000,134900000.000,128000000.000,135000000.000,123000000.000,
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,,,,,,5214000.000,4913000.000,4924000.000,5193000.000,5208000.000,5240000.000,5242000.000,5247000.000,5250000.000,7328000.000,4675000.000,5697000.000
Assets,628426705.000,665816278.000,671127708.000,644267119.000,615348387.000,617855135.000,608842590.000,568803960.000,535856874.000,541248126.000,562488000.000,552053000.000,624255000.000,632624000.000,647106000.000,628901000.000,640725000.000,653531000.000,635755000.000,653055000.000,683086000.000,756654000.000,774761000.000
AssetsHeldForSaleLongLived,,,,,,88244.000,80445.000,,,,,,,,,,,,,,,,
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,88000.000,,,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,232000.000,110000.000,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,36372000.000,35206000.000,34135000.000,,,,,,,,24624000.000,21236000.000
AvailableForSaleSecurities,88529050.000,66469972.000,58591854.000,56342630.000,18314931.000,41719320.000,41105130.000,39543075.000,38296861.000,37701356.000,36815000.000,35686000.000,34571000.000,33682000.000,32738000.000,31640000.000,30719000.000,29377000.000,28735000.000,23037000.000,23374000.000,24428000.000,21201000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,80000.000,78000.000,71000.000,0.000,21000.000,51000.000,35000.000,114000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,686000.000,635000.000,453000.000,186000.000,312000.000,188000.000,319000.000,192000.000,154000.000,113000.000,231000.000,149000.000
AvailableForSaleSecuritiesAmortizedCost,,,,55827154.000,19005087.000,42337100.000,41667949.000,40735300.000,39753208.000,38887986.000,37609000.000,36372000.000,35206000.000,34135000.000,32924000.000,31872000.000,30829000.000,29625000.000,28927000.000,23170000.000,23436000.000,24624000.000,21236000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,635000.000,453000.000,171000.000,199000.000,172000.000,231000.000,174000.000,139000.000,105000.000,87000.000,86000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,635000.000,453000.000,186000.000,312000.000,188000.000,319000.000,192000.000,154000.000,113000.000,231000.000,149000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,8824388.000,13306846.000,34157091.000,36079308.000,39489204.000,38296861.000,37675652.000,36789000.000,,34571000.000,33682000.000,30238000.000,28560000.000,20141000.000,24306000.000,26735000.000,16034000.000,12620000.000,15286000.000,12624000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,15000.000,113000.000,16000.000,88000.000,18000.000,15000.000,8000.000,144000.000,63000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,5881789.000,7885729.000,28513200.000,30286080.000,30879111.000,27884201.000,15950210.000,15647000.000,,,,8456000.000,10725000.000,3070000.000,7817000.000,7687000.000,2985000.000,2992000.000,5969000.000,8937000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,2942599.000,5421117.000,5643891.000,5793228.000,8610093.000,10412660.000,21725442.000,21142000.000,,34571000.000,33682000.000,21782000.000,17835000.000,17071000.000,16489000.000,19048000.000,13049000.000,9628000.000,9317000.000,3687000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,,,,,,,,,,,,,16000000.000,11000000.000,3000000.000,6132000.000,15500000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,,,,,,,,,,,,,15886000.000,10898000.000,3025000.000,6106000.000,15520000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,,,,,,,,,,,,,,9000000.000,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,,,,,,,,,,,,,,8937000.000,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,,,,,,,,,,,,,,,,8492000.000,4736000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,,,,,,,,,,,,,,,,8335000.000,4656000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,19005087.000,42337100.000,41667949.000,40735300.000,39753208.000,38887986.000,37609000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecurities,,,,,18314931.000,41719320.000,41105130.000,39543075.000,38296861.000,37701356.000,36815000.000,35686000.000,34571000.000,33682000.000,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,56342630.000,18314931.000,41719320.000,41105130.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,530323.000,693154.000,643590.000,580099.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,-344223.000,-578883.000,356109.000,206772.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,-530323.000,-693154.000,643950.000,580099.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,-186100.000,-114271.000,287841.000,373327.000,,,,,,,,,,,,,,,,
