,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,57419308.000,37568636.000,31891038.000,27583478.000,28041073.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,57419308.000,,,,
AccountsReceivableGrossCurrent,3693862.000,5459290.000,7747452.000,6798703.000,6849487.000
AccountsReceivableNetCurrent,3540656.000,4681469.000,6742931.000,4745187.000,4501734.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5660847.000,15431676.000,23988283.000,35052953.000,45327306.000
AllowanceForDoubtfulAccountsReceivableCurrent,153206.000,777821.000,1004521.000,2053516.000,2347753.000
Assets,649477406.000,595884373.000,575102276.000,555636199.000,544876881.000
AssetsCurrent,45208347.000,29489776.000,33987510.000,27310196.000,29023013.000
CashAndCashEquivalentsAtCarryingValue,22202853.000,10707367.000,14943527.000,12426461.000,13241180.000
CustomerLoyaltyProgramLiabilityCurrent,77038.000,103848.000,155524.000,196024.000,265387.000
DeferredFinanceCostsCurrentNet,59386227.000,57677024.000,54335887.000,,
DeferredFinanceCostsNoncurrentNet,,,,44030828.000,40750195.000
DevelopmentInProcess,,,710212.000,241057.000,377120.000
DueToRelatedPartiesCurrent,14185243.000,13766098.000,16664726.000,14397355.000,13373579.000
InventoryGross,3932378.000,4130931.000,3982097.000,,
InventoryNet,,,,3764571.000,3485333.000
Liabilities,655858085.000,649302307.000,663835695.000,664877090.000,661757044.000
LiabilitiesAndStockholdersEquity,649477406.000,595884373.000,575102276.000,555636199.000,544876881.000
LiabilitiesCurrent,75851901.000,55665089.000,52642740.000,46067809.000,45501628.000
LongTermLoansPayable,536000000.000,552000000.000,572500000.000,580973535.000,581236131.000
LongTermNotesAndLoans,543347754.000,558133249.000,577608720.000,585060511.000,584301364.000
LongTermNotesPayable,7347754.000,6133249.000,5108720.000,4086976.000,3065233.000
MembersEquity,-6380679.000,-53417934.000,-88733419.000,-109240891.000,-116880163.000
NotesAndLoansPayable,,,,589147487.000,588388340.000
NotesAndLoansPayableCurrent,,,,4086976.000,4086976.000
NotesPayable,11595104.000,10463604.000,9195696.000,8173952.000,7152209.000
NotesPayableCurrent,4247350.000,4330355.000,4086976.000,4086976.000,4086976.000
OtherAssetsCurrent,573213.000,465512.000,354855.000,362274.000,356927.000
OtherAssetsNoncurrent,8170315.000,8604169.000,8302643.000,8449020.000,8760883.000
OtherLiabilitiesNoncurrent,36658430.000,35503969.000,33584235.000,33748770.000,31954052.000
PrepaidExpenseAndOtherAssetsCurrent,6360667.000,5547867.000,4822389.000,3746917.000,5358730.000
PrepaidExpenseCurrent,5787454.000,5082355.000,4467534.000,3384643.000,5001803.000
PropertyPlantAndEquipmentGross,498222151.000,501451279.000,499754307.000,499658051.000,499691202.000
PropertyPlantAndEquipmentNet,492561304.000,486019603.000,475766024.000,464605098.000,454363896.000
RestrictedCashAndCashEquivalentsAtCarryingValue,9171793.000,4422142.000,3496566.000,2627060.000,2436036.000
RestrictedCashAndCashEquivalentsNoncurrent,44151213.000,14093801.000,2000000.000,11000000.000,11601774.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-6380679.000,-53417934.000,-88733419.000,-109240891.000,-116880163.000
