,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilities,,,,,5600000.000,8699000.000,15776000.000,,23089000.000,29495000.000,32742000.000,34383000.000,33811000.000
AccountsPayableCurrentAndNoncurrent,3000.000,4000.000,34000.000,,,,,,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,1814000.000,4615000.000,686000.000,3386000.000,1806000.000,0.000,809000.000,2073000.000,2678000.000,2813000.000,3156000.000,3499000.000,2332000.000
AccountsReceivableNet,9000.000,87000.000,410000.000,,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,,,,,3653000.000,939000.000,601000.000,227000.000,0.000,0.000,
AccumulatedAmortizationDeferredFinanceCosts,,3000.000,188984.000,379000.000,589000.000,847000.000,1144000.000,1324000.000,328000.000,500000.000,900000.000,1200000.000,1400000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,1101000.000,,5303000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,4390000.000,
AdditionalPaidInCapital,71406000.000,192627000.000,373198000.000,490996000.000,637496000.000,841254000.000,980527000.000,1011635000.000,1019824000.000,1021899000.000,1023600000.000,1026887000.000,1027931000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,4000.000,,,,267000.000,,,,1027000.000,
Assets,73119000.000,207877000.000,381767000.000,526636000.000,673749000.000,901486000.000,1039502000.000,1081128000.000,1074124000.000,1363818000.000,1385442000.000,1486527000.000,1563470000.000
BelowMarketLeaseAccumulatedAmortization,,,0.000,330000.000,714000.000,1166000.000,1746000.000,2468000.000,3236000.000,4234000.000,5287000.000,6362000.000,7534000.000
BelowMarketLeaseAmortizationIncomeAfterYearFive,,,,10824000.000,12357000.000,15148000.000,21719000.000,,,,,,
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,,,,1415000.000,,,,3572000.000,,,,4368000.000,
BelowMarketLeaseAmortizationIncomeRemainderOfFiscalYear,,,,,1177000.000,941000.000,630000.000,,,,,,
BelowMarketLeaseAmortizationIncomeYearFive,,,,975000.000,1139000.000,1464000.000,2265000.000,3024000.000,,,,3986000.000,
BelowMarketLeaseAmortizationIncomeYearFour,,,,1081000.000,1246000.000,1571000.000,2371000.000,3132000.000,,,,4026000.000,
BelowMarketLeaseAmortizationIncomeYearThree,,,,1209000.000,1374000.000,1699000.000,2499000.000,3238000.000,,,,4134000.000,
BelowMarketLeaseAmortizationIncomeYearTwo,,,,1415000.000,1579000.000,1904000.000,2705000.000,3366000.000,,,,4240000.000,
BelowMarketLeaseGross,,,,,,,,,,,,59558000.000,
BelowMarketLeaseNet,,,,16919000.000,18872000.000,22727000.000,32189000.000,16332000.000,40911000.000,52205000.000,51814000.000,53196000.000,55001000.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,1.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedBuildings,,,,,,,240127000.000,423907000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,,,124576000.000,211986000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,348109000.000,609417000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,,,,,,42085000.000,42085000.000,74553000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,61109000.000,178488000.000,243948000.000,179117000.000,235312000.000,343288000.000,285845000.000,17359000.000,4166000.000,6379000.000,10021000.000,8259000.000,4068000.000
CommitmentsAndContingencies,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,,,,22550000.000,29100000.000,38300000.000,44500000.000,45900000.000,,,,,
CommonStockSharesOutstanding,3360076.000,8917720.000,17127943.000,22548000.000,29094000.000,38241000.000,44380000.000,45723000.000,46132000.000,46151000.000,46206000.000,46372000.000,46417000.000
CommonStockValue,34000.000,89000.000,171000.000,225000.000,291000.000,382000.000,444000.000,,461000.000,463000.000,463000.000,463000.000,465000.000
CommonStockValueOutstanding,,,,,,,,458000.000,,,,,
CommonStocksIncludingAdditionalPaidInCapital,83400000.000,221700000.000,425700000.000,560500000.000,723100000.000,950100000.000,1100000000.000,1100000000.000,,,,,
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,,,,,,,,,1321000.000,4881000.000,-4776000.000,,
DebtInstrumentCarryingAmount,,12900000.000,12800000.000,,,,,,88182000.000,391150000.000,425511000.000,532941000.000,626480000.000
DebtInstrumentInterestRateStatedPercentage,0.024,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,2375000.000,,1322000.000,-1630000.000,-4488000.000,-3937000.000,4795000.000,4479000.000
DeferredFinanceCostsNet,,450000.000,2986000.000,3073000.000,2979000.000,3203000.000,2910000.000,3098000.000,,,,,
DeferredOfferingCosts,0.000,0.000,0.000,,,,,,,,,,
DeferredRevenue,,,,,,,,,,,,5100000.000,
DerivativeAmountOfHedgedItem,,,,,,,,,16000000.000,,,,
DerivativeNumberOfInstrumentsHeld,,,,,,,,,,,0.000,,
DividendsPayableCurrentAndNoncurrent,,,,,3799000.000,4931000.000,5797000.000,6321000.000,6353000.000,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,,,,,,75500.000,
FiniteLivedIntangibleAssetAcquiredInPlaceLeases,,,,,,,,,100469000.000,127824000.000,129639000.000,138916000.000,148130000.000
FiniteLivedIntangibleAssetOffMarketLeaseFavorableGross,,,,,,,,,10749000.000,11734000.000,11804000.000,13024000.000,14342000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,12000.000,107000.000,489182.000,1237000.000,2490000.000,4072000.000,6248000.000,8889000.000,,,,23274000.000,
FiniteLivedIntangibleAssetsGross,,,,33082000.000,40315000.000,53540000.000,75259000.000,111811000.000,,,,151940000.000,
FiniteLivedIntangibleAssetsNet,832000.000,3953000.000,11229000.000,31845000.000,37825000.000,49468000.000,69011000.000,102922000.000,,,,128666000.000,
InvestmentBuildingAndBuildingImprovements,6182000.000,17312000.000,80231000.000,204860000.000,246564000.000,321685000.000,448937000.000,635426000.000,648630000.000,821469000.000,838298000.000,905705000.000,965974000.000
Land,4125000.000,7440000.000,26930000.000,,,,,,,,,,
