,2015-06-30,2016-06-30
CashPeriodIncreaseDecrease,-3021.000,-3095.000
EarningsPerShareBasicAndDiluted,0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,,0.340
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,
GeneralAndAdministrativeExpense,1025.000,3843.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,-10593.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,3602.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-696.000,638.000
IncreaseDecreaseInIncomeTaxesReceivable,-1539.000,
NetCashProvidedByUsedInFinancingActivities,2200.000,6860.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2200.000,6860.000
NetCashProvidedByUsedInOperatingActivities,-5221.000,-9955.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5221.000,-9955.000
NetIncomeLoss,-4525.000,-10593.000
OperatingExpenses,4525.000,-10593.000
PaymentsForRepurchaseOfCommonStock,,-800.000
ProceedsFromIssuanceOfCommonStock,2200.000,
ProceedsFromRelatedPartyDebt,,6060.000
ProfessionalFees,3500.000,6750.000
StockIssuedDuringPeriodSharesNewIssues,110000.000,
StockIssuedDuringPeriodSharesOther,40000.000,
StockIssuedDuringPeriodValueNewIssues,2200.000,
StockRepurchasedDuringPeriodValue,,-10.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesExpense,,-3602.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,1539.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10009041.000,230656737.000
