,2011-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,7711000.000,12243000.000,5651000.000
AmortizationOfDebtDiscountPremium,3788000.000,,
AmortizationOfFinancingCosts,6638000.000,3294000.000,11792000.000
AssetImpairmentCharges,12995000.000,,
BusinessExitCosts1,,507000.000,
CashAcquiredFromAcquisition,,28876000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,10232000.000,-62854000.000
ComprehensiveIncomeNetOfTax,-147351000.000,129907000.000,83973000.000
CostsAndExpenses,436084000.000,277934000.000,288352000.000
CostsAndExpensesRelatedParty,,11324000.000,3059000.000
DepreciationDepletionAndAmortization,92036000.000,47572000.000,87191000.000
DirectOperatingCosts,109542000.000,85521000.000,107308000.000
EarningsPerShareBasic,-1.400,2.060,0.810
EarningsPerShareDiluted,-1.400,2.050,0.810
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,-66000.000,338000.000,
GainLossOnDispositionOfAssets1,,-805000.000,-24169000.000
GainLossOnSaleOfPropertyPlantEquipment,,,-24169000.000
GeneralAndAdministrativeExpense,42383000.000,36379000.000,27844000.000
GoodwillImpairmentLoss,1818000.000,0.000,23297000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-1445000.000,-35731000.000,-5779000.000
IncreaseDecreaseInAccountsReceivable,-1821000.000,-32633000.000,-15377000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,,22664000.000
IncreaseDecreaseInDeferredRevenue,-632000.000,,
IncreaseDecreaseInOperatingCapital,,26000000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-18880000.000,-53094000.000
IncreaseDecreaseInRestrictedCash,,765000.000,
InterestAndOtherIncome,,,108000.000
InterestCostsCapitalized,,35200000.000,27602000.000
InterestExpense,104126000.000,,
InterestExpenseDebt,,51200000.000,
InterestIncomeExpenseNonoperatingNet,,-15982000.000,-49627000.000
InterestPaidCapitalized,,20016000.000,16881000.000
InterestPaidNet,63190000.000,9240000.000,30418000.000
InvestmentIncomeInterest,82000.000,,
LeaseAndRentalExpense,9009000.000,,
LineOfCreditFacilityCommitmentFeeAmount,,,5201000.000
NetCashProvidedByUsedInContinuingOperations,-6674000.000,,
NetCashProvidedByUsedInFinancingActivities,43526000.000,252863000.000,581173000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,43526000.000,252863000.000,581173000.000
NetCashProvidedByUsedInInvestingActivities,20602000.000,-398858000.000,-902959000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,20602000.000,-398858000.000,-902959000.000
NetCashProvidedByUsedInOperatingActivities,-70736000.000,155889000.000,258932000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-70736000.000,155889000.000,258932000.000
NetIncomeLoss,,129569000.000,67306000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-152699000.000,,
NetIncomeLossAvailableToCommonStockholdersDiluted,,,67306000.000
NonoperatingIncomeExpense,-55849000.000,-22430000.000,-48964000.000
OperatingIncomeLoss,-90703000.000,151999000.000,116270000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-108000.000,338000.000,63000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,338000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,-2692000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,5456000.000,,14642000.000
OtherNonoperatingIncomeExpense,48195000.000,-404000.000,670000.000
PaidInKindInterest,14584000.000,5220000.000,17776000.000
PaymentsForUnderwritingExpense,,15363000.000,
PaymentsOfFinancingCosts,18020000.000,44727000.000,25974000.000
PaymentsOfStockIssuanceCosts,,6543000.000,
PaymentsToAcquireOtherProductiveAssets,5861000.000,5513000.000,
PaymentsToAcquirePropertyPlantAndEquipment,74510000.000,389958000.000,
ProceedsFromIssuanceOfCommonStock,57400000.000,236351000.000,26000.000
ProceedsFromIssuanceOfLongTermDebt,,,794175000.000
ProceedsFromIssuanceOfOtherLongTermDebt,200000000.000,,
ProceedsFromIssuanceOfSeniorLongTermDebt,,829892000.000,
ProceedsFromLinesOfCredit,45600000.000,,
ProceedsFromRepaymentsOfOtherLongTermDebt,-22800000.000,,
ProceedsFromSaleOfOtherProductiveAssets,100973000.000,,
ProvisionForDoubtfulAccounts,859000.000,3764000.000,-3814000.000
ReorganizationItems,6147000.000,,
RepaymentsOfLinesOfCredit,47389000.000,,
RepaymentsOfLongTermDebt,,746747000.000,187054000.000
RepaymentsOfLongTermLinesOfCredit,207987000.000,,
RevenueFromRelatedParties,,149642000.000,368889000.000
SalesRevenueServicesNet,345381000.000,429933000.000,404622000.000
ShareBasedCompensation,7711000.000,12243000.000,5651000.000
StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,,3381000.000,
StockIssued1,74000.000,,
StockIssuedDuringPeriodSharesAcquisitions,,31465989.000,
StockIssuedDuringPeriodSharesNewIssues,31935796.000,15000000.000,
StockIssuedDuringPeriodSharesRestrictedStockAwardGross,180000.000,574546.000,278483.000
StockIssuedDuringPeriodValueAcquisitions,,464596000.000,
StockIssuedDuringPeriodValueNewIssues,57400000.000,189807000.000,26000.000
UnrealizedGainLossOnDerivatives,-968000.000,,699000.000
WeightedAverageNumberOfDilutedSharesOutstanding,109147546.000,,82705000.000
WeightedAverageNumberOfSharesOutstandingBasic,109147546.000,,82705000.000
