,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,1702702.000,1196454.000,743495.000,517134.000,1241537.000,1233961.000,597830.000,570348.000,479865.000,580723.000,1674295.000,1905590.000,2368187.000,2657936.000
AccountsPayableCurrent,10805187.000,11520750.000,11485958.000,9889214.000,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,500000.000,,480000.000,0.000,0.000
AccountsReceivableGrossCurrent,,,,,,,2547936.000,,,,631097.000,,,,449522.000,,,
AccountsReceivableNetCurrent,14438179.000,15868440.000,15795637.000,13588412.000,468109.000,2335128.000,2539976.000,561027.000,1468067.000,1526004.000,76696.000,89627.000,303891.000,265694.000,117833.000,82830.000,58950.000,33995.000
AccountsReceivableRelatedParties,,,,,,,,,,,0.000,,,,,,,
AccruedLiabilitiesCurrent,2632535.000,3441804.000,5186417.000,6180863.000,,,,,,,,,,,414567.000,697371.000,386343.000,213179.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,178135.000,183082.000,198446.000,217574.000,277389.000,287310.000,304950.000,322588.000,597816.000,1041405.000,1313970.000,1510951.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,47.000,9349.000,5194.000,2498.000,-19313.000,-5194.000,-5194.000,-5194.000,-5194.000,-5194.000,0.000,0.000,0.000,0.000
AdditionalPaidInCapital,25535199.000,25828866.000,25974600.000,26057713.000,26074775.000,27234399.000,20546744.000,20584047.000,20593183.000,20604754.000,20615409.000,20634986.000,21632150.000,21668751.000,21947952.000,21999647.000,21947520.000,21948691.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,554401.000,,,,331689.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,7960.000,,,,554401.000,,,,331689.000,,,
AssetRetirementObligation,,,,,,,,7912.000,15030.000,15227.000,7199.000,7199.000,7199.000,7199.000,1284771.000,1295686.000,,
AssetRetirementObligationsNoncurrent,0.000,0.000,0.000,,,,,7912.000,,,7199.000,,,,1284771.000,,1306600.000,1317513.000
Assets,80028764.000,83164792.000,81940546.000,76921541.000,9796142.000,11599589.000,9673597.000,9230107.000,8178955.000,8020031.000,4363020.000,4329299.000,5551699.000,5773666.000,18597876.000,18602317.000,15491947.000,14822895.000
AssetsCurrent,16481767.000,20944349.000,20687101.000,17848309.000,2596140.000,4918720.000,4656647.000,3336906.000,2355595.000,2426350.000,252451.000,251195.000,1230613.000,411273.000,474697.000,624356.000,796433.000,149797.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,0.000,0.000,,,,,,,
AvailableForSaleSecurities,,,,,,,,,,,,,498069.000,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,500000.000,501931.000,509050.000,512215.000,517382.000,,,,517382.000,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,500047.000,511280.000,514244.000,514713.000,498069.000,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,,,,19313.000,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,47.000,9349.000,5194.000,2498.000,,,,,,,,,,
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,,,,,,,,,,452120.000,,,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,,,,,,,,,,11450925.000,,,
CapitalizedCostsProvedProperties,,,,,,,,,,,,,,,11462488.000,,,
CapitalizedCostsUnprovedProperties,,,,,,,,,,,,,,,440557.000,,,
CashAndCashEquivalentsAtCarryingValue,63478.000,63207.000,10817.000,39925.000,1589483.000,2056060.000,1484386.000,2165677.000,308003.000,350774.000,93728.000,103013.000,890359.000,125730.000,205999.000,426427.000,640500.000,113302.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,2056060.000,1484386.000,2165677.000,308003.000,350774.000,93728.000,103013.000,890359.000,125730.000,205999.000,426427.000,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,,,,,11892440.000,11892440.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,26362499.000,27314368.000,27467723.000,27487723.000,27590574.000,27652749.000,27652749.000,27695048.000,27725736.000,27729736.000,27729736.000,27816307.000,35880209.000,35880209.000,36158542.000,35880209.000,36158542.000,37297433.000
CommonStockSharesOutstanding,26362499.000,27314368.000,27467723.000,27487723.000,23359679.000,23421854.000,26653158.000,26695457.000,26724695.000,26728695.000,26728695.000,26815266.000,34879168.000,34879168.000,35157501.000,34879168.000,35157501.000,36296402.000
CommonStockValue,26363.000,27314.000,27468.000,27488.000,27591.000,27653.000,27653.000,27695.000,27726.000,27730.000,27730.000,27865.000,35879.000,35879.000,36158.000,36158.000,36158.000,47497.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,,,
DebtCurrent,20807763.000,23671190.000,22538080.000,19974221.000,275019.000,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,114000.000,,,,,,,,,,12136700.000,13749983.000,13725414.000,13615463.000
DebtInstrumentFairValue,,,,,498237.000,443288.000,715783.000,647449.000,595337.000,743145.000,418698.000,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,185619.000,171341.000,183109.000,166660.000,150211.000,133762.000,117313.000,103789.000,97296.000,106545.000,,,,
DeferredFinanceCostsNoncurrentNet,1816318.000,1717197.000,1623076.000,1523954.000,532159.000,,12500.000,12500.000,,,0.000,,,,3209168.000,2925728.000,2642288.000,2642288.000
DeferredIncomeTaxLiabilities,,,,,,,147023.000,,,,134981.000,,,,238470.000,,,
DeferredRevenueCurrent,46665.000,46665.000,0.000,,,,,,,,,,,,,,60820.000,39885.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,4612359.000,,,,3983279.000,,,,4028768.000,,,
DeferredTaxAssetsDerivativeInstruments,,,,,,,1075.000,,,,0.000,,,,,,,
DeferredTaxAssetsGross,,,,,3731549.000,4275576.000,,7660261.000,7879033.000,9558348.000,,9786713.000,9856120.000,10148637.000,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,0.000,,,,0.000,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,3452.000,5576.000,5821.000,0.000,0.000,,,,0.000,,,
DeferredTaxAssetsNet,,,,,143642.000,145505.000,147023.000,154023.000,153148.000,153148.000,134981.000,155286.000,176996.000,197739.000,238470.000,,,
DeferredTaxAssetsNetCurrent,19941.000,0.000,224326.000,248608.000,1702.000,1702.000,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,2378324.000,,,,5225412.000,,,,6963869.000,,,
DeferredTaxAssetsOther,,,,,,,373939.000,,,,31743.000,,,,111879.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,,,19798.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,,,51617.000,,,,176169.000,,,,161739.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,,,,,,194040.000,,,,151692.000,,,
DeferredTaxAssetsValuationAllowance,,,,,3587907.000,4130071.000,7271523.000,7506238.000,7725885.000,9405199.000,9477067.000,9631427.000,9679123.000,9950899.000,11199275.000,11199275.000,,
DeferredTaxLiabilities,,,,,,147207.000,,154023.000,153148.000,153148.000,,155286.000,176996.000,197739.000,,,,
DeferredTaxLiabilitiesDerivatives,,,,,,,-2947.000,,,,0.000,,,,37280.000,,,
DeferredTaxLiabilitiesNoncurrent,13341226.000,12646702.000,14758395.000,14475181.000,1702.000,1702.000,3452.000,5576.000,5821.000,0.000,0.000,,,,0.000,,,
DeferredTaxLiabilitiesOther,,,,,,,16792.000,,,,19971.000,,,,23678.000,,,
DeferredTaxLiabilitiesOtherComprehensiveIncome,,,,,,,,,,,,,,,98450.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,133178.000,,,,115010.000,,,,79062.000,,,
DepositLiabilityCurrent,,,,,996759.000,3158650.000,369.000,587083.000,197955.000,170414.000,,,,,,,,
DerivativeLiabilities,,,,,,,,,,,,,,,,,124575.000,124575.000
DerivativeLiabilitiesCurrent,33880000.000,33890000.000,5343000.000,9610000.000,,,,,,,,,,,,,,
DerivativeLiabilitiesNoncurrent,2740.000,702.000,0.000,,16300.000,3070.000,2510.000,2510.000,2510.000,2510.000,2510.000,2510.000,2510.000,2510.000,617125.000,514950.000,124575.000,124575.000
DisposalGroupIncludingDiscontinuedOperationInventoryCurrent,,,,,,,,,,,,,,,,,0.000,0.000
DividendsPayableCurrentAndNoncurrent,,,,,788898.000,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,,,,480000.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,95000.000,80000.000,68867.000,,19456.000,16484.000,26823.000,,,,
Goodwill,4558394.000,4748653.000,5643618.000,5643618.000,,,,,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,13576225.000,13203036.000,12829846.000,12456657.000,,,,,,,,,,,,,,
InventoriesPropertyHeldForSaleCurrent,,,,,,,,,,,,,,,,22804.000,,
InventoryNet,1244749.000,1348636.000,1497066.000,1683402.000,,,,,,,,,,,,,,
