,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,298535.000
AmortizationOfIntangibleAssets,373350.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2457897.000
CashAndCashEquivalentsPeriodIncreaseDecrease,39825490.000
ConversionOfStockAmountConverted1,50432162.000
ConvertiblePreferredDividendsNetOfTax,125205.000
CostOfRevenue,24156792.000
CurrentIncomeTaxExpenseBenefit,2015.000
CurrentStateAndLocalTaxExpenseBenefit,2015.000
DeferredFederalIncomeTaxExpenseBenefit,6124.000
DeferredFederalStateAndLocalTaxExpenseBenefit,6166.000
DeferredIncomeTaxesAndTaxCredits,6166.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,42.000
Depreciation,495347.000
EarningsPerShareBasic,0.650
EarningsPerShareDiluted,0.400
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340
FairValueAdjustmentOfWarrants,-460289.000
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,0.000
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,460289.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,0.000
GeneralAndAdministrativeExpense,4532151.000
GoodwillImpairmentLoss,0.000
GrossProfit,19277075.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3741888.000
IncomeTaxExpenseBenefit,8181.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-944798.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,1272242.000
IncomeTaxReconciliationOtherAdjustments,11104.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,2054.000
IncreaseDecreaseInAccountsPayable,1075534.000
IncreaseDecreaseInAccountsReceivable,1422998.000
IncreaseDecreaseInAccruedLiabilities,411255.000
IncreaseDecreaseInDeferredLiabilities,-106732.000
IncreaseDecreaseInEmployeeRelatedLiabilities,413051.000
IncreaseDecreaseInInventories,27082.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,120567.000
InterestExpense,178371.000
InterestPaid,177460.000
NetCashProvidedByUsedInFinancingActivities,35431862.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,35431862.000
NetCashProvidedByUsedInInvestingActivities,-275649.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-275649.000
NetCashProvidedByUsedInOperatingActivities,4669277.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,4669277.000
NetIncomeLoss,3733707.000
NetIncomeLossAvailableToCommonStockholdersBasic,2196686.000
NetIncomeLossAvailableToCommonStockholdersDiluted,1861602.000
OperatingExpenses,15824908.000
OperatingIncomeLoss,3452167.000
OtherNonoperatingIncome,7803.000
OtherNonoperatingIncomeExpense,289721.000
PaymentsToAcquirePropertyPlantAndEquipment,275649.000
PreferredStockAccretionOfRedemptionDiscount,1356707.000
ProceedsFromIssuanceOfCommonStock,15000000.000
ProceedsFromStockOptionsExercised,137403.000
RepaymentsOfNotesPayable,1624999.000
ResearchAndDevelopmentExpense,5622132.000
Revenues,43433867.000
SalesRevenueNet,43433867.000
SellingAndMarketingExpense,5670625.000
ShareBasedCompensation,298535.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.418
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.016
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,17469.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,2.130
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,359319.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,1.230
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,2.360
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,2.600
ShippingHandlingAndTransportationCosts,321093.000
StockIssuedDuringPeriodSharesStockOptionsExercised,58155.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,249215.000
StockIssuedDuringPeriodValueNewIssues,10816978.000
StockIssuedDuringPeriodValueStockOptionsExercised,137403.000
TemporaryEquityDividendsAdjustment,1537021.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,53000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,0.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,177000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,-2075158.000
WeightedAverageNumberOfDilutedSharesOutstanding,4667503.000
WeightedAverageNumberOfSharesOutstandingBasic,3373316.000
