,2011-08-31,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-05-31,2016-08-31,2017-02-28,2017-05-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,,,,,,,,,,-1490.000,-3504.000,-50320.000,
AccretionExpenseIncludingAssetRetirementObligations,,,,,,,,,,,,,,,,,,,,50320.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,0.000,,,,0.000,,,,0.000,,,,,,,,,,9756.000,
CostOfRevenue,,,,,,,,,,,,,,,,,,45620.000,79860.000,79860.000,79860.000
CurrentIncomeTaxExpenseBenefit,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,,,,0.000,,,,,,,,,,,
DeferredRevenueAdditions,,,,,,,,,,,,,,,,,,,,2970.000,
EarningsPerShareBasicAndDiluted,,-0.010,-0.000,-0.000,0.000,-0.000,0.000,-0.000,-0.010,0.000,-0.000,-0.000,0.000,-0.000,-0.000,0.000,-0.020,-0.000,-0.000,-0.010,-0.040
EffectiveIncomeTaxRateContinuingOperations,,,,,,0.340,0.034,,,0.340,,,,,,,,,,,
FederalIncomeTaxExpenseBenefitContinuingOperations,,,,,,,,,,1218.000,,,,,,,,,,,
GeneralAndAdministrativeExpense,,,,,,,,,,,,,,13246.000,4900.000,160306.000,193774.000,151644.000,230434.000,276407.000,257363.000
GrossProfit,,,,,,,,,,,,,,,,,,3805.000,49210.000,-34725.000,9232.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,,,,,,150000.000,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.010,,,,,,,,,,,,,,,,,,,,
IncomeTaxesPaid,,0.000,,,,0.000,,,,0.000,,,,,,,,,,,
IncreaseDecreaseInAccountsAndOtherReceivables,,,,,,,,,,,,,,,,,,,,8085.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,13246.000,,,,,,-9497.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,,,,,,,,,,,,40095.000,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,1081.000,,,,,,,,,,,
IncreaseDecreaseInDueToOfficersAndStockholders,,2000.000,,,,2000.000,,,,2000.000,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,500.000,,,,,,,,,,2000.000,
InterestAndDebtExpense,,,,,,,,,,,,,,,,1965.000,,,,,
InterestExpense,,,,,,,,,,,,,,,,,,10100.000,16028.000,159634.000,46424.000
InterestPaid,,0.000,,,,0.000,,,,0.000,,,,,,,,,,145.000,
NetCashProvidedByUsedInFinancingActivities,,2000.000,,,,2000.000,,,,2000.000,,,,,,,,,,187692.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,2000.000,,,,2000.000,,,,2000.000,,,,,,,,,,187692.000,
NetCashProvidedByUsedInOperatingActivities,,-2000.000,,,,-2000.000,,,,-2000.000,,,,,,,,,,-177936.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-2000.000,,,,-2000.000,,,,-2000.000,,,,,,,,,,-177936.000,
NetIncomeLoss,-2000.000,-2000.000,-2000.000,-2000.000,-14933.000,-2000.000,-2000.000,-2000.000,-11543.000,-3581.000,-4900.000,-7736.000,-159398.000,-13426.000,-4900.000,-162271.000,-2334878.000,-170288.000,-207157.000,-467951.000,-1780477.000
OperatingExpenses,,2000.000,2000.000,2000.000,14933.000,2000.000,2000.000,2000.000,11543.000,3581.000,4900.000,7736.000,159398.000,13246.000,4900.000,162271.000,2341809.000,151644.000,230434.000,276407.000,257363.000
OperatingIncomeLoss,,-2000.000,-2000.000,-2000.000,-14933.000,-2000.000,-2000.000,-2000.000,-11543.000,-3581.000,-4900.000,-7736.000,,,,,,-147839.000,-181224.000,-311132.000,-248131.000
OtherExpenses,,,,,,,,,,,,,,,,,,22449.000,25933.000,156819.000,1532346.000
ProceedsFromConvertibleDebt,,,,,,,,,,,,,,,,,,,,188000.000,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,43000.000,,,,,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,0.000,,,,0.000,,,,0.000,,,,,,,,,,,
ProfessionalFees,2000.000,2000.000,2000.000,2000.000,14933.000,2000.000,2000.000,2000.000,11543.000,3581.000,4900.000,7736.000,,,,,,,,,
ProfitLoss,,-2000.000,,,,-2000.000,,,,-3581.000,,,,,,,,,,,
RepaymentsOfNotesPayable,,,,,,,,,,,,,,,,,,,,308.000,
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,49425.000,129070.000,45135.000,89092.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,49425.000,129070.000,45135.000,89092.000
ShareBasedCompensation,,,,,,,,,,,,,,,,,,,,110717.000,
StockIssuedDuringPeriodValueIssuedForCash,,,,,,,,,,2150000.000,,,,,,,,,,,
UnrealizedGainLossOnDerivatives,,,,,,,,,,,,,,,,,,-10859.000,-6401.000,53135.000,-1485922.000
UnrealizedGainLossOnDerivativesAndCommodityContracts,,,,,,,,,,,,,,,,,,,,-53135.000,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,,,,,1218.000,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,2150000.000,133300000.000,133300000.000,-135450000.000,133300000.000,133300000.000,133300000.000,-266600000.000,44630516.000,44807673.000,44807673.000,44807673.000
