,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,,80.000,,,1625000.000,4358000.000,6655000.000,5957000.000,1679000.000,4980000.000,5561000.000
AccountsReceivableNetCurrent,,,,,,1000.000,830000.000,,1710000.000,300000.000,4200000.000,3272000.000
AccruedLiabilitiesCurrent,,,,,,5014000.000,5413000.000,5109000.000,5154000.000,5618000.000,6334000.000,6322000.000
AccruedProfessionalFeesCurrent,,,,,,410000.000,857000.000,813000.000,537000.000,783000.000,509000.000,693000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,10593000.000,10879000.000,11189000.000,11475000.000,11920000.000,12167000.000,12620000.000
AdditionalPaidInCapitalCommonStock,,23725.000,23725.000,23725.000,23725.000,189073000.000,189712000.000,190276000.000,191065000.000,202737000.000,203598000.000,248050000.000
AdvancesOnInventoryPurchases,,,,,,5021000.000,3936000.000,3552000.000,2877000.000,4913000.000,2522000.000,4473000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,0.000,,,,0.000,
Assets,3251.000,12043.000,10448.000,6256.000,4650.000,58377000.000,52157000.000,39065000.000,47869000.000,55831000.000,48764000.000,90828000.000
AssetsCurrent,3251.000,12043.000,10448.000,6256.000,4650.000,52328000.000,43617000.000,26463000.000,34537000.000,42647000.000,35934000.000,78210000.000
CashAndCashEquivalentsAtCarryingValue,730.000,9522.000,7927.000,3735.000,2129.000,32064000.000,20667000.000,5729000.000,9429000.000,14607000.000,14198000.000,49301000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,9833252.000,,,,10822328.000,
CommonStockParOrStatedValuePerShare,,,,,0.001,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,90000000.000,90000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,3500000.000,4343339.000,4343339.000,4343339.000,4343339.000,38200088.000,38204960.000,38216523.000,38362134.000,43354677.000,43581184.000,56086583.000
CommonStockSharesOutstanding,3500000.000,4343339.000,4343339.000,4343339.000,4343339.000,38200088.000,38204960.000,38216523.000,38362134.000,43354677.000,43581184.000,56086583.000
CommonStockValue,3500.000,4343.000,4343.000,4343.000,4343.000,372000.000,372000.000,372000.000,374000.000,424000.000,426000.000,551000.000
CustomerDepositsCurrent,,,,,,11412000.000,12763000.000,9390000.000,11950000.000,14300000.000,19400000.000,21400000.000
DeferredCostsCurrent,,,,,,4303000.000,8782000.000,3895000.000,7545000.000,10220000.000,3909000.000,6250000.000
DeferredOfferingCosts,,,,,,,0.000,,,,0.000,
DeferredRevenue,,,,,,5623000.000,5961000.000,6318000.000,8946000.000,15662000.000,10433000.000,13914000.000
DeferredRevenueCurrent,,,,,,5249000.000,5616000.000,5889000.000,8644000.000,12006000.000,6515000.000,10291000.000
DeferredRevenueNoncurrent,,,,,,374000.000,345000.000,429000.000,302000.000,3656000.000,3918000.000,3623000.000
DeferredSalesCommission,,,,,,,799000.000,,,,2600000.000,
DeferredTaxAssetsGross,,,,,,,66109000.000,,,,83552000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,60979000.000,,,,75036000.000,
DeferredTaxAssetsOther,,,,,,,2433000.000,,,,4594000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,,1731000.000,,,,2131000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,966000.000,,,,1791000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,66109000.000,,,,83552000.000,
DerivativeLiabilitiesNoncurrent,,,,,,,0.000,,,,,
DueToOfficersOrStockholdersCurrent,,,,,7200.000,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,1779000.000,1938000.000,2205000.000,2883000.000,3123000.000,4274000.000,4154000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,5600000.000,5200000.000,4800000.000,5700000.000,5500000.000,5400000.000,10300000.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,93000.000,,,4372000.000,2723000.000,21327000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,361000.000,404000.000,450000.000,496000.000,514000.000,519000.000,524000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,13000.000,,10000.000,10000.000,11000.000,8000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,115000.000,18000.000,19000.000,19000.000,19000.000,19000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,42000.000,,69000.000,23000.000,5000.000,,14000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,18000.000,13000.000,11000.000,11000.000,10000.000,3000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,18000.000,18000.000,19000.000,19000.000,19000.000,10000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,18000.000,18000.000,19000.000,19000.000,19000.000,19000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,97000.000,18000.000,18000.000,19000.000,19000.000,19000.000,19000.000
FiniteLivedIntangibleAssetsGross,,,,,,500000.000,604000.000,604000.000,616000.000,616000.000,616000.000,616000.000
FiniteLivedIntangibleAssetsNet,,,,,,139000.000,200000.000,154000.000,120000.000,102000.000,97000.000,92000.000
InterestPayableCurrent,,,,,,,0.000,,,,,
InventoryNet,2521.000,2521.000,2521.000,2521.000,2521.000,9649000.000,8073000.000,11916000.000,11193000.000,10398000.000,8082000.000,10216000.000
InventoryValuationReserves,,,,,,,0.000,,,,0.000,
Liabilities,6200.000,7200.000,7280.000,7200.000,7200.000,51867000.000,59114000.000,58826000.000,78954000.000,89340000.000,92417000.000,117865000.000
LiabilitiesAndStockholdersEquity,3251.000,12043.000,10448.000,6256.000,4650.000,58377000.000,52157000.000,39065000.000,47869000.000,55831000.000,48764000.000,90828000.000
LiabilitiesCurrent,6200.000,7200.000,7280.000,7200.000,7200.000,23300000.000,28150000.000,27043000.000,31705000.000,33603000.000,37229000.000,43574000.000
LiabilitiesFairValueDisclosureRecurring,,,,,,,,,,4372000.000,2723000.000,21327000.000
LoansPayableCurrent,6200.000,7200.000,7200.000,7200.000,,,,,,,,
LongTermDebtCurrent,,,,,,,0.000,,,,,
LongTermDebtNoncurrent,,,,,,27543000.000,29016000.000,29091000.000,44135000.000,44213000.000,44290000.000,44368000.000
NotesPayableCurrent,,,,,,,0.000,,,,,
