,2013-03-31,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AmortizationOfDebtDiscountPremium,,,-4400000.000,,,200000.000,,,,400000.000,,,,,
AmortizationOfFinancingCosts,,,1700000.000,,,2000000.000,,,,300000.000,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,700000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,7800000.000,,,,,,,,200000.000,0.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,,0.000,,0.000,0.000
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,,,,,,,,0.000,,0.000,0.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,1500000.000,400000.000,200000.000,0.000,-500000.000,100000.000,100000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-51800000.000,,,9100000.000,,,,17100000.000,,,,-51000000.000,
ComprehensiveIncomeNetOfTax,,-6100000.000,-22700000.000,20200000.000,-27700000.000,-34000000.000,-1300000.000,-43200000.000,10100000.000,19100000.000,17700000.000,57100000.000,43700000.000,96200000.000,54800000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,1800000.000,1400000.000,-100000.000,-1900000.000,2500000.000,700000.000,-800000.000,400000.000,7200000.000,1700000.000,5600000.000,1700000.000,4500000.000,2300000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-4300000.000,-21300000.000,20100000.000,-29600000.000,-31500000.000,-600000.000,-44000000.000,10500000.000,26300000.000,19400000.000,62700000.000,45400000.000,100700000.000,57100000.000
CostOfServices,,115900000.000,120900000.000,132400000.000,124700000.000,125600000.000,131500000.000,135100000.000,139400000.000,149100000.000,143800000.000,141500000.000,144700000.000,151200000.000,151900000.000
DeferredIncomeTaxExpenseBenefit,,,-4000000.000,,,-9500000.000,,,,4600000.000,,,,-14000000.000,
DeferredOtherTaxExpenseBenefit,5500000.000,,,,,,,,,,,,,,
DepreciationAndAmortization,,48000000.000,51500000.000,55300000.000,67300000.000,69100000.000,68600000.000,71500000.000,69200000.000,72500000.000,74000000.000,63200000.000,55500000.000,58000000.000,58200000.000
EarlyRepaymentOfSeniorDebt,,,0.000,,,,,,,,,,,,
EarningsPerShareBasic,,,,,,-0.060,-0.020,-0.020,0.140,0.070,0.090,0.230,0.270,0.340,0.360
EarningsPerShareDiluted,,,,,,-0.060,-0.020,-0.020,0.140,0.070,0.090,0.220,0.270,0.330,0.340
EffectOfExchangeRateOnCashAndCashEquivalents,,,-600000.000,,,-1600000.000,,,,500000.000,,,,1300000.000,
EffectiveIncomeTaxRateContinuingOperations,,1.560,0.007,0.418,4.013,0.401,1.081,1.879,-2.937,0.451,0.453,0.413,-0.957,0.151,0.270
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350,0.350,-0.700,0.350,0.350,0.350,-0.700,0.350,0.350
EquityMethodInvestmentDividendsOrDistributions,,,300000.000,,,1400000.000,200000.000,5300000.000,1800000.000,400000.000,5200000.000,500000.000,1900000.000,300000.000,300000.000
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,9800000.000,,12100000.000,,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,8600000.000,,,,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,8600000.000,,9200000.000,,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,21200000.000,,23600000.000,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,500000.000,,,,0.000,
FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,,,,,,,,,,,,900000.000,,100000.000,100000.000
GainLossOnDispositionOfAssets,,,0.000,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,-5000000.000,
GainsLossesOnRestructuringOfDebt,,,,,,,,-33800000.000,,,,,,,
ImpairmentOfInvestments,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,2500000.000,-13600000.000,34200000.000,100000.000,-7400000.000,4700000.000,1100000.000,28200000.000,26600000.000,36000000.000,75700000.000,67100000.000,76000000.000,92100000.000
IncomeLossFromEquityMethodInvestments,,,3600000.000,3100000.000,3300000.000,2300000.000,2300000.000,2000000.000,2200000.000,1900000.000,2000000.000,2300000.000,2400000.000,1700000.000,2000000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,3300000.000,,,900000.000,,,,1500000.000,,,,1400000.000,
IncomeTaxExpenseBenefit,,3900000.000,-100000.000,14300000.000,200000.000,-3000000.000,5100000.000,2100000.000,7100000.000,12000000.000,16300000.000,31200000.000,14500000.000,11500000.000,24800000.000
IncreaseDecreaseInAccountsPayableTrade,,,800000.000,,,500000.000,,,,2800000.000,,,,-900000.000,
IncreaseDecreaseInAccountsReceivable,,,18400000.000,,,14500000.000,,,,30800000.000,,,,10700000.000,
IncreaseDecreaseInDeferredIncomeTaxes,4600000.000,,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,-1500000.000,,,-6400000.000,,,,4500000.000,,,,11300000.000,
IncreaseDecreaseInOtherOperatingLiabilities,,,-20200000.000,,,-36700000.000,,,,-23500000.000,,,,-29500000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,0.000,0.000,0.000,1500000.000,1600000.000,1900000.000,2100000.000,-3600000.000,7600000.000,7400000.000
InterestExpense,,49000000.000,50800000.000,50000000.000,44700000.000,44800000.000,44900000.000,24800000.000,19700000.000,20400000.000,21300000.000,21400000.000,22400000.000,21500000.000,22600000.000
InterestExpenseDebt,,,50800000.000,,,,,,,,,,,,
InvestmentIncomeInterest,,800000.000,500000.000,700000.000,1100000.000,900000.000,1200000.000,900000.000,800000.000,800000.000,1100000.000,1200000.000,1500000.000,1300000.000,1400000.000
NetCashProvidedByUsedInFinancingActivities,,,24800000.000,,,29100000.000,,,,135900000.000,,,,-43400000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,24800000.000,,,29100000.000,,,,135900000.000,,,,-43400000.000,
NetCashProvidedByUsedInInvestingActivities,,,-69900000.000,,,-34900000.000,,,,-161000000.000,,,,-76200000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-69900000.000,,,-34900000.000,,,,-161000000.000,,,,-76200000.000,
NetCashProvidedByUsedInOperatingActivities,,,-6100000.000,,,16500000.000,,,,41700000.000,,,,67300000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-6100000.000,,,16500000.000,,,,41700000.000,,,,67300000.000,
NetIncomeLoss,,-3400000.000,-14700000.000,17900000.000,-2600000.000,-6600000.000,-2600000.000,-4000000.000,19100000.000,12600000.000,17300000.000,41200000.000,49500000.000,62300000.000,64900000.000
NetIncomeLossAttributableToNoncontrollingInterest,,2000000.000,1200000.000,2000000.000,2500000.000,2200000.000,2200000.000,3000000.000,2000000.000,2000000.000,2400000.000,3300000.000,3100000.000,2200000.000,2400000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,-6600000.000,-2600000.000,-4000000.000,,12600000.000,17300000.000,41200000.000,,62300000.000,64900000.000
NonoperatingIncomeExpense,,-46800000.000,-48400000.000,1800000.000,-40700000.000,-43900000.000,-46700000.000,-59200000.000,-20700000.000,-25300000.000,-27500000.000,-20100000.000,-22200000.000,-25100000.000,-23400000.000
OperatingExpenses,,250200000.000,268600000.000,295100000.000,297400000.000,316600000.000,327100000.000,328800000.000,337200000.000,353800000.000,362200000.000,341800000.000,346600000.000,353900000.000,359300000.000
OperatingIncomeLoss,,49300000.000,34800000.000,32400000.000,40800000.000,36500000.000,51400000.000,60300000.000,48900000.000,51900000.000,63500000.000,95800000.000,89300000.000,101100000.000,115500000.000
