,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedInvestmentIncomeReceivable,746000000.000,739000000.000,766000000.000,802000000.000,746000000.000,813000000.000,793000000.000,842000000.000,765000000.000,820000000.000,775000000.000,798000000.000,774000000.000,826000000.000,770000000.000,762000000.000,728000000.000,759000000.000,733000000.000,768000000.000,750000000.000,806000000.000,776000000.000,754000000.000,723000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,446000000.000,,,,458000000.000,,,,460000000.000,,,,437000000.000,,,,468000000.000,,,,509000000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-16000000.000,752000000.000,702000000.000,1143000000.000,1448000000.000,1470000000.000,2260000000.000,2570000000.000,1981000000.000,-198000000.000,143000000.000,1035000000.000,1944000000.000,2915000000.000,3402000000.000,4672000000.000,5026000000.000,3384000000.000,3214000000.000,2986000000.000,4684000000.000,6441000000.000,6120000000.000,4805000000.000,4474000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-5000000.000,6000000.000,6000000.000,9000000.000,1000000.000,4000000.000,5000000.000,-5000000.000,-9000000.000,-11000000.000,-8000000.000,-12000000.000,-13000000.000,-11000000.000,-17000000.000,-26000000.000,-28000000.000,-27000000.000,-28000000.000,-26000000.000,-24000000.000,-19000000.000,-19000000.000,-24000000.000,-22000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,126000000.000,125000000.000,135000000.000,171000000.000,167000000.000,168000000.000,189000000.000,183000000.000,180000000.000,178000000.000,178000000.000,81000000.000,82000000.000,82000000.000,80000000.000,126000000.000,126000000.000,125000000.000,125000000.000,139000000.000,140000000.000,143000000.000,143000000.000,168000000.000,170000000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,862000000.000,914000000.000,1109000000.000,1109000000.000,718000000.000,865000000.000,1011000000.000,333000000.000,-141000000.000,-453000000.000,-418000000.000,-1505000000.000,-1542000000.000,-1216000000.000,-1805000000.000,-2541000000.000,-2540000000.000,-2725000000.000,-2533000000.000,-2196000000.000,-1584000000.000,-847000000.000,-594000000.000,-1983000000.000,-1650000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,1651000000.000,-840000000.000,-461000000.000,-563000000.000,307000000.000,1606000000.000,1500000000.000,1979000000.000,2332000000.000,507000000.000,528000000.000,625000000.000,2936000000.000,5432000000.000,5364000000.000,2630000000.000,2632000000.000
AdditionalCollateralAggregateFairValue,,,,,,,,,,,16000000.000,10000000.000,0.000,11000000.000,315000000.000,482000000.000,109000000.000,,,6000000.000,,,,,
AdditionalPaidInCapitalCommonStock,1350000000.000,1372000000.000,1388000000.000,1408000000.000,1433000000.000,1453000000.000,1473000000.000,1505000000.000,1532000000.000,1562000000.000,1605000000.000,1644000000.000,1667000000.000,1698000000.000,1726000000.000,1711000000.000,1745000000.000,1772000000.000,1807000000.000,1828000000.000,1866000000.000,1905000000.000,1936000000.000,1976000000.000,2008000000.000
Assets,101145000000.000,106232000000.000,114720000000.000,117102000000.000,115552000000.000,122209000000.000,137840000000.000,131094000000.000,120538000000.000,116313000000.000,119918000000.000,121307000000.000,123292000000.000,127871000000.000,127253000000.000,119767000000.000,121401000000.000,115581000000.000,117455000000.000,118296000000.000,127766000000.000,141287000000.000,144101000000.000,129819000000.000,133650000000.000
