,2011-12-31,2012-03-31,2012-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,1635432.000,837320.000,1751148.000
AccountsReceivableNet,,9738970.000,
AccountsReceivableNetCurrent,9844032.000,,13216452.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,1888866.000,,2241047.000
AccruedIncomeTaxesCurrent,5349962.000,,
AccruedIncomeTaxesPayable,,6021168.000,7433120.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,542173.000,563336.000,587988.000
AdditionalPaidInCapital,2711041.000,2707041.000,3419841.000
AllowanceForDoubtfulAccountsReceivable,,,238602.000
AllowanceForDoubtfulAccountsReceivableCurrent,182945.000,,
Assets,32462523.000,33247455.000,40746961.000
AssetsCurrent,29366655.000,30175148.000,37773246.000
BuildingsAndImprovementsGross,,,2991870.000
CapitalLeaseObligationsNoncurrent,51769.000,43776.000,
CapitalLeasedAssetsGross,,,151118.000
CashAndCashEquivalentsAtCarryingValue,3572443.000,2918870.000,2831580.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.000
CommonStockSharesAuthorized,99000000.000,99000000.000,99000000.000
CommonStockSharesIssued,43485700.000,47485700.000,47485700.000
CommonStockSharesOutstanding,43485700.000,47485700.000,47485700.000
CommonStockValue,43486.000,47486.000,47486.000
CustomerAdvancesAndDeposits,,,2976996.000
CustomerDepositsCurrent,5819444.000,,2976996.000
DeferredCompensationSharebasedArrangementsLiabilityClassifiedNoncurrent,505015.000,,
DueFromRelatedParties,,,410533.000
DueToOfficersOrStockholdersCurrent,,,163690.000
DueToRelatedPartiesCurrent,125684.000,,
FurnitureAndFixturesGross,,,205843.000
Liabilities,15794051.000,14465617.000,17114571.000
LiabilitiesAndStockholdersEquity,32462523.000,33247455.000,40746961.000
LiabilitiesCurrent,15237267.000,14180370.000,16771453.000
LoansAndLeasesReceivableLoansInProcess,,,753875.000
LoansAndLeasesReceivableRelatedParties,,,136328.000
LoansReceivableNet,,866068.000,753875.000
LongTermDebtAndCapitalLeaseObligations,,,23147.000
NetIncreaseDecreaseInAdvancePaymentsByBorrowersForTaxesAndInsurance,,,-4779413.000
NotesAndLoansReceivableNetCurrent,857880.000,,
OtherAccruedLiabilitiesCurrent,103079.000,,
OtherAdditionalCapital,,,713340.000
OtherAssetsCurrent,703258.000,,1101421.000
OtherLiabilities,,,2241047.000
OtherLiabilitiesCurrent,,107365.000,147552.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000
PreferredStockValue,,,0.000
ProductWarrantyAccrual,,241471.000,
PropertyPlantAndEquipmentGross,,,3569683.000
PropertyPlantAndEquipmentNet,3095868.000,3072307.000,2973715.000
PropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,148470.000
PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,,,595968.000
PublicUtilitiesPropertyPlantAndEquipmentVehicles,,,220852.000
RetainedEarningsAccumulatedDeficit,12726742.000,14818945.000,18932045.000
SecurityDepositLiability,,,215288.000
ShortTermBankLoansAndNotesPayable,314800.000,316800.000,2057900.000
ShortTermDebtPercentageBearingFixedInterestRate,,,0.080
StatutoryAccountingPracticesStatutoryCapitalAndSurplusRequired,,645030.000,645030.000
StockholdersEquity,16668472.000,,23632390.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,16668472.000,18781838.000,23632390.000
WarrantsAndRightsOutstanding,,,319971.000
