,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableRelatedPartiesCurrent,,57000000.000,76000000.000,105000000.000,67000000.000,67000000.000,51000000.000,53000000.000,60000000.000,45000000.000
AccountsReceivableNetNoncurrent,,12000000.000,22000000.000,23000000.000,21000000.000,19000000.000,,,,
AccountsReceivableRelatedPartiesCurrent,,11000000.000,28000000.000,8000000.000,3000000.000,3000000.000,1000000.000,1000000.000,,1000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,318000000.000,336000000.000,353000000.000,370000000.000,388000000.000,401000000.000,422000000.000,440000000.000,458000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,0.000,,,,0.000,,,
Assets,,2588000000.000,2632000000.000,2600000000.000,2596000000.000,2228000000.000,2231000000.000,2213000000.000,2217000000.000,2246000000.000
AssetsCurrent,,213000000.000,281000000.000,333000000.000,352000000.000,296000000.000,316000000.000,310000000.000,329000000.000,374000000.000
CashAndCashEquivalentsAtCarryingValue,,49000000.000,86000000.000,164000000.000,177000000.000,140000000.000,159000000.000,155000000.000,171000000.000,221000000.000
CashEquivalentsAtCarryingValue,,43000000.000,40000000.000,145000000.000,174000000.000,138000000.000,153000000.000,152000000.000,166000000.000,174000000.000
DeferredRevenueCurrent,,21000000.000,18000000.000,16000000.000,17000000.000,17000000.000,15000000.000,11000000.000,7000000.000,2000000.000
DeferredRevenueNoncurrent,,17000000.000,13000000.000,10000000.000,7000000.000,3000000.000,,,,
DeferredTaxAssetsLiabilitiesNet,,,15000000.000,,,,10000000.000,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,10000000.000,9000000.000,7000000.000,6000000.000
DeferredTaxAssetsNet,,,15000000.000,,,,10000000.000,,,
DeferredTaxAssetsNetCurrent,,10000000.000,8000000.000,7000000.000,9000000.000,11000000.000,,,,
DeferredTaxAssetsNetNoncurrent,,18000000.000,7000000.000,6000000.000,4000000.000,3000000.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,2000000.000,,,,4000000.000,,,
DeferredTaxAssetsOther,,,3000000.000,,,,4000000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,1000000.000,,,
DeferredTaxAssetsValuationAllowance,,,2000000.000,,,,4000000.000,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,3000000.000,3000000.000,3000000.000,,,,
DeferredTaxLiabilitiesNoncurrent,,,1000000.000,1000000.000,3000000.000,2000000.000,3000000.000,4000000.000,5000000.000,9000000.000
DueToAffiliateCurrent,,43000000.000,43000000.000,43000000.000,43000000.000,,,,,
Goodwill,,356000000.000,356000000.000,289000000.000,289000000.000,,,,,
GuaranteeObligationsMaximumExposure,,,0.000,0.000,,,0.000,,,
InventoryValuationReserves,,,3000000.000,4000000.000,4000000.000,5000000.000,6000000.000,6000000.000,6000000.000,7000000.000
LettersOfCreditOutstandingAmount,,,0.000,0.000,,,0.000,,,
LiabilitiesAndStockholdersEquity,,2588000000.000,2632000000.000,2600000000.000,2596000000.000,2228000000.000,2231000000.000,2213000000.000,2217000000.000,2246000000.000
LiabilitiesCurrent,,121000000.000,138000000.000,168000000.000,129000000.000,86000000.000,68000000.000,66000000.000,68000000.000,49000000.000
LiabilitiesNoncurrent,,49000000.000,43000000.000,36000000.000,31000000.000,23000000.000,18000000.000,15000000.000,12000000.000,12000000.000
LimitedLiabilityCompanyLlcMembersEquityIncludingPortionAttributableToNoncontrollingInterest,,2418000000.000,2451000000.000,2396000000.000,2436000000.000,2119000000.000,2145000000.000,2132000000.000,2137000000.000,2185000000.000
MembersEquity,,1397000000.000,1411000000.000,1385000000.000,1402000000.000,1248000000.000,1262000000.000,1271000000.000,1284000000.000,1302000000.000
MembersEquityAttributableToNoncontrollingInterest,,1021000000.000,1040000000.000,1011000000.000,1034000000.000,871000000.000,883000000.000,861000000.000,853000000.000,883000000.000
OtherAssetsNoncurrent,,25000000.000,22000000.000,23000000.000,19000000.000,13000000.000,10000000.000,9000000.000,8000000.000,7000000.000
OtherLiabilitiesCurrent,,,1000000.000,4000000.000,2000000.000,2000000.000,2000000.000,2000000.000,1000000.000,2000000.000
OtherLiabilitiesNoncurrent,,,,,,,1000000.000,1000000.000,1000000.000,
PrepaidExpenseAndOtherAssetsCurrent,,9000000.000,6000000.000,4000000.000,10000000.000,8000000.000,7000000.000,4000000.000,12000000.000,11000000.000
PropertyPlantAndEquipmentGross,,2294000000.000,2302000000.000,2302000000.000,2302000000.000,2304000000.000,2296000000.000,2307000000.000,2313000000.000,2317000000.000
PropertyPlantAndEquipmentNet,,1976000000.000,1966000000.000,1949000000.000,1932000000.000,1916000000.000,1895000000.000,1885000000.000,1873000000.000,1859000000.000
ReceivableWithImputedInterestFaceAmount,,,24000000.000,25000000.000,23000000.000,20000000.000,15000000.000,,,
ReceivablesNetCurrent,,92000000.000,112000000.000,110000000.000,115000000.000,99000000.000,115000000.000,110000000.000,108000000.000,105000000.000
Supplies,,42000000.000,41000000.000,40000000.000,38000000.000,35000000.000,34000000.000,40000000.000,38000000.000,36000000.000
UnrecognizedTaxBenefits,,,1000000.000,,,,3000000.000,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,1000000.000,,,,3000000.000,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFirstAnniversary,,,23000000.000,,,,12000000.000,,,
