,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,237100000.000,243400000.000,223700000.000,249100000.000,233200000.000,213700000.000,205300000.000,233300000.000,225300000.000,229700000.000,64700000.000,92200000.000,81000000.000,87100000.000,79000000.000
AccountsReceivableNetCurrent,540400000.000,570900000.000,512500000.000,454100000.000,537200000.000,532200000.000,521200000.000,474300000.000,553100000.000,512700000.000,236400000.000,228100000.000,251400000.000,245100000.000,236400000.000
AccruedIncomeTaxesCurrent,38800000.000,44400000.000,46300000.000,45800000.000,62800000.000,68100000.000,65200000.000,33100000.000,28600000.000,2100000.000,,13500000.000,12900000.000,13500000.000,34800000.000
AccruedLiabilitiesCurrent,163900000.000,169500000.000,162000000.000,129600000.000,144300000.000,153800000.000,145700000.000,152000000.000,173300000.000,141300000.000,104100000.000,89000000.000,104200000.000,81000000.000,104200000.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,16200000.000,17800000.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1125000000.000,,,,1317900000.000,,,,436100000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,191500000.000,227000000.000,93900000.000,10100000.000,58900000.000,-20900000.000,8200000.000,-14300000.000,-88000000.000,-73100000.000,30400000.000,103700000.000,109300000.000,103500000.000,-102600000.000
AdditionalPaidInCapitalCommonStock,1213700000.000,1218300000.000,1219600000.000,1222200000.000,1228700000.000,1230500000.000,1231200000.000,1243100000.000,1242300000.000,1243700000.000,1249500000.000,1269800000.000,1273700000.000,1279000000.000,1275300000.000
Assets,4632500000.000,4797500000.000,4639500000.000,4587600000.000,4620600000.000,4870200000.000,6179700000.000,5973700000.000,5170100000.000,5107500000.000,5018300000.000,5532300000.000,5484400000.000,5257600000.000,5081900000.000
AssetsCurrent,1406100000.000,1520200000.000,1561500000.000,1535200000.000,1507100000.000,1716600000.000,2946200000.000,2666500000.000,1949800000.000,2439400000.000,3189300000.000,3663700000.000,3610100000.000,2849700000.000,2779000000.000
