,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,323000000.000,340000000.000,421000000.000,403000000.000,,,350000000.000,282000000.000,350000000.000,,,,,,,825000000.000,848000000.000,835000000.000,809000000.000,649000000.000,745000000.000,813000000.000,1079000000.000,910000000.000,988000000.000
AccountsPayableOtherCurrent,,,,,397000000.000,320000000.000,,,,352000000.000,424000000.000,395000000.000,359000000.000,346000000.000,366000000.000,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,67000000.000,52000000.000,65000000.000,56000000.000,89000000.000,60000000.000,108000000.000,57000000.000,54000000.000,60000000.000,,,,,,,,,,
AccountsReceivableNetCurrent,696000000.000,701000000.000,709000000.000,676000000.000,751000000.000,751000000.000,697000000.000,726000000.000,789000000.000,766000000.000,723000000.000,724000000.000,749000000.000,718000000.000,688000000.000,1534000000.000,1251000000.000,1242000000.000,1276000000.000,1185000000.000,1180000000.000,1250000000.000,1522000000.000,1408000000.000,1451000000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,11000000.000,5000000.000,1000000.000,1000000.000,1000000.000,24000000.000,1000000.000,17000000.000,2000000.000,31000000.000,,,,,,,,,,
AccrualForEnvironmentalLossContingenciesGross,,,,,,,,,9000000.000,9000000.000,8000000.000,9000000.000,8000000.000,10000000.000,10000000.000,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,106000000.000,0.000,,,,,,,,,,
AccruedIncomeTaxesNoncurrent,,,,,,,,,,,,,,2986000000.000,3188000000.000,,,,3923000000.000,,,,4162000000.000,,
AccumulatedDeferredInvestmentTaxCredit,62000000.000,60000000.000,57000000.000,55000000.000,53000000.000,51000000.000,49000000.000,47000000.000,45000000.000,43000000.000,41000000.000,39000000.000,37000000.000,37000000.000,36000000.000,52000000.000,50000000.000,50000000.000,62000000.000,60000000.000,93000000.000,89000000.000,93000000.000,91000000.000,138000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6617000000.000,6632000000.000,6526000000.000,6587000000.000,6627000000.000,6702000000.000,6717000000.000,6811000000.000,6887000000.000,6971000000.000,6951000000.000,6991000000.000,7085000000.000,7183000000.000,7216000000.000,9889000000.000,10003000000.000,10147000000.000,10087000000.000,10146000000.000,10076000000.000,10198000000.000,10299000000.000,10421000000.000,10536000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,-22000000.000,-21000000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-15000000.000,-15000000.000,-20000000.000,-19000000.000,-18000000.000,-18000000.000,-22000000.000,-22000000.000,-21000000.000,-20000000.000,-16000000.000,-17000000.000,-17000000.000,-16000000.000,-26000000.000,-155000000.000,-151000000.000,-150000000.000,-145000000.000,-140000000.000,-142000000.000,-138000000.000,-133000000.000,-129000000.000,-125000000.000
AdditionalCollateralAggregateFairValue,,,,,,,,,,,,,,,,416000000.000,404000000.000,420000000.000,412000000.000,437000000.000,322000000.000,354000000.000,429000000.000,437000000.000,484000000.000
AllowanceForDoubtfulAccountsReceivable,,,,,72000000.000,72000000.000,35000000.000,31000000.000,31000000.000,35000000.000,28000000.000,28000000.000,27000000.000,30000000.000,29000000.000,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,83000000.000,85000000.000,80000000.000,79000000.000,,,35000000.000,,,,28000000.000,,,,29000000.000,51000000.000,53000000.000,56000000.000,49000000.000,42000000.000,42000000.000,46000000.000,41000000.000,32000000.000,36000000.000
AssetRetirementObligation,,,,,1487000000.000,1521000000.000,1557000000.000,1581000000.000,1618000000.000,1640000000.000,1667000000.000,1691000000.000,1717000000.000,1745000000.000,1796000000.000,,,,2194000000.000,,,,2197000000.000,,
AssetRetirementObligationsNoncurrent,1390000000.000,1413000000.000,1440000000.000,1463000000.000,1487000000.000,1521000000.000,1557000000.000,1581000000.000,1618000000.000,1640000000.000,1667000000.000,1691000000.000,1717000000.000,1745000000.000,1796000000.000,2022000000.000,2157000000.000,2180000000.000,2194000000.000,2227000000.000,2238000000.000,2268000000.000,2197000000.000,2229000000.000,2261000000.000
Assets,16488000000.000,16595000000.000,17493000000.000,17354000000.000,17799000000.000,17711000000.000,17651000000.000,17349000000.000,17501000000.000,17602000000.000,17410000000.000,17226000000.000,17593000000.000,17672000000.000,18649000000.000,28068000000.000,28350000000.000,28654000000.000,28737000000.000,28564000000.000,28769000000.000,29462000000.000,32041000000.000,32149000000.000,32582000000.000
AssetsCurrent,1468000000.000,1543000000.000,1796000000.000,1607000000.000,1982000000.000,1848000000.000,1577000000.000,1509000000.000,1489000000.000,1420000000.000,1584000000.000,1339000000.000,1490000000.000,1466000000.000,1481000000.000,2788000000.000,2691000000.000,2700000000.000,2575000000.000,2362000000.000,2258000000.000,2595000000.000,2762000000.000,2567000000.000,2631000000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,1305000000.000,,,,,,,,,,,,,,,,
AssetsNoncurrent,4017000000.000,4035000000.000,4377000000.000,4222000000.000,4170000000.000,4049000000.000,3932000000.000,3571000000.000,3510000000.000,3387000000.000,2696000000.000,2601000000.000,2508000000.000,2473000000.000,3166000000.000,6134000000.000,6162000000.000,6204000000.000,6192000000.000,6096000000.000,6115000000.000,6091000000.000,7276000000.000,7274000000.000,7338000000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,128000000.000,153000000.000,149000000.000,182000000.000,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,-3000000.000,,,,3000000.000,,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,16000000.000,7000000.000,9000000.000,7000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,4000000.000,0.000,0.000,0.000,0.000,10000000.000,9000000.000,8000000.000,15000000.000,12000000.000,12000000.000,7000000.000,7000000.000,3000000.000,2000000.000
CapitalLeasedAssetsGross,,,,,,,6000000.000,,,,9000000.000,,,,9000000.000,,,,48000000.000,,,,44000000.000,,
CapitalLeasesContingentRentalPaymentsDue,,,,,,,27000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,4000000.000,,,,7000000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,3000000.000,,,,3000000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,1000000.000,,,,4000000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,4000000.000,,,,7000000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,,,,,,,,,,,,,,,58000000.000,,,,44000000.000,,
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,,,,,,,,,,,,,13000000.000,,,,12000000.000,,
CapitalLeasesFutureMinimumPaymentsReceivableDueThereafter,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,,,,,,,,,,,,,,9000000.000,,,,0.000,,
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,,,,,,,,,,,,,,10000000.000,,,,9000000.000,,
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,,,,,,,,,,,,,,13000000.000,,,,11000000.000,,
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,,,,,,,,,,,,,,13000000.000,,,,12000000.000,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,3000000.000,,,,1000000.000,,,,5000000.000,,,,26000000.000,,,,32000000.000,,
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingLeasesCurrent,,,,,,,,,,,,,,,,,,,6000000.000,,,,7000000.000,,
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingLeasesNoncurrent,,,,,,,,,,,,,,,,,,,65000000.000,,,,57000000.000,,
CapitalLeasesNetInvestmentInDirectFinancingLeases,,,,,,,,,,,,,,,,,,,71000000.000,,,,64000000.000,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesDeferredIncome,,,,,,,,,,,,,,,,,,,27000000.000,,,,20000000.000,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesUnguaranteedResidualValuesOfLeasedProperty,,,,,,,,,,,,,,,,,,,40000000.000,,,,40000000.000,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,245000000.000,,,,323000000.000,,,,293000000.000,,,,439000000.000,,,,435000000.000,,
CapitalizedComputerSoftwareGross,,,,,,,479000000.000,,,,572000000.000,,,,590000000.000,,,,770000000.000,,,,715000000.000,,
