,2011-08-31,2011-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,1286.000,1011706.000
CostOfRevenue,,1965435.000
Depreciation,,14155.000
DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,-23852.000,619119.000
EarningsPerShareBasic,0.000,0.060
EarningsPerShareDiluted,0.000,0.060
EffectOfExchangeRateOnCashAndCashEquivalents,,12902.000
EquipmentExpense,,-22282.000
GeneralAndAdministrativeExpense,-23852.000,567635.000
GoodwillTranslationAdjustments,,28579.000
GrossProfit,,1270947.000
IncomeLossFromContinuingOperations,-23852.000,474685.000
IncreaseDecreaseInInventories,,-2260.000
NetCashProvidedByUsedInFinancingActivities,33688.000,1029978.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,33688.000,1029978.000
NetCashProvidedByUsedInInvestingActivities,,-487904.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-487904.000
NetCashProvidedByUsedInOperatingActivities,-32402.000,456730.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-32402.000,456730.000
NetIncomeLoss,-23852.000,619119.000
OperatingExpenses,-23852.000,796262.000
OtherComprehensiveIncomeLossTax,-23852.000,619119.000
OtherComprehensiveIncomeLossTaxPortionAttributableToParent,-23852.000,647698.000
OtherIncome,,144434.000
ProceedsFromIssuanceOfCommonStock,9000.000,
ProceedsFromRelatedPartyDebt,24688.000,107148.000
ProfitLoss,-23852.000,619119.000
Revenues,0.000,3236382.000
SalesRevenueNet,0.000,3091948.000
SellingExpense,,228627.000
StockIssuedDuringPeriodValueNewIssues,9000.000,9000.000
UnrealizedGainOnForeignCurrencyDerivativesBeforeTax,,28579.000
WeightedAverageNumberOfDilutedSharesOutstanding,5045000.000,10591397.000
WeightedAverageNumberOfSharesOutstandingBasic,5045000.000,10591397.000
