,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,2673061.000,3467337.000,6275163.000,4523575.000,5554634.000,6297787.000,7773102.000,7215998.000,6117994.000,5467355.000,6390000.000,5086000.000,5958000.000,6315000.000,7055000.000,10403000.000,11817000.000,10977000.000,10327000.000,10911000.000,12333000.000,13227000.000,14640000.000,29615000.000,37040000.000
AccountsReceivableNetCurrent,7354808.000,6338855.000,8747104.000,6810016.000,8363433.000,10587711.000,13231017.000,11929466.000,9588721.000,11317706.000,12957000.000,11681000.000,10601000.000,11055000.000,18286000.000,12640000.000,14215000.000,15892000.000,16011000.000,15139000.000,14536000.000,16210000.000,25901000.000,73036000.000,75765000.000
AccruedLiabilitiesCurrent,9948472.000,11516831.000,10472805.000,11394906.000,13096744.000,15189524.000,16656801.000,22431373.000,18820815.000,17611043.000,20110000.000,16143000.000,19023000.000,23904000.000,29482000.000,33509000.000,25030000.000,27817000.000,31674000.000,30282000.000,33072000.000,35937000.000,35253000.000,119303000.000,104321000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,13096744.000,15189524.000,16656801.000,,,,,,,,,,,,,,,,,,
AccruedMarketingCostsCurrent,,,,,2671289.000,3122468.000,2688818.000,3343085.000,4129788.000,4181401.000,4631000.000,4868000.000,5651000.000,6304000.000,7626000.000,7031000.000,6268000.000,4862000.000,4323000.000,6098000.000,6029000.000,6748000.000,4274000.000,13692000.000,14178000.000
AccruedProfessionalFeesCurrent,,,,,,,,5326412.000,1200143.000,938212.000,1064000.000,1141000.000,1036000.000,1716000.000,1961000.000,2566000.000,2024000.000,2521000.000,1944000.000,2635000.000,2855000.000,1593000.000,1429000.000,4513000.000,6190000.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,1071002.000,1143133.000,1711926.000,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,15343434.000,,,,18819000.000,,,,23627000.000,,,,30409000.000,,,,38249000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,-450000.000,,,,-1200000.000,,,,-3000000.000,,,,-5200000.000,,,,-6600000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,585965.000,-729625.000,-1557324.000,-510878.000,-1420685.000,-657524.000,-400023.000,-1933684.000,-1664914.000,-1440167.000,-1186000.000,-1300000.000,-1296000.000,-2311000.000,-3117000.000,-4535000.000,-4319000.000,-4350000.000,-5216000.000,-4690000.000,-5313000.000,-5199000.000,-6618000.000,-6719000.000,4813000.000
AdditionalPaidInCapitalCommonStock,141882081.000,146857936.000,154440369.000,158900221.000,165076334.000,172083754.000,178546385.000,183572458.000,188177527.000,195062355.000,200235000.000,210542000.000,219127000.000,226349000.000,237203000.000,249260000.000,255160000.000,260746000.000,276793000.000,284394000.000,292048000.000,300162000.000,314700000.000,3246334000.000,3244722000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,179501.000,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,104000.000,102000.000,109000.000,130000.000,142000.000,160000.000,180000.000,201000.000,207000.000,226000.000,269000.000,294000.000,279000.000,275000.000,301000.000,278000.000,295000.000,295000.000,274000.000,272000.000,271000.000,256000.000,245000.000,1406000.000,1764000.000
Assets,206403869.000,216764925.000,232057117.000,240371296.000,251003560.000,263143883.000,279537784.000,277686491.000,274519578.000,276562804.000,279613000.000,300366000.000,316858000.000,306313000.000,317849000.000,354487000.000,354536000.000,367162000.000,455699000.000,476634000.000,471914000.000,461910000.000,443293000.000,3957313000.000,3929090000.000
AssetsCurrent,195204573.000,195776014.000,211782815.000,204032012.000,211736554.000,221100999.000,232157680.000,226856894.000,221254710.000,222519821.000,212097000.000,226172000.000,243681000.000,219826000.000,230895000.000,265269000.000,264716000.000,275546000.000,236435000.000,257612000.000,254193000.000,247962000.000,228090000.000,403143000.000,401614000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,36000.000,9000.000,59000.000,56000.000,54000.000,10000.000,99000.000,133000.000,74000.000,17000.000,1000.000,0.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,106000.000,138000.000,10000.000,29000.000,12000.000,53000.000,9000.000,11000.000,43000.000,43000.000,34000.000,29000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,100400000.000,85200000.000,85300000.000,85200000.000,85400000.000,70609000.000,55700000.000,29400000.000,24500000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,100016438.000,100118346.000,100082602.000,100445585.000,100387064.000,100323228.000,100300000.000,100200000.000,100100000.000,100100000.000,100300000.000,100300000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtSecuritiesCurrent,90116871.000,90113600.000,95040045.000,100038824.000,100015400.000,100199764.000,100160889.000,100493241.000,100357728.000,100402229.000,100299000.000,100255000.000,100170000.000,99985000.000,100209000.000,100321000.000,100403000.000,85280000.000,85284000.000,85314000.000,85515000.000,70609000.000,55710000.000,29386000.000,24488000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,100015400.000,100199764.000,100160889.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,,,50000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,68545.000,10142.000,4500.000,10025.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,67507.000,91561.000,82787.000,57681.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,234568.000,153890.000,161494.000,168932.000,,,,,,,,,,,,,,,,,
