,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableCurrent,1929540.000,2452888.000,3366207.000,3082000.000,2115000.000,4509000.000,5453000.000,5046000.000,7658000.000,4858000.000,7305000.000,3651000.000,4233000.000,3811000.000,5207000.000,3434000.000
AccountsReceivableGrossCurrent,,,,,9437000.000,16559000.000,,13031000.000,17300000.000,20473000.000,,,,,,
AccountsReceivableNetCurrent,8574864.000,12410011.000,11403226.000,8355000.000,9342000.000,16463000.000,16603000.000,12895000.000,17166000.000,20295000.000,25008000.000,12965000.000,18311000.000,19941000.000,21447000.000,15397000.000
AccountsReceivableRelatedPartiesCurrent,,,,,1200000.000,1000000.000,38000.000,200000.000,0.000,,,,,,,
AccruedLiabilitiesCurrent,4310509.000,3158917.000,3844894.000,3640000.000,4678000.000,4455000.000,4949000.000,4236000.000,5456000.000,5706000.000,6721000.000,5919000.000,6379000.000,5691000.000,7235000.000,6226000.000
AccruedProfessionalFeesCurrent,,,,,223000.000,362000.000,368000.000,236000.000,348000.000,200000.000,198000.000,248000.000,70000.000,138000.000,231000.000,811000.000
AccruedSalesCommissionCurrent,,,,,804000.000,864000.000,1112000.000,,,,1608000.000,,,,,
AccruedSalesCommissionCurrentAndNoncurrent,,,,,,,,713000.000,833000.000,1300000.000,,862000.000,1211000.000,928000.000,1778000.000,1487000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,2635000.000,,,,3962000.000,4499000.000,5010000.000,5388000.000,5777000.000,6000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,-20000.000,26000.000,20000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,-464000.000,-199000.000,-96000.000,,,,,,,,,
