,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,4091972.000,4961054.000,3900317.000,3996907.000,3339638.000,3363447.000,3646560.000,2410523.000,2344938.000,2652901.000,4015502.000,3388991.000,4207431.000,20098589.000,10071009.000,12286760.000,14880157.000,18680167.000,22463974.000,6821130.000,6713642.000,7901513.000
AccountsReceivableNetCurrent,27002950.000,35105826.000,41469880.000,32102641.000,33445492.000,52667221.000,48734017.000,37690324.000,32761399.000,45472432.000,54071475.000,37958359.000,31781009.000,45149391.000,58806466.000,36069804.000,33865407.000,41142978.000,62532017.000,34800657.000,30336322.000,42622856.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,12535972.000,14169939.000,15353885.000,15273423.000,15761267.000,15443869.000,16210661.000,16993951.000,19790561.000,20959885.000,20928244.000,18606036.000,18824844.000,18907504.000,20796420.000,20295625.000,21901467.000,15838394.000,10196987.000,23194360.000,16531050.000,15700482.000
AdditionalPaidInCapital,52676854.000,52823660.000,53015636.000,53067243.000,53067243.000,53396140.000,53487389.000,53487389.000,53487389.000,53487389.000,53487389.000,53487389.000,53487389.000,53853089.000,53853089.000,53853089.000,57844419.000,57844419.000,57842064.000,57842064.000,57842064.000,57852249.000
AdvancesOnInventoryPurchases,8027308.000,10747976.000,15772736.000,17632219.000,12621820.000,12620125.000,22295529.000,23178999.000,26931981.000,29110443.000,42400517.000,37010073.000,40841453.000,36077781.000,42479437.000,36716401.000,40529635.000,33473757.000,34631432.000,36679163.000,35974244.000,41156463.000
Assets,181928763.000,188897031.000,218698333.000,217167854.000,216641462.000,247852796.000,250365233.000,252156406.000,262563409.000,279765312.000,303046312.000,310148191.000,318060536.000,360977219.000,336541719.000,329096977.000,333433641.000,325990043.000,309537530.000,286866275.000,281090001.000,285530997.000
AssetsCurrent,102611458.000,108644428.000,128423505.000,127164357.000,127452063.000,156852149.000,160158820.000,162584895.000,168037595.000,175720956.000,185411958.000,191408554.000,199459309.000,230429913.000,201929498.000,196118527.000,200637575.000,197407219.000,191049926.000,176674852.000,175075921.000,180893321.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,,,465916.000,464090.000,475365.000,469474.000,475844.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,,,,,831595.000,694989.000,691407.000,630611.000,594133.000
CashAndCashEquivalentsAtCarryingValue,9605538.000,11439874.000,17353494.000,19497808.000,19568782.000,16731380.000,32345603.000,31869400.000,34388275.000,33160895.000,33857193.000,42718737.000,42215612.000,40787500.000,30279988.000,36746627.000,37267322.000,31145108.000,20664487.000,30446293.000,38524240.000,37440963.000
