,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,1293000.000,1628000.000,-487000.000,-1356000.000,-1423000.000,-1165000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,3629000.000,2667000.000,12052000.000,-4908000.000,-31379000.000,-5876000.000
AdvertisingExpense,629000.000,614000.000,523000.000,470000.000,483000.000,554000.000
AllocatedShareBasedCompensationExpense,,,0.000,0.000,0.000,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,3655000.000,4760000.000,1250000.000,1094000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,4065000.000,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,-1938000.000,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,8301000.000,1904000.000,1388000.000,2635000.000,2618000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,129170.000,82598.000,64479000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,142000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,1343000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,1201000.000,
AvailableForSaleSecuritiesGrossRealizedGains,,1400000.000,3300000.000,6272000.000,2325000.000,960000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,3100000.000,408000.000,0.000,-29000.000,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,1566000.000,2493000.000,982000.000,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,6251000.000,768000.000,1343000.000,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,5114000.000,-1712000.000,2887000.000,6272000.000,2296000.000,960000.000
BankOwnedLifeInsuranceIncome,787000.000,692000.000,706000.000,650000.000,564000.000,552000.000
CommonStockDividendsPerShareCashPaid,,,,,,0.090
CommonStockDividendsPerShareDeclared,,0.000,0.000,0.000,0.000,0.090
ComprehensiveIncomeNetOfTax,7841000.000,-3046000.000,-3408000.000,17650000.000,34464000.000,4763000.000
CurrentIncomeTaxExpenseBenefit,,,,,-75000.000,134000.000
DebtInstrumentInterestRateDuringPeriod,,,,,0.020,0.024
DeferredIncomeTaxExpenseBenefit,,,,,2297000.000,1968000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,,,0.500,,
DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,,,,0.200,0.250,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,,0.040,,
Depreciation,,,,,1200000.000,1300000.000
DepreciationDepletionAndAmortization,,1400000.000,1300000.000,1300000.000,1703000.000,2604000.000
DividendsCommonStockCash,,,,,,1492000.000
EarningsPerShareBasic,-0.020,-0.830,0.390,0.810,2.170,0.380
EarningsPerShareDiluted,-0.020,-0.830,0.390,0.810,2.170,0.380
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,0.340,0.340
EquipmentExpense,1654000.000,1723000.000,1468000.000,1471000.000,1657000.000,1732000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,-2000.000,0.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,-63000.000,-22000.000,0.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,,14691000.000,0.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,,41389000.000,622000.000,0.000,,
FederalDepositInsuranceCorporationPremiumExpense,2657000.000,2216000.000,,,,
FeesAndCommissions,3105000.000,2985000.000,2945000.000,2975000.000,2960000.000,2892000.000
FeesAndCommissionsMortgageBankingAndServicing,673000.000,,,,,
FinancingReceivableAllowanceForCreditLossesPeriodIncreaseDecrease,,224000.000,,,,
FinancingReceivableAllowanceForCreditLossesWriteOffs,,0.000,,,,
FinancingReceivableModificationsNumberOfContracts2,,,,18.000,8.000,4.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,5826000.000,1287000.000,1744000.000,310000.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,5706000.000,1200000.000,2639000.000,306000.000
FinancingReceivableModificationsSubsequentDefaultNumberOfContracts1,,,,0.000,,4.000
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,27000.000,0.000,,787.000
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,,,,,,0.000
ForeclosedRealEstateExpense,3720000.000,2027000.000,719000.000,2569000.000,400000.000,409000.000
GainLossOnDispositionOfAssets,,-142000.000,0.000,607000.000,0.000,
GainLossOnSaleOfLoansAndLeases,755000.000,859000.000,362000.000,292000.000,292000.000,340000.000
GainLossOnSaleOfOtherAssets,20000.000,,579000.000,0.000,0.000,
GainLossOnSaleOfOtherLoansAndLeases,,,,-13000.000,,
GainLossOnSaleOfProperties,,,,181000.000,,
GainLossOnSaleOfSecuritiesNet,5114000.000,-1712000.000,2887000.000,6640000.000,2296000.000,960000.000
GainLossOnSalesOfLoansNet,755000.000,859000.000,362000.000,292000.000,292000.000,340000.000
GainsLossesOnSalesOfOtherAssets,20000.000,,,,,
GainsLossesOnSalesOfOtherRealEstate,2528000.000,305000.000,135000.000,209000.000,162000.000,49000.000
GeneralInsuranceExpense,695000.000,896000.000,1179000.000,951000.000,659000.000,516000.000
HeldtomaturitySecuritiesSoldSecurityRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,368000.000,,
ImpairedFinancingReceivableAverageRecordedInvestment,,23328000.000,13145000.000,9545000.000,11087000.000,6928000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,376000.000,366000.000,235000.000,258000.000,202000.000
ImpairmentOfInvestments,-751000.000,96000.000,0.000,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-335000.000,-13711000.000,6382000.000,13746000.000,8081000.000,8056000.000
IncomeLossFromEquityMethodInvestments,4000.000,7000.000,6000.000,6000.000,6000.000,7000.000
IncomeTaxExaminationPenaltiesExpense,,,,570000.000,0.000,
IncomeTaxExpenseBenefit,,0.000,0.000,326000.000,-27759000.000,1747000.000
