,2011-03-26,2011-06-25,2011-09-24,2011-12-24,2012-03-24,2012-06-23,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-03-26,2016-06-25,2016-09-24,2016-12-24,2017-03-25
AccountsPayableCurrent,50016000.000,32123000.000,37456000.000,54692000.000,34208000.000,26309000.000,53141000.000,72736000.000,76557000.000,46072000.000,52766000.000,108516000.000,73961000.000,39071000.000,49253000.000,55180000.000,49548000.000,27829000.000,34922000.000,45860000.000,35836000.000,26213000.000,32286000.000,68824000.000,56365000.000
AccountsReceivableNetCurrent,142052000.000,83068000.000,66630000.000,107211000.000,106843000.000,62478000.000,88944000.000,150347000.000,191539000.000,105670000.000,94854000.000,199014000.000,295330000.000,139981000.000,96915000.000,147023000.000,186960000.000,83535000.000,59929000.000,88781000.000,100413000.000,62334000.000,53802000.000,108841000.000,125236000.000
AccruedInsuranceCurrent,,41626000.000,9950000.000,41431000.000,41218000.000,43604000.000,8591000.000,52853000.000,54021000.000,54060000.000,6650000.000,,,,10040000.000,,,,13430000.000,,,,16270000.000,,
AccruedInsuranceNoncurrent,39757000.000,,42891000.000,,,,45960000.000,,,,51502000.000,50475000.000,48524000.000,48961000.000,52410000.000,52255000.000,51775000.000,50004000.000,43653000.000,47443000.000,43712000.000,39386000.000,43406000.000,43473000.000,49759000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,407291000.000,,,,427408000.000,,,,492610000.000,,,,529920000.000,,,,579748000.000,,,,630899000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-53475000.000,-52784000.000,-59916000.000,-57708000.000,-56566000.000,-56556000.000,-61107000.000,-59201000.000,-56992000.000,-54235000.000,-47353000.000,-46211000.000,-45000000.000,-44127000.000,-45905000.000,-44816000.000,-44013000.000,-42839000.000,-48883000.000,-47414000.000,-45971000.000,-44696000.000,-45832000.000,-44434000.000,-43221000.000
AllowanceForDoubtfulAccountsReceivable,,6647000.000,6960000.000,5978000.000,6263000.000,5990000.000,4347000.000,4503000.000,6135000.000,6793000.000,6786000.000,7272000.000,10350000.000,12774000.000,11122000.000,8541000.000,7130000.000,5220000.000,3520000.000,3295000.000,3601000.000,3401000.000,2441000.000,2901000.000,4200000.000
AllowanceForDoubtfulAccountsReceivableCurrent,6646000.000,,,,,,,,,,,,,,,,,,,,,,,,
Assets,1022532000.000,976123000.000,956459000.000,952130000.000,931478000.000,896064000.000,2884448000.000,2928931000.000,2955779000.000,2979542000.000,2727987000.000,2776441000.000,2853545000.000,2649500000.000,2609363000.000,2622563000.000,2651484000.000,2540312000.000,2485730000.000,2453017000.000,2439691000.000,2361385000.000,2295969000.000,2294225000.000,2283885000.000
AssetsCurrent,355720000.000,313002000.000,297822000.000,297367000.000,282531000.000,249168000.000,338280000.000,406523000.000,456183000.000,510391000.000,293322000.000,374707000.000,482946000.000,305178000.000,294865000.000,329060000.000,380178000.000,295328000.000,273413000.000,217912000.000,224876000.000,184623000.000,147299000.000,186821000.000,196922000.000
