,2014-12-31,2015-12-31,2016-12-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,-29591.000,45000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1087278.000,1382000.000,2323000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,2388026.000,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,1000.000,,
AllocatedShareBasedCompensationExpense,1029774.000,1611000.000,
AmortizationOfDeferredCharges,2404196.000,0.000,
AmortizationOfFinancingCosts,745039.000,,
AmortizationOfIntangibleAssets,,,89000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1530684.000,1369513.000,3717249.000
ComprehensiveIncomeNetOfTax,,,-15298000.000
CurrentFederalTaxExpenseBenefit,,0.000,0.000
CurrentForeignTaxExpenseBenefit,,,0.000
CurrentStateAndLocalTaxExpenseBenefit,1256.000,1000.000,1000.000
DebtConversionOriginalDebtAmount1,7000000.000,0.000,110000.000
DeferredFederalIncomeTaxExpenseBenefit,,0.000,0.000
DeferredForeignIncomeTaxExpenseBenefit,,,-23000.000
DeferredIncomeTaxExpenseBenefit,,,-23000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,0.000,0.000
Depreciation,200401.000,464000.000,604000.000
DepreciationAndAmortization,219736.000,491000.000,694000.000
DerivativeGainLossOnDerivativeNet,1163772.000,0.000,
EarningsPerShareBasicAndDiluted,-2.160,-1.360,-1.570
EffectOfExchangeRateOnCashAndCashEquivalents,,,-6000.000
FairValueAdjustmentOfWarrants,382327.000,-235021.000,
FairValueAssumptionsExpectedDividendRate,0.000,,
FederalIncomeTaxExpenseBenefitContinuingOperations,,0.000,0.000
FiniteLivedIntangibleAssetsForeignCurrencyTranslationGainLoss,,,5000.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,,,-23000.000
GainLossOnDispositionOfAssets1,,,-1000.000
GeneralAndAdministrativeExpense,2931860.000,4085000.000,8455000.000
GoodwillAcquiredDuringPeriod,,,824000.000
GoodwillForeignCurrencyTranslationGainLoss,,,-35000.000
ImpairmentOfIntangibleAssetsFinitelived,,,19000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-9729954.000,-9714000.000,-15269000.000
IncomeLossFromEquityMethodInvestments,-19664.000,18000.000,1000.000
IncomeTaxExpenseBenefit,1256.000,1000.000,-22000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,2868159.000,3426000.000,6219000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,28000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-3308184.000,-3291000.000,-5191000.000
IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,-168576.000,,
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,131000.000,173000.000
IncomeTaxReconciliationOtherAdjustments,146715.000,10000.000,19000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,829.000,1000.000,-1022000.000
IncomeTaxReconciliationTaxCreditsOther,,102000.000,
IncomeTaxReconciliationTaxCreditsResearch,,174000.000,267000.000
IncomeTaxesPaid,800.000,1000.000,1000.000
IncreaseDecreaseInAccountsPayable,130919.000,295000.000,56000.000
IncreaseDecreaseInAccountsReceivable,,,19000.000
IncreaseDecreaseInAccruedLiabilities,-17590.000,-86000.000,-34000.000
IncreaseDecreaseInDeferredRevenue,,,299000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,301385.000,79000.000,980000.000
IncreaseDecreaseInOtherNoncurrentAssets,2874.000,0.000,1000.000
IncreaseDecreaseInOtherOperatingLiabilities,85993.000,-36000.000,-34000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-77115.000,32000.000,8000.000
InterestExpense,2807862.000,0.000,
InterestPaid,413754.000,0.000,0.000
InvestmentIncomeInterest,28816.000,27000.000,22000.000
InvestmentIncomeNet,19664.000,,
LeaseAndRentalExpense,128322.000,163000.000,220000.000
LegalFees,,349000.000,750000.000
LossContingencyLossInPeriod,0.000,,
NetCashProvidedByUsedInContinuingOperations,2463614.000,-3302000.000,2583000.000
NetCashProvidedByUsedInFinancingActivities,16213423.000,-45000.000,16078000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,16213423.000,-45000.000,16078000.000
NetCashProvidedByUsedInInvestingActivities,-9136920.000,4154000.000,-2830000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-9136920.000,4154000.000,-2830000.000
NetCashProvidedByUsedInOperatingActivities,-4612889.000,-7411000.000,-10659000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4612889.000,-7411000.000,-10659000.000
NetIncomeLoss,-9731210.000,-9715000.000,-15247000.000
NonoperatingIncomeExpense,-3630873.000,27000.000,21000.000
OperatingExpenses,6099081.000,9741000.000,15592000.000
OperatingIncomeLoss,-6099081.000,-9741000.000,-15290000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,-51000.000
OtherNonoperatingIncome,1163772.000,0.000,-1000.000
PaymentsForTenantImprovements,72160.000,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,29550.000,45000.000,0.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,513000.000
PaymentsToAcquireHeldToMaturitySecurities,7979889.000,9989000.000,12249000.000
PaymentsToAcquireIntangibleAssets,139642.000,342000.000,177000.000
PaymentsToAcquirePropertyPlantAndEquipment,1017389.000,415000.000,400000.000
PaymentsToAcquireRestrictedInvestments,,100000.000,
ProceedsFromIssuanceInitialPublicOffering,18630000.000,0.000,
ProceedsFromIssuanceOfCommonStock,,,10621000.000
ProceedsFromIssuanceOfPrivatePlacement,,,5177000.000
ProceedsFromIssuanceOfWarrants,1000.000,0.000,280000.000
ProceedsFromSaleAndMaturityOfHeldToMaturitySecurities,,15000000.000,10509000.000
ResearchAndDevelopmentExpense,2947485.000,3554000.000,6443000.000
Revenues,0.000,0.000,302000.000
SalesRevenueNet,0.000,0.000,302000.000
ShareBasedCompensation,1087278.000,1611000.000,2659000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,109860.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,491200.000,77500.000,346500.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,4.140,4.950,1.810
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,5.080
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,6.290,8.360,3.030
SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,,1360000.000,2659000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,,,56251.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,,,3.320
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,39.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,-142895.000,160720.000,173010.000
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,1256.000,1000.000,1000.000
StockIssuedDuringPeriodValueAcquisitions,,,545000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,9400000.000,,
StockIssuedDuringPeriodValueIssuedForServices,,156000.000,17000.000
StockIssuedDuringPeriodValueNewIssues,18630000.000,,15798000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,280000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,0.000,,0.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesExpense,0.000,,0.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,1349692.000,4100000.000,6200000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4510242.000,7160567.000,9691115.000
