,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,16399.000,16699.000,3835.000,2499.000,11120.000,4419.000,4600.000
AccountsPayableCurrent,6710.000,4145.000,,,,,,,
AccountsReceivableNetCurrent,,,,,,,1200.000,,
AdditionalPaidInCapital,2753.000,8753.000,163153.000,131903.000,116124.000,74903.000,261137.000,261137.000,269737.000
Assets,435.000,569.000,101233.000,63021.000,31707.000,379.000,3135.000,374.000,85.000
AssetsCurrent,435.000,569.000,101233.000,63021.000,31707.000,379.000,3135.000,374.000,85.000
Cash,,,,521.000,457.000,379.000,1935.000,374.000,85.000
CashAndCashEquivalentsAtCarryingValue,435.000,569.000,7483.000,521.000,457.000,379.000,1935.000,374.000,85.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000
CommonStockSharesIssued,8500000.000,8500000.000,9100000.000,9100000.000,,,9100000.000,9100000.000,9100000.000
CommonStockSharesOutstanding,8500000.000,8500000.000,9100000.000,9100000.000,,,9100000.000,9100000.000,9100000.000
CommonStockSharesSubscriptions,,,,,,,32100.000,32100.000,32100.000
CommonStockValue,8500.000,8500.000,9100.000,9100.000,9100.000,9100.000,9100.000,9100.000,9100.000
ConvertibleNotesPayableCurrent,,,31250.000,,,,22503.000,28003.000,23092.000
DebtInstrumentUnamortizedDiscount,,,93750.000,62500.000,,,,,
DeferredTaxAssetsGross,-2100.000,-7900.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,107851.000,,,,51354.000,,
DeferredTaxAssetsValuationAllowance,2100.000,7900.000,-107851.000,,,,-51354.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,17528.000,20829.000,118669.000,158681.000,206573.000,,,,
DueToOfficersOrStockholdersCurrent,,,,,,,,1680.000,
Liabilities,6710.000,4145.000,47649.000,80699.000,113056.000,148470.000,43098.000,38077.000,46286.000
LiabilitiesAndStockholdersEquity,435.000,569.000,101233.000,63021.000,31707.000,379.000,3135.000,374.000,85.000
LiabilitiesCurrent,6710.000,4145.000,47649.000,,113056.000,148470.000,43098.000,38077.000,46286.000
NotesPayableCurrent,,,,64000.000,109221.000,145971.000,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,9475.000,3975.000,18594.000
OperatingLossCarryforwards,,,118669.000,,,,342300.000,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,,,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,0.000,,,,,
PreferredStockSharesOutstanding,,,,0.000,,,,,
PrepaidExpenseCurrent,,,93750.000,62500.000,31250.000,,,,
RetainedEarningsAccumulatedDeficit,,,,,,-232094.000,-342300.000,-340040.000,-342300.000
StockholdersEquity,-6275.000,-3576.000,53584.000,17678.000,-81349.000,-148091.000,-39963.000,-37703.000,-46201.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-6275.000,-3576.000,53584.000,-17678.000,-81349.000,-148091.000,-39963.000,-37703.000,-46201.000
