,2016-10-31,2017-01-31,2017-04-30
AllocatedShareBasedCompensationExpense,90728000.000,52607000.000,50351000.000
AmortizationOfIntangibleAssets,405000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,42261190.000,45416354.000,41621959.000
BusinessAcquisitionProFormaEarningsPerShareBasic,-2.170,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,-2.170,,
BusinessAcquisitionsProFormaNetIncomeLoss,-163081000.000,,
BusinessAcquisitionsProFormaRevenue,167709000.000,,
CapitalExpendituresIncurredButNotYetPaid,5033000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,126254000.000,,
ComprehensiveIncomeNetOfTax,-162177000.000,-93362000.000,-111903000.000
ConversionOfStockAmountIssued1,310379000.000,,
CostOfGoodsAndServicesSold,69762000.000,76846000.000,83206000.000
CostOfGoodsSold,52210000.000,58403000.000,62593000.000
CostOfServices,17552000.000,18443000.000,20613000.000
Depreciation,8200000.000,,
DepreciationDepletionAndAmortization,8572000.000,,
EarningsPerShareBasicAndDiluted,-2.180,-0.660,-0.780
FairValueAdjustmentOfWarrants,21133000.000,,
GainsLossesOnExtinguishmentOfDebt,-3320000.000,,
GeneralAndAdministrativeExpense,29372000.000,15481000.000,15610000.000
GrossProfit,97047000.000,105349000.000,108557000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-162093000.000,-92711000.000,-109364000.000
IncomeTaxExpenseBenefit,,501000.000,2613000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-1500000.000,,
IncomeTaxesPaidNet,698000.000,,
IncreaseDecreaseInAccountsPayable,5052000.000,,
IncreaseDecreaseInAccountsReceivable,36213000.000,,
IncreaseDecreaseInAccruedLiabilities,682000.000,,
IncreaseDecreaseInDeferredCharges,4630000.000,,
IncreaseDecreaseInDeferredRevenue,72958000.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,3518000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-840000.000,,
InterestPaidNet,1271000.000,,
LeaseAndRentalExpense,2900000.000,2900000.000,3000000.000
NetCashProvidedByUsedInFinancingActivities,170053000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,170053000.000,,
NetCashProvidedByUsedInInvestingActivities,-47959000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-47959000.000,,
NetCashProvidedByUsedInOperatingActivities,4160000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,4160000.000,,
NetIncomeLoss,-162169000.000,-93212000.000,-111977000.000
NonoperatingIncomeExpense,-25712000.000,-421000.000,303000.000
OperatingExpenses,233428000.000,197639000.000,218224000.000
OperatingIncomeLoss,-136381000.000,-92290000.000,-109667000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,-8000.000,-150000.000,74000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-8000.000,-150000.000,74000.000
OtherNoncashIncomeExpense,-369000.000,,
PaymentsOfDebtExtinguishmentCosts,1580000.000,,
PaymentsOfStockIssuanceCosts,2243000.000,,
PaymentsToAcquireAvailableForSaleSecuritiesDebt,87448000.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,184000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,11915000.000,,
ProceedsFromIssuanceInitialPublicOffering,254455000.000,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,19950000.000,,
ProceedsFromPaymentsForOtherFinancingActivities,73000.000,,
ProceedsFromSaleMaturityAndCollectionsOfInvestments,31638000.000,,
RelatedPartyTransactionPurchasesFromRelatedParty,200000.000,500000.000,200000.000
RepaymentsOfAssumedDebt,7124000.000,,
RepaymentsOfSeniorDebt,75000000.000,,
ResearchAndDevelopmentExpense,75281000.000,70914000.000,74607000.000
RevenueFromRelatedParties,100000.000,0.000,100000.000
Revenues,166809000.000,182195000.000,191763000.000
SalesRevenueGoodsNet,129657000.000,138508000.000,143142000.000
SalesRevenueNet,166809000.000,182195000.000,191763000.000
SalesRevenueServicesNet,37152000.000,43687000.000,48621000.000
SellingAndMarketingExpense,128775000.000,111244000.000,128007000.000
ShareBasedCompensation,90728000.000,,
StockIssued1,27063000.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,74373788.000,141996600.000,144054432.000
