,2014-12-31,2015-12-31,2016-12-31
AccretionExpenseIncludingAssetRetirementObligations,2300000.000,2500000.000,2400000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,-100000.000,6900000.000,4700000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,14100000.000,15800000.000,18000000.000
AllocatedShareBasedCompensationExpense,16000000.000,15200000.000,18000000.000
AllocatedShareBasedCompensationExpenseNetOfTax,13000000.000,13900000.000,16100000.000
AmortizationOfDeferredLeasingFees,33800000.000,36300000.000,38200000.000
AmortizationOfFinancingCosts,12100000.000,6300000.000,6400000.000
AmortizationOfIntangibleAssets,95000000.000,115400000.000,115300000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,200000.000,700000.000,500000.000
AssetRetirementObligationForeignCurrencyTranslation,-900000.000,-1700000.000,
AssetRetirementObligationForeignCurrencyTranslationGainLoss,,,100000.000
AssetRetirementObligationLiabilitiesIncurred,4700000.000,100000.000,200000.000
AssetRetirementObligationLiabilitiesSettled,1200000.000,4300000.000,1800000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,2.570,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,2.560,,
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,193600000.000,,
BusinessAcquisitionsProFormaNetIncomeLoss,293600000.000,,
BusinessAcquisitionsProFormaRevenue,1505900000.000,,
BusinessCombinationAcquisitionRelatedCosts,10400000.000,0.000,0.000
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentConsiderationTransferred,24200000.000,24200000.000,
CapitalExpendituresIncurredButNotYetPaid,1400000.000,7000000.000,11200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1300000.000,78800000.000,-36400000.000
CommonStockDividendsPerShareDeclared,5.670,1.420,1.360
ComprehensiveIncomeNetOfTax,291900000.000,-60200000.000,193300000.000
ContributionOfProperty,0.000,0.000,
CostsAndExpenses,1170700000.000,1427400000.000,1309000000.000
CurrentFederalTaxExpenseBenefit,29900000.000,300000.000,4000000.000
CurrentForeignTaxExpenseBenefit,3800000.000,5900000.000,1700000.000
CurrentIncomeTaxExpenseBenefit,43500000.000,7100000.000,7200000.000
CurrentStateAndLocalTaxExpenseBenefit,9800000.000,900000.000,1500000.000
DeferredFederalIncomeTaxExpenseBenefit,-198000000.000,500000.000,700000.000
DeferredForeignIncomeTaxExpenseBenefit,-1200000.000,-2200000.000,-2700000.000
DeferredIncomeTaxExpenseBenefit,-249500000.000,-1700000.000,-1800000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-50300000.000,0.000,200000.000
DefinedBenefitPlanActualReturnOnPlanAssets,4100000.000,1800000.000,2400000.000
DefinedBenefitPlanActuarialGainLoss,-7200000.000,200000.000,-200000.000
DefinedBenefitPlanAmortizationOfGainsLosses,-300000.000,-800000.000,-600000.000
DefinedBenefitPlanAmortizationOfTransitionObligationsAssets,,-100000.000,-100000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,0.050,0.040,0.040
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,0.056,0.053,0.051
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,0.030,0.030,0.030
DefinedBenefitPlanBenefitsPaid,1800000.000,1100000.000,1500000.000
DefinedBenefitPlanContributionsByEmployer,1600000.000,2000000.000,2000000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,2500000.000,2200000.000,2100000.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,-4100000.000,-8000000.000,1200000.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesPlanAssets,-3500000.000,-7100000.000,1000000.000
DefinedBenefitPlanFutureAmortizationOfGainLoss,900000.000,600000.000,500000.000
DefinedBenefitPlanInterestCost,2200000.000,1900000.000,1900000.000
DefinedBenefitPlanNetPeriodicBenefitCost,1400000.000,1800000.000,1900000.000
DefinedBenefitPlanServiceCost,1400000.000,1400000.000,1600000.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,2200000.000,1900000.000,2000000.000
DefinedContributionPlanCostRecognized,3800000.000,4200000.000,4400000.000
Depreciation,107200000.000,113700000.000,108900000.000
DepreciationAndAmortization,202200000.000,229100000.000,224200000.000
DirectOperatingCosts,726500000.000,833100000.000,818100000.000
Dividends,-244600000.000,195800000.000,188200000.000
EarningsPerShareBasic,2.690,-0.210,0.660
EarningsPerShareDiluted,2.670,-0.210,0.660
EffectOfExchangeRateOnCashAndCashEquivalents,-2300000.000,-3300000.000,-300000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,2100000.000,0.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,3000000.000,1300000.000,1900000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,100000.000,0.000
EquityMethodInvestmentDividendsOrDistributions,7400000.000,7700000.000,5000000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,0.000,0.000,
GainLossOnDispositionOfAssets1,2500000.000,-700000.000,1900000.000
GoodwillAcquiredDuringPeriod,299200000.000,1400000.000,13900000.000
GoodwillForeignCurrencyTranslationGainLoss,,,1100000.000
GoodwillTranslationAdjustments,-10500000.000,-14600000.000,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,200000.000,66300000.000,300000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,103600000.000,1300000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,102800000.000,83300000.000,100900000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-4800000.000,-112100000.000,-9900000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,98000000.000,-28800000.000,91000000.000
IncomeLossFromEquityMethodInvestments,2900000.000,4800000.000,5300000.000
IncomeTaxExpenseBenefit,-206000000.000,5400000.000,5400000.000
IncomeTaxReconciliationDeductionsOther,,0.000,
IncomeTaxReconciliationDispositionOfAssets,,-2700000.000,-3500000.000
IncomeTaxReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary,,5600000.000,6000000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,2900000.000,7300000.000,2400000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,34300000.000,-10100000.000,31900000.000
IncomeTaxReconciliationNondeductibleExpenseAmortization,,7900000.000,12200000.000
IncomeTaxReconciliationNondeductibleExpenseDepreciation,,51700000.000,50800000.000
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,36300000.000,
IncomeTaxReconciliationNondeductibleExpenseOther,1100000.000,200000.000,400000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,-3400000.000,4200000.000
IncomeTaxReconciliationOtherAdjustments,-13500000.000,-28000000.000,-33800000.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,-2100000.000,2900000.000
IncomeTaxReconciliationRepatriationOfForeignEarnings,,39000000.000,41000000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,4800000.000,1800000.000,1600000.000
IncomeTaxesPaidNet,53000000.000,5800000.000,1200000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-5800000.000,-25900000.000,-43800000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-9000000.000,1200000.000,6000000.000
IncreaseDecreaseInDeferredRevenue,-9800000.000,3000000.000,0.000
IncreaseDecreaseInOtherOperatingCapitalNet,500000.000,1100000.000,5700000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,6400000.000,2700000.000,500000.000
IncreaseDecreaseInReceivables,600000.000,13300000.000,11700000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,500000.000,0.000,500000.000
InterestExpense,84800000.000,114800000.000,113800000.000
InterestIncomeExpenseNonoperatingNet,,-114800000.000,-113800000.000
InterestPaid,55100000.000,107000000.000,111400000.000
LeaseAndRentalExpense,317400000.000,376400000.000,372100000.000
