,2017-01-28
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,9384000.000
AdvertisingExpense,17400000.000
AllocatedShareBasedCompensationExpense,9400000.000
AmortizationOfFinancingCosts,1800000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1664000.000
CostOfGoodsAndServicesSold,518155000.000
CurrentFederalTaxExpenseBenefit,36956000.000
CurrentStateAndLocalTaxExpenseBenefit,4756000.000
DeferredFederalIncomeTaxExpenseBenefit,-22261000.000
DeferredIncomeTaxExpenseBenefit,-26008000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-3729000.000
DefinedContributionPlanCostRecognized,800000.000
DepreciationAndAmortization,4247000.000
DepreciationDepletionAndAmortization,36925000.000
EarningsPerShareBasic,0.490
EarningsPerShareDiluted,0.480
EffectiveIncomeTaxRateContinuingOperations,0.367
GainLossOnDispositionOfAssets1,-216000.000
GainsLossesOnExtinguishmentOfDebt,-2715000.000
GoodwillImpairmentLoss,0.000
GrossProfit,247480000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,0.000
ImpairmentOfLongLivedAssetsHeldForUse,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,42788000.000
IncomeTaxExpenseBenefit,15722000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-257000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,14976000.000
IncomeTaxReconciliationNondeductibleExpense,625000.000
IncomeTaxReconciliationOtherAdjustments,-4000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,924000.000
IncomeTaxReconciliationTaxCredits,141000.000
IncomeTaxesPaid,30760000.000
IncreaseDecreaseInAccountsPayable,24344000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,9621000.000
IncreaseDecreaseInAccruedLiabilities,19415000.000
IncreaseDecreaseInInventories,67407000.000
IncreaseDecreaseInOtherOperatingAssets,2624000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1600000.000
IncreaseDecreaseInRestrictedCash,456000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,1478146.000
InterestCostsCapitalized,400000.000
InterestExpense,27174000.000
InterestPaid,21058000.000
NetCashProvidedByUsedInFinancingActivities,21340000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,21340000.000
NetCashProvidedByUsedInInvestingActivities,-63174000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-63174000.000
NetCashProvidedByUsedInOperatingActivities,43498000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,43498000.000
NetIncomeLoss,27066000.000
NetIncomeLossAvailableToCommonStockholdersBasic,27066000.000
OperatingCostsAndExpenses,174803000.000
OperatingIncomeLoss,72677000.000
OperatingLeasesIncomeStatementLeaseRevenue,200000.000
OperatingLeasesRentExpenseContingentRentals,0.000
OperatingLeasesRentExpenseNet,68100000.000
PaymentsOfDebtIssuanceCosts,323000.000
PaymentsToAcquireIntangibleAssets,586000.000
PaymentsToAcquirePropertyPlantAndEquipment,124273000.000
PreOpeningCosts,13900000.000
ProceedsFromIssuanceOfCommonStock,132944000.000
ProceedsFromLinesOfCredit,431139000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,62141000.000
RepaymentsOfDebt,130000000.000
RepaymentsOfLinesOfCredit,406164000.000
RepaymentsOfLongTermDebt,6128000.000
Revenues,765635000.000
SaleLeasebackTransactionCurrentPeriodGainRecognized,4721000.000
SalesRevenueNet,765635000.000
SellingGeneralAndAdministrativeExpense,170556000.000
ShareBasedCompensation,9384000.000
StockIssuedDuringPeriodValueNewIssues,126911000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,563000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,233000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,193000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,56892183.000
WeightedAverageNumberOfDilutedSharesOutstanding,56892183.000
WeightedAverageNumberOfSharesOutstandingBasic,55414037.000
