,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1862000.000,2157000.000,2429000.000,2782000.000,5195000.000,3246000.000,5159000.000,4540000.000,5957000.000,5237000.000,12817000.000,8230000.000
AccruedLiabilitiesCurrent,2069000.000,2853000.000,4687000.000,5522000.000,5164000.000,6404000.000,10148000.000,11430000.000,12382000.000,17093000.000,22352000.000,23652000.000
AccruedProfessionalFeesCurrent,210000.000,471000.000,574000.000,432000.000,803000.000,756000.000,935000.000,609000.000,738000.000,1225000.000,1751000.000,2715000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,146000.000,,,,261000.000,,,,542000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,39000.000,-35000.000,-102000.000,-81000.000
AdditionalPaidInCapital,,187400000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,188727000.000,190223000.000,326191000.000,330879000.000,335032000.000,479380000.000,483797000.000,678194000.000,688959000.000,695645000.000
Assets,51651000.000,137963000.000,129665000.000,115478000.000,228473000.000,208410000.000,189016000.000,303510000.000,275630000.000,436301000.000,404531000.000,351168000.000
AssetsCurrent,51543000.000,137790000.000,128822000.000,114529000.000,227508000.000,207481000.000,188491000.000,302606000.000,274107000.000,434688000.000,402579000.000,349044000.000
AssetsFairValueDisclosure,,,,,,,,,,,,342564000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,47000.000,17000.000,2000.000,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,8000.000,52000.000,104000.000,81000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,83253000.000,111227000.000,229064000.000,197185000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,,,,,,,83292000.000,111192000.000,228962000.000,197104000.000
CashAndCashEquivalentsAtCarryingValue,49127000.000,136727000.000,127766000.000,113162000.000,224234000.000,204877000.000,186753000.000,299680000.000,189003000.000,320078000.000,168517000.000,145460000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,,145460000.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,,,397479000.000,342564000.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,168517000.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,70623905.000,70623905.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000
CommonStockSharesIssued,1714248.000,25586295.000,25621791.000,25694560.000,28625403.000,28788885.000,28823549.000,32038052.000,32073437.000,37165124.000,37222518.000,37307047.000
CommonStockSharesOutstanding,1714248.000,25586295.000,25621791.000,25694560.000,28625403.000,28788885.000,28823549.000,32038052.000,32073437.000,37165124.000,37222172.000,37306701.000
CommonStockValue,,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,4000.000,4000.000,4000.000
DeferredOfferingCosts,1640000.000,2281000.000,,186000.000,0.000,,200000.000,,,,,
DeferredTaxAssetsGross,,,28303000.000,,,,69069000.000,,,,135072000.000,
DeferredTaxAssetsNet,,,0.000,,,,0.000,,,,,
DeferredTaxAssetsNetNoncurrent,,,641000.000,641000.000,641000.000,641000.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,21907000.000,,,,44172000.000,,,,84374000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,55821000.000,,,,131500000.000,,,,235400000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,55443000.000,,,,130700000.000,,,,234300000.000,
DeferredTaxAssetsOther,,,20000.000,,,,21000.000,,,,350000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,332000.000,,,,716000.000,,,,999000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,4433000.000,,,,17013000.000,,,,33477000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,494000.000,,,,1062000.000,,,,2287000.000,
DeferredTaxAssetsValuationAllowance,,,28303000.000,,,,69069000.000,,,,135072000.000,
DeferredTaxLiabilitiesCurrent,,,641000.000,641000.000,641000.000,641000.000,,,,,,
EmployeeRelatedLiabilitiesCurrent,674000.000,837000.000,1279000.000,619000.000,1294000.000,1545000.000,2718000.000,980000.000,2073000.000,3010000.000,5948000.000,2145000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,7800000.000,10200000.000,,,,
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,0.000,,,,0.000,,,,0.000,
InvestmentsFairValueDisclosure,,,,,,,,,,,,197104000.000
Liabilities,3971000.000,5044000.000,7780000.000,8968000.000,11022000.000,10306000.000,15321000.000,16010000.000,18421000.000,22564000.000,36014000.000,32722000.000
