,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AssetRetirementObligationAccretionExpense,300000.000,,,
AssetRetirementObligationLiabilitiesIncurred,0.000,,,
AssetRetirementObligationLiabilitiesSettled,0.000,,,
AssetRetirementObligationRevisionOfEstimate,900000.000,,,
CapitalExpendituresIncurredButNotYetPaid,119200000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-46000000.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,181900000.000,133500000.000,22100000.000,139000000.000
DeferredIncomeTaxesAndTaxCredits,0.000,,,
DepreciationDepletionAndAmortization,37600000.000,37700000.000,38800000.000,40200000.000
DistributionMadeToLimitedPartnerCashDistributionsPaid,129200000.000,,,
EffectiveIncomeTaxRateContinuingOperations,0.000,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,,,
EquityMethodInvestmentDividendsOrDistributions,18900000.000,,,
GainLossOnDispositionOfAssets1,2600000.000,3400000.000,9800000.000,1200000.000
GainLossOnSaleOfPropertyPlantEquipment,2600000.000,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,11900000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,181400000.000,133100000.000,21400000.000,138400000.000
IncomeLossFromEquityMethodInvestments,15800000.000,16300000.000,16000000.000,16100000.000
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,181400000.000,133000000.000,21400000.000,138300000.000
IncomeTaxExpenseBenefit,0.000,100000.000,0.000,100000.000
IncreaseDecreaseInAccountsPayable,-11300000.000,,,
IncreaseDecreaseInAccountsPayableRelatedParties,-65700000.000,,,
IncreaseDecreaseInAccountsReceivable,5700000.000,,,
IncreaseDecreaseInAccountsReceivableRelatedParties,-1800000.000,,,
IncreaseDecreaseInCustomerDeposits,900000.000,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,-100000.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,2800000.000,,,
IncreaseDecreaseInPropertyAndOtherTaxesPayable,-4700000.000,,,
IncreaseDecreaseInRegulatoryAssetsAndLiabilities,-1400000.000,,,
InterestExpense,200000.000,200000.000,200000.000,200000.000
InterestExpenseLongTermDebt,7700000.000,7500000.000,7600000.000,7500000.000
InterestExpenseRelatedParty,7200000.000,7000000.000,8400000.000,11900000.000
InterestExpenseShortTermBorrowings,200000.000,700000.000,2600000.000,5800000.000
InterestIncomeRelatedParty,100000.000,200000.000,400000.000,700000.000
InterestPaidNet,7200000.000,,,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,1.000,,,
LimitedPartnersCapitalAccountDistributionAmount,129200000.000,,,
NaturalGasMidstreamRevenue,307800000.000,258800000.000,269800000.000,316200000.000
NaturalGasStorageRevenue,49900000.000,48900000.000,48900000.000,48800000.000
NetCashProvidedByUsedInFinancingActivities,177400000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,177400000.000,,,
NetCashProvidedByUsedInInvestingActivities,-356100000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-356100000.000,,,
NetCashProvidedByUsedInOperatingActivities,132700000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,132700000.000,,,
NetIncomeLossAllocatedToLimitedPartners,181400000.000,133000000.000,21400000.000,138300000.000
NonoperatingIncomeExpense,-1300000.000,2700000.000,5700000.000,-6500000.000
OperatingExpenses,196600000.000,199100000.000,326800000.000,246900000.000
OperatingIncomeLoss,182700000.000,130400000.000,15700000.000,144900000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,0.000,0.000,200000.000,1200000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,500000.000,500000.000,600000.000,500000.000
OtherComprehensiveIncomeLossNetOfTax,500000.000,500000.000,700000.000,700000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,-100000.000,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,0.000,
