,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableTradeCurrent,659000.000,966000.000,934000.000,1613000.000,641000.000,2020000.000,2235000.000,2807000.000,3944000.000
AccruedLiabilitiesCurrent,3825000.000,2832000.000,3438000.000,3487000.000,3036000.000,1673000.000,1302000.000,922000.000,717000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1339000.000,1430000.000,1520000.000,1624000.000,,,,2024000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,1000.000,-19000.000,2000.000,2000.000,-1000.000,0.000,0.000
AdditionalPaidInCapital,129387000.000,129801000.000,130237000.000,130902000.000,131499000.000,132798000.000,134921000.000,142167000.000,144105000.000
Assets,75177000.000,62372000.000,49160000.000,38409000.000,31222000.000,26278000.000,22784000.000,29702000.000,25760000.000
AssetsCurrent,73573000.000,60859000.000,46856000.000,29452000.000,23085000.000,18629000.000,17525000.000,26505000.000,23244000.000
AvailableForSaleSecurities,,,,17807000.000,16088000.000,11920000.000,7230000.000,5571000.000,3113000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,0.000,3000.000,2000.000,0.000,0.000,0.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,19000.000,1000.000,0.000,1000.000,0.000,0.000
AvailableForSaleSecuritiesAmortizedCost,,,,17826000.000,16086000.000,11918000.000,7231000.000,5571000.000,3113000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,7577000.000,4617000.000,2425000.000,697000.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,10230000.000,11471000.000,9495000.000,6533000.000,5571000.000,3113000.000
AvailableForSaleSecuritiesDebtSecurities,,,,17807000.000,16088000.000,11920000.000,7230000.000,5571000.000,3113000.000
CashAndCashEquivalentsAtCarryingValue,62935000.000,48509000.000,23908000.000,6260000.000,1270000.000,1304000.000,3930000.000,14453000.000,13539000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,0.800,
ClassOfWarrantOrRightOutstanding,,,,,,,,17142858.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.000,0.010,0.010,0.010,0.000,0.010
CommonStockSharesAuthorized,94273819.000,94273819.000,94273819.000,,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000
CommonStockSharesIssued,12905392.000,12911905.000,12979878.000,,13475196.000,13920597.000,14506997.000,31702624.000,32988683.000
CommonStockSharesOutstanding,12905392.000,12911905.000,12979878.000,,13475196.000,13920597.000,14506997.000,31702624.000,32988683.000
CommonStockValue,129000.000,129000.000,130000.000,131000.000,135000.000,139000.000,145000.000,317000.000,330000.000
DeferredFinanceCostsNoncurrentNet,,,,0.000,,,,,
DeferredIncomeTaxLiabilities,,,,130000.000,,,,161000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,12371000.000,,,,11389000.000,
DeferredTaxAssetsGross,21600000.000,27300000.000,33400000.000,40463000.000,44700000.000,44400000.000,47700000.000,49762000.000,52800000.000
DeferredTaxAssetsLiabilitiesNet,,,,0.000,,,,0.000,
DeferredTaxAssetsNet,,,,130000.000,,,,161000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,15459000.000,,,,21469000.000,
