,2011-03-26,2011-06-25,2011-09-24,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,5830000.000,,,,,,,,,
AssetImpairmentCharges,,,,,,9800000.000,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,6900000.000,11700000.000,30500000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-18235000.000,,,74218000.000,,,,84100000.000,,
ComprehensiveIncomeNetOfTax,,16262000.000,-1178000.000,20303000.000,1018000.000,451298000.000,-3689000.000,59259000.000,-26486000.000,43925000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,1790000.000,-1019000.000,3532000.000,-3057000.000,4017000.000,1953000.000,2398000.000,-1314000.000,891000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,18052000.000,-2197000.000,23835000.000,-2039000.000,455315000.000,-1736000.000,61657000.000,-27800000.000,44816000.000
ConvertiblePreferredDividendsNetOfTax,,,,,,522000.000,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,34369000.000,,
DefinedBenefitPlanContributionsByEmployer,,,,,,,,3300000.000,,
DepreciationDepletionAndAmortization,20918000.000,,,19091000.000,,,,18356000.000,,
DividendsPreferredStockCash,,563000.000,515000.000,530000.000,529000.000,522000.000,515000.000,507000.000,501000.000,507000.000
EarningsPerShareBasic,0.130,-0.040,0.250,0.060,0.120,5.000,-0.390,0.650,-0.120,0.350
EarningsPerShareDiluted,0.130,-0.040,0.250,0.060,0.120,4.920,-0.360,0.640,-0.120,0.340
EffectOfExchangeRateOnCashAndCashEquivalents,1565000.000,,,2009000.000,,,,-775000.000,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,1300000.000,1400000.000,1100000.000,900000.000,1000000.000,1000000.000,1000000.000,1000000.000,700000.000
GainLossOnNonRecourseDebt,,,,,,670766000.000,,,,
GrossProfit,474512000.000,425063000.000,459661000.000,482776000.000,409513000.000,460402000.000,431766000.000,458860000.000,387438000.000,417486000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,20903000.000,-3102000.000,34626000.000,10543000.000,16618000.000,698579000.000,-56200000.000,96325000.000,-7361000.000,60735000.000
IncomeTaxExpenseBenefit,7670000.000,-1001000.000,11167000.000,3629000.000,5291000.000,263331000.000,-23529000.000,38673000.000,1587000.000,28400000.000
IncomeTaxesPaidNet,,,,5169000.000,,,,4073000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-128296000.000,,,-51069000.000,,,,-117353000.000,,
IncreaseDecreaseInAccountsReceivable,-996000.000,,,-25580000.000,,,,20468000.000,,
IncreaseDecreaseInDividendsReceivable,,,,,,,,-46137000.000,,
IncreaseDecreaseInInventories,-98538000.000,,,-79894000.000,,,,-98503000.000,,
IncreaseDecreaseInOtherOperatingCapitalNet,-14745000.000,,,17707000.000,,,,-88000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,985000.000,885000.000,,,,,
InterestExpense,18767000.000,18128000.000,17827000.000,18364000.000,17453000.000,16873000.000,17075000.000,16685000.000,16670000.000,16643000.000
InterestPaid,,,,4800000.000,,,,4500000.000,,
InvestmentIncomeDividend,,,,2074000.000,,,,,,
InvestmentIncomeInterest,11020000.000,10909000.000,10984000.000,10819000.000,10998000.000,11003000.000,10952000.000,10762000.000,10707000.000,10687000.000
LineOfCreditFacilityCommitmentFeePercentage,,,,0.018,,,,0.018,,
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,,,0.005,,,,0.005,,
NetCashProvidedByUsedInFinancingActivities,-3731000.000,,,-358000.000,,,,-5370000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-3731000.000,,,-358000.000,,,,-5370000.000,,
NetCashProvidedByUsedInInvestingActivities,-16940000.000,,,-13941000.000,,,,57385000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-16940000.000,,,-13941000.000,,,,57385000.000,,
NetCashProvidedByUsedInOperatingActivities,871000.000,,,86508000.000,,,,32860000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,871000.000,,,86508000.000,,,,32860000.000,,
NetIncomeLoss,11903000.000,-2458000.000,22033000.000,5388000.000,11248000.000,433508000.000,-33354000.000,56842000.000,-9532000.000,30887000.000
NetIncomeLossAttributableToNoncontrollingInterest,1330000.000,357000.000,1426000.000,1526000.000,79000.000,1740000.000,683000.000,810000.000,584000.000,1448000.000
NetIncomeLossAvailableToCommonStockholdersBasic,11366000.000,-3021000.000,21518000.000,4858000.000,10719000.000,432986000.000,-33869000.000,56335000.000,-10033000.000,30380000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,433508000.000,,,,30380000.000
OperatingExpenses,,,,439662000.000,386425000.000,415511000.000,403647000.000,435420000.000,376618000.000,389127000.000
OperatingIncomeLoss,28612000.000,4021000.000,41296000.000,17848000.000,23088000.000,33459000.000,-50117000.000,101897000.000,-869000.000,66788000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,,4953000.000,2003000.000,2261000.000,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,14805000.000,-28846000.000,14744000.000,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,,,,2006000.000,-3136000.000,2277000.000,1270000.000,1588000.000,-1898000.000,-557000.000
OtherComprehensiveIncomeLossBeforeTax,,,,,,,,4112000.000,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,-15167000.000,17888000.000,,1266000.000,-24719000.000,9837000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,-13366000.000,20067000.000,,2417000.000,,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,,16921000.000,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,4005000.000,-18852000.000,12481000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,,,,,,,,-4434000.000,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,-1873000.000,-2179000.000,,-2739000.000,-5867000.000,-2644000.000
OtherComprehensiveIncomeLossTax,,,,,,,,1695000.000,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,395000.000,1187000.000,-84000.000,-72000.000,,,,,
OtherCostAndExpenseOperating,,13916000.000,,25266000.000,,11432000.000,,,,
OtherNoncashIncomeExpense,,,,-27239000.000,,,,-834000.000,,
OtherNonoperatingIncome,38000.000,,,,,,,,,
OtherNonoperatingIncomeExpense,,96000.000,173000.000,240000.000,-15000.000,224000.000,40000.000,351000.000,-529000.000,-97000.000
OtherOperatingIncomeExpenseNet,,,,,,,,78457000.000,-11689000.000,
PaymentsForProceedsFromOtherInvestingActivities,,,,,,,,997000.000,,
PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,273000.000,,,,,,,,,
PaymentsOfDividendsCommonStock,,,,,,,,1738000.000,,
PaymentsOfDividendsPreferredStockAndPreferenceStock,1142000.000,,,,,,,2000.000,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,1117000.000,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,17012000.000,,,15532000.000,,,,28363000.000,,
PensionAndOtherPostretirementBenefitExpense,1982000.000,,,180000.000,,,,83000.000,,
PensionContributions,,,,4500000.000,,,,800000.000,,
PreferredStockDividends,537000.000,,,,,,,,,
ProceedsFromDividendsReceived,,,,,,1600000.000,,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,1659000.000,,
ProceedsFromPaymentsForOtherFinancingActivities,11000.000,,,67000.000,,,,-4660000.000,,
ProceedsFromRepaymentsOfShortTermDebt,1336000.000,,,1485000.000,,,,-33000.000,,
ProceedsFromSaleOfOtherProductiveAssets,,,,1591000.000,,,,3438000.000,,
ProceedsFromSaleOfProductiveAssets,72000.000,,,,,,,,,
ProceedsFromStockOptionsExercised,1803000.000,,,196000.000,,,,532000.000,,
ProfitLoss,13233000.000,-2101000.000,23459000.000,6914000.000,11327000.000,435248000.000,-32671000.000,57652000.000,-8948000.000,32335000.000
RepaymentsOfLongTermDebt,1062000.000,,,989000.000,,,,1128000.000,,
RestructuringReservePeriodExpense,,,,25266000.000,,,,,,
RestructuringReserveSettledWithCash,,,,3813000.000,,,,7540000.000,,
Revenues,1863001000.000,1647616000.000,1774767000.000,1872912000.000,1602399000.000,1744579000.000,1700494000.000,1766729000.000,1533049000.000,1664859000.000
SalesRevenueNet,1863001000.000,1647616000.000,1774767000.000,1872912000.000,1602399000.000,1744579000.000,1700494000.000,1766729000.000,1533049000.000,1664859000.000
SellingGeneralAndAdministrativeExpense,,407126000.000,418365000.000,,,,,,,
ShareBasedCompensation,,3300000.000,3600000.000,2800000.000,2300000.000,2600000.000,2600000.000,2400000.000,2500000.000,1900000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,,12897.000,,,,602718.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,,,,,,12.520,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,446032.000,,,,1329171.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,6.240,,,,11.730,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,576471.000,,,,716.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,,7.910,,,,33.730,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,0.725,,,,0.699,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,0.014,,,,0.006,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,682194.000,,,,113173.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,32.600,,,,8.890,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,1830690.000,,,,3500.000,,
